case_id,picking_touch_count,packing_touch_count,qc_touch_count,staging_touch_count,handoff_touch_count,pick_retouch_flag,pack_retouch_flag,qc_repeat_flag,staging_repeat_flag
ORD_8566761869,2,2,3,1,2,0,0,1,0
ORD_8567256328,2,2,3,1,2,0,0,1,0
ORD_8568833139,2,2,3,1,2,0,0,1,0
ORD_8569461778,2,2,3,1,2,0,0,1,0
ORD_8569821885,2,2,3,1,2,0,0,1,0
ORD_8572018211,2,2,3,1,2,0,0,1,0
ORD_8572399919,2,2,3,1,2,0,0,1,0
ORD_8573174552,2,2,3,1,2,0,0,1,0
ORD_8573925083,2,2,3,1,2,0,0,1,0
ORD_8574222005,2,2,3,1,2,0,0,1,0
ORD_8574548325,2,2,3,1,2,0,0,1,0
ORD_8574691815,2,2,3,1,2,0,0,1,0
ORD_8577147504,2,2,3,1,2,0,0,1,0
ORD_8578705455,2,2,3,1,2,0,0,1,0
ORD_8579554146,2,2,3,1,2,0,0,1,0
ORD_8580347753,2,2,3,1,2,0,0,1,0
ORD_8581107891,2,2,3,1,2,0,0,1,0
ORD_8581519171,2,2,3,1,2,0,0,1,0
ORD_8583169277,2,2,3,1,2,0,0,1,0
ORD_8583349631,2,2,3,1,2,0,0,1,0
ORD_8583929788,2,2,3,1,2,0,0,1,0
ORD_8584203175,2,2,3,1,2,0,0,1,0
ORD_8585943580,2,2,3,1,2,0,0,1,0
ORD_8586059644,2,2,3,1,2,0,0,1,0
ORD_8586061121,2,2,3,1,2,0,0,1,0
ORD_8586180812,2,2,3,1,2,0,0,1,0
ORD_8587847272,2,2,3,1,2,0,0,1,0
ORD_8589732704,2,2,3,1,2,0,0,1,0
ORD_8591543702,2,2,3,1,2,0,0,1,0
ORD_8591949716,2,2,3,1,2,0,0,1,0
ORD_8592011500,2,2,3,1,2,0,0,1,0
ORD_8592128030,2,2,3,1,2,0,0,1,0
ORD_8593026077,2,2,3,1,2,0,0,1,0
ORD_8594646007,2,2,3,1,2,0,0,1,0
ORD_8595599249,2,2,3,1,2,0,0,1,0
ORD_8596061052,2,2,3,1,2,0,0,1,0
ORD_8597169139,2,2,3,1,2,0,0,1,0
ORD_8600047262,2,2,3,1,2,0,0,1,0
ORD_8601203001,2,2,3,1,2,0,0,1,0
ORD_8601792280,2,2,3,1,2,0,0,1,0
ORD_8602089128,2,2,3,1,2,0,0,1,0
ORD_8603491038,2,2,3,1,2,0,0,1,0
ORD_8605551181,2,2,3,1,2,0,0,1,0
ORD_8607201268,2,2,3,1,2,0,0,1,0
ORD_8607352945,2,2,3,1,2,0,0,1,0
ORD_8607604396,2,2,3,1,2,0,0,1,0
ORD_8608268395,2,2,3,1,2,0,0,1,0
ORD_8608853492,2,2,3,1,2,0,0,1,0
ORD_8608900853,2,2,3,1,2,0,0,1,0
ORD_8609471089,2,2,3,1,2,0,0,1,0
ORD_8609552992,2,2,3,1,2,0,0,1,0
ORD_8609895595,2,2,3,1,2,0,0,1,0
ORD_8611843165,2,2,3,1,2,0,0,1,0
ORD_8611934248,2,2,3,1,2,0,0,1,0
ORD_8614323179,2,2,3,1,2,0,0,1,0
ORD_8614351394,2,2,3,1,2,0,0,1,0
ORD_8615274894,2,2,3,1,2,0,0,1,0
ORD_8615541431,2,2,3,1,2,0,0,1,0
ORD_8618062131,2,2,3,1,2,0,0,1,0
ORD_8618113477,2,2,3,1,2,0,0,1,0
ORD_8618808687,2,2,3,1,2,0,0,1,0
ORD_8618895662,2,2,3,1,2,0,0,1,0
ORD_8619417425,2,2,3,1,2,0,0,1,0
ORD_8619831936,2,2,3,1,2,0,0,1,0
ORD_8622641371,2,2,3,1,2,0,0,1,0
ORD_8622860625,2,2,3,1,2,0,0,1,0
ORD_8627019368,2,2,3,1,2,0,0,1,0
ORD_8627845317,2,2,3,1,2,0,0,1,0
ORD_8632004106,2,2,3,1,2,0,0,1,0
ORD_8633249209,2,2,3,1,2,0,0,1,0
ORD_8633520336,2,2,3,1,2,0,0,1,0
ORD_8633785510,2,2,3,1,2,0,0,1,0
ORD_8634480942,2,2,3,1,2,0,0,1,0
ORD_8635113395,2,2,3,1,2,0,0,1,0
ORD_8636496709,2,2,3,1,2,0,0,1,0
ORD_8636551567,2,2,3,1,2,0,0,1,0
ORD_8639662555,2,2,3,1,2,0,0,1,0
ORD_8639704147,2,2,3,1,2,0,0,1,0
ORD_8641344575,2,2,3,1,2,0,0,1,0
ORD_8645134412,2,2,3,1,2,0,0,1,0
ORD_8645390074,2,2,3,1,2,0,0,1,0
ORD_8645777400,2,2,3,1,2,0,0,1,0
ORD_8645989677,2,2,3,1,2,0,0,1,0
ORD_8646403146,2,2,3,1,2,0,0,1,0
ORD_8646903377,2,2,3,1,2,0,0,1,0
ORD_8648936698,2,2,3,1,2,0,0,1,0
ORD_8650796438,2,2,3,1,2,0,0,1,0
ORD_8651147961,2,2,3,1,2,0,0,1,0
ORD_8651458664,2,2,3,1,2,0,0,1,0
ORD_8652026145,2,2,3,1,2,0,0,1,0
ORD_8652908438,2,2,3,1,2,0,0,1,0
ORD_8653313753,2,2,3,1,2,0,0,1,0
ORD_8654245026,2,2,3,1,2,0,0,1,0
ORD_8654603267,2,2,3,1,2,0,0,1,0
ORD_8656053068,2,2,3,1,2,0,0,1,0
ORD_8656197010,2,2,3,1,2,0,0,1,0
ORD_8656198822,2,2,3,1,2,0,0,1,0
ORD_8657899918,2,2,3,1,2,0,0,1,0
ORD_8657903758,2,2,3,1,2,0,0,1,0
ORD_8658400262,2,2,3,1,2,0,0,1,0
ORD_8660254597,2,2,3,1,2,0,0,1,0
ORD_8660847053,2,2,3,1,2,0,0,1,0
ORD_8661282865,2,2,3,1,2,0,0,1,0
ORD_8661749566,2,2,3,1,2,0,0,1,0
ORD_8663233872,2,2,3,1,2,0,0,1,0
ORD_8663835497,2,2,3,1,2,0,0,1,0
ORD_8664082748,2,2,3,1,2,0,0,1,0
ORD_8666032264,2,2,3,1,2,0,0,1,0
ORD_8667962640,2,2,3,1,2,0,0,1,0
ORD_8668618272,2,2,3,1,2,0,0,1,0
ORD_8669304846,2,2,3,1,2,0,0,1,0
ORD_8669640133,2,2,3,1,2,0,0,1,0
ORD_8670179439,2,2,3,1,2,0,0,1,0
ORD_8672034009,2,2,3,1,2,0,0,1,0
ORD_8672428503,2,2,3,1,2,0,0,1,0
ORD_8672689656,2,2,3,1,2,0,0,1,0
ORD_8672912774,2,2,3,1,2,0,0,1,0
ORD_8674888298,2,2,3,1,2,0,0,1,0
ORD_8676132420,2,2,3,1,2,0,0,1,0
ORD_8676776692,2,2,3,1,2,0,0,1,0
ORD_8676965776,2,2,3,1,2,0,0,1,0
ORD_8677450104,2,2,3,1,2,0,0,1,0
ORD_8677899370,2,2,3,1,2,0,0,1,0
ORD_8678200664,2,2,3,1,2,0,0,1,0
ORD_8679935406,2,2,3,1,2,0,0,1,0
ORD_8680313203,2,2,3,1,2,0,0,1,0
ORD_8680496419,2,2,3,1,2,0,0,1,0
ORD_8680533606,2,2,3,1,2,0,0,1,0
ORD_8680695354,2,2,3,1,2,0,0,1,0
ORD_8681594268,2,2,3,1,2,0,0,1,0
ORD_8683140213,2,2,3,1,2,0,0,1,0
ORD_8683249541,2,2,3,1,2,0,0,1,0
ORD_8683314794,2,2,3,1,2,0,0,1,0
ORD_8683445155,2,2,3,1,2,0,0,1,0
ORD_8684767680,2,2,3,1,2,0,0,1,0
ORD_8685312730,2,2,3,1,2,0,0,1,0
ORD_8685661278,2,2,3,1,2,0,0,1,0
ORD_8686434675,2,2,3,1,2,0,0,1,0
ORD_8687901340,2,2,3,1,2,0,0,1,0
ORD_8688020099,2,2,3,1,2,0,0,1,0
ORD_8689702793,2,2,3,1,2,0,0,1,0
ORD_8690672713,2,2,3,1,2,0,0,1,0
ORD_8691643539,2,2,3,1,2,0,0,1,0
ORD_8691983837,2,2,3,1,2,0,0,1,0
ORD_8692936249,2,2,3,1,2,0,0,1,0
ORD_8693091163,2,2,3,1,2,0,0,1,0
ORD_8695243958,2,2,3,1,2,0,0,1,0
ORD_8696675911,2,2,3,1,2,0,0,1,0
ORD_8696685568,2,2,3,1,2,0,0,1,0
ORD_8698079110,2,2,3,1,2,0,0,1,0
ORD_8698719901,2,2,3,1,2,0,0,1,0
ORD_8698968866,2,2,3,1,2,0,0,1,0
ORD_8699060916,2,2,3,1,2,0,0,1,0
ORD_8699481099,2,2,3,1,2,0,0,1,0
ORD_8700008484,2,2,3,1,2,0,0,1,0
ORD_8700678948,2,2,3,1,2,0,0,1,0
ORD_8700926725,2,2,3,1,2,0,0,1,0
ORD_8701729928,2,2,3,1,2,0,0,1,0
ORD_8702100562,2,2,3,1,2,0,0,1,0
ORD_8703313709,2,2,3,1,2,0,0,1,0
ORD_8703513429,2,2,3,1,2,0,0,1,0
ORD_8703850440,2,2,3,1,2,0,0,1,0
ORD_8704250114,2,2,3,1,2,0,0,1,0
ORD_8704779168,2,2,3,1,2,0,0,1,0
ORD_8705567067,2,2,3,1,2,0,0,1,0
ORD_8708040390,2,2,3,1,2,0,0,1,0
ORD_8710500484,2,2,3,1,2,0,0,1,0
ORD_8710800229,2,2,3,1,2,0,0,1,0
ORD_8711022504,2,2,3,1,2,0,0,1,0
ORD_8711478868,2,2,3,1,2,0,0,1,0
ORD_8712757803,2,2,3,1,2,0,0,1,0
ORD_8713341414,2,2,3,1,2,0,0,1,0
ORD_8713437372,2,2,3,1,2,0,0,1,0
ORD_8713769641,2,2,3,1,2,0,0,1,0
ORD_8713998799,2,2,3,1,2,0,0,1,0
ORD_8715724548,2,2,3,1,2,0,0,1,0
ORD_8715796351,2,2,3,1,2,0,0,1,0
ORD_8715877569,2,2,3,1,2,0,0,1,0
ORD_8717385135,2,2,3,1,2,0,0,1,0
ORD_8717820136,2,2,3,1,2,0,0,1,0
ORD_8718131415,2,2,3,1,2,0,0,1,0
ORD_8718542609,2,2,3,1,2,0,0,1,0
ORD_8719714707,2,2,3,1,2,0,0,1,0
ORD_8723297738,2,2,3,1,2,0,0,1,0
ORD_8724815028,2,2,3,1,2,0,0,1,0
ORD_8725079840,2,2,3,1,2,0,0,1,0
ORD_8725746428,2,2,3,1,2,0,0,1,0
ORD_8726605903,2,2,3,1,2,0,0,1,0
ORD_8729176134,2,2,3,1,2,0,0,1,0
ORD_8729542816,2,2,3,1,2,0,0,1,0
ORD_8729634440,2,2,3,1,2,0,0,1,0
ORD_8731357693,2,2,3,1,2,0,0,1,0
ORD_8732696286,2,2,3,1,2,0,0,1,0
ORD_8733814646,2,2,3,1,2,0,0,1,0
ORD_8733914023,2,2,3,1,2,0,0,1,0
ORD_8734511614,2,2,3,1,2,0,0,1,0
ORD_8735863526,2,2,3,1,2,0,0,1,0
ORD_8736994477,2,2,3,1,2,0,0,1,0
ORD_8738030574,2,2,3,1,2,0,0,1,0
ORD_8738898386,2,2,3,1,2,0,0,1,0
ORD_8739893628,2,2,3,1,2,0,0,1,0
ORD_8741322603,2,2,3,1,2,0,0,1,0
ORD_8743243687,2,2,3,1,2,0,0,1,0
ORD_8743398869,2,2,3,1,2,0,0,1,0
ORD_8744617053,2,2,3,1,2,0,0,1,0
ORD_8744962294,2,2,3,1,2,0,0,1,0
ORD_8745512007,2,2,3,1,2,0,0,1,0
ORD_8745684161,2,2,3,1,2,0,0,1,0
ORD_8746111342,2,2,3,1,2,0,0,1,0
ORD_8747447662,2,2,3,1,2,0,0,1,0
ORD_8747898305,2,2,3,1,2,0,0,1,0
ORD_8750420909,2,2,3,1,2,0,0,1,0
ORD_8750918322,2,2,3,1,2,0,0,1,0
ORD_8751048354,2,2,3,1,2,0,0,1,0
ORD_8753715366,2,2,3,1,2,0,0,1,0
ORD_8753987150,2,2,3,1,2,0,0,1,0
ORD_8754020218,2,2,3,1,2,0,0,1,0
ORD_8754157556,2,2,3,1,2,0,0,1,0
ORD_8754191505,2,2,3,1,2,0,0,1,0
ORD_8754620039,2,2,3,1,2,0,0,1,0
ORD_8755183936,2,2,3,1,2,0,0,1,0
ORD_8755510702,2,2,3,1,2,0,0,1,0
ORD_8756208798,2,2,3,1,2,0,0,1,0
ORD_8757913512,2,2,3,1,2,0,0,1,0
ORD_8759350816,2,2,3,1,2,0,0,1,0
ORD_8759770373,2,2,3,1,2,0,0,1,0
ORD_8760065334,2,2,3,1,2,0,0,1,0
ORD_8763991868,2,2,3,1,2,0,0,1,0
ORD_8764783411,2,2,3,1,2,0,0,1,0
ORD_8765041054,2,2,3,1,2,0,0,1,0
ORD_8765135465,2,2,3,1,2,0,0,1,0
ORD_8765238194,2,2,3,1,2,0,0,1,0
ORD_8765666802,2,2,3,1,2,0,0,1,0
ORD_8769591040,2,2,3,1,2,0,0,1,0
ORD_8771306757,2,2,3,1,2,0,0,1,0
ORD_8771471986,2,2,3,1,2,0,0,1,0
ORD_8772846074,2,2,3,1,2,0,0,1,0
ORD_8773197441,2,2,3,1,2,0,0,1,0
ORD_8773450123,2,2,3,1,2,0,0,1,0
ORD_8773906274,2,2,3,1,2,0,0,1,0
ORD_8773960126,2,2,3,1,2,0,0,1,0
ORD_8774684148,2,2,3,1,2,0,0,1,0
ORD_8775612305,2,2,3,1,2,0,0,1,0
ORD_8776598765,2,2,3,1,2,0,0,1,0
ORD_8776638430,2,2,3,1,2,0,0,1,0
ORD_8778032276,2,2,3,1,2,0,0,1,0
ORD_8778640512,2,2,3,1,2,0,0,1,0
ORD_8779135400,2,2,3,1,2,0,0,1,0
ORD_8779390711,2,2,3,1,2,0,0,1,0
ORD_8779970979,2,2,3,1,2,0,0,1,0
ORD_8780428490,2,2,3,1,2,0,0,1,0
ORD_8781025216,2,2,3,1,2,0,0,1,0
ORD_8782009856,2,2,3,1,2,0,0,1,0
ORD_8785087927,2,2,3,1,2,0,0,1,0
ORD_8785390771,2,2,3,1,2,0,0,1,0
ORD_8786063096,2,2,3,1,2,0,0,1,0
ORD_8788258492,2,2,3,1,2,0,0,1,0
ORD_8788841614,2,2,3,1,2,0,0,1,0
ORD_8789718877,2,2,3,1,2,0,0,1,0
ORD_8790667970,2,2,3,1,2,0,0,1,0
ORD_8790850433,2,2,3,1,2,0,0,1,0
ORD_8791465847,2,2,3,1,2,0,0,1,0
ORD_8791884679,2,2,3,1,2,0,0,1,0
ORD_8792591640,2,2,3,1,2,0,0,1,0
ORD_8792660891,2,2,3,1,2,0,0,1,0
ORD_8793767101,2,2,3,1,2,0,0,1,0
ORD_8795435823,2,2,3,1,2,0,0,1,0
ORD_8795536612,2,2,3,1,2,0,0,1,0
ORD_8796507132,2,2,3,1,2,0,0,1,0
ORD_8797480942,2,2,3,1,2,0,0,1,0
ORD_8797987317,2,2,3,1,2,0,0,1,0
ORD_8798543650,2,2,3,1,2,0,0,1,0
ORD_8799793876,2,2,3,1,2,0,0,1,0
ORD_8800057947,2,2,3,1,2,0,0,1,0
ORD_8801199151,2,2,3,1,2,0,0,1,0
ORD_8801400980,2,2,3,1,2,0,0,1,0
ORD_8801612447,2,2,3,1,2,0,0,1,0
ORD_8801696478,2,2,3,1,2,0,0,1,0
ORD_8801716516,2,2,3,1,2,0,0,1,0
ORD_8801928887,2,2,3,1,2,0,0,1,0
ORD_8802246702,2,2,3,1,2,0,0,1,0
ORD_8802615349,2,2,3,1,2,0,0,1,0
ORD_8804054240,2,2,3,1,2,0,0,1,0
ORD_8804252451,2,2,3,1,2,0,0,1,0
ORD_8804464463,2,2,3,1,2,0,0,1,0
ORD_8805089113,2,2,3,1,2,0,0,1,0
ORD_8808155417,2,2,3,1,2,0,0,1,0
ORD_8808955700,2,2,3,1,2,0,0,1,0
ORD_8809556883,2,2,3,1,2,0,0,1,0
ORD_8810350551,2,2,3,1,2,0,0,1,0
ORD_8814099574,2,2,3,1,2,0,0,1,0
ORD_8815383057,2,2,3,1,2,0,0,1,0
ORD_8815892174,2,2,3,1,2,0,0,1,0
ORD_8816847445,2,2,3,1,2,0,0,1,0
ORD_8817508401,2,2,3,1,2,0,0,1,0
ORD_8818554591,2,2,3,1,2,0,0,1,0
ORD_8818656452,2,2,3,1,2,0,0,1,0
ORD_8819384119,2,2,3,1,2,0,0,1,0
ORD_8819550190,2,2,3,1,2,0,0,1,0
ORD_8821550966,2,2,3,1,2,0,0,1,0
ORD_8822954887,2,2,3,1,2,0,0,1,0
ORD_8823477799,2,2,3,1,2,0,0,1,0
ORD_8826245085,2,2,3,1,2,0,0,1,0
ORD_8828365327,2,2,3,1,2,0,0,1,0
ORD_8830041118,2,2,3,1,2,0,0,1,0
ORD_8833708575,2,2,3,1,2,0,0,1,0
ORD_8834942112,2,2,3,1,2,0,0,1,0
ORD_8835895678,2,2,3,1,2,0,0,1,0
ORD_8836633048,2,2,3,1,2,0,0,1,0
ORD_8837136670,2,2,3,1,2,0,0,1,0
ORD_8837399723,2,2,3,1,2,0,0,1,0
ORD_8837794781,2,2,3,1,2,0,0,1,0
ORD_8838243989,2,2,3,1,2,0,0,1,0
ORD_8838718844,2,2,3,1,2,0,0,1,0
ORD_8839512004,2,2,3,1,2,0,0,1,0
ORD_8839757572,2,2,3,1,2,0,0,1,0
ORD_8840352488,2,2,3,1,2,0,0,1,0
ORD_8841895696,2,2,3,1,2,0,0,1,0
ORD_8842629717,2,2,3,1,2,0,0,1,0
ORD_8846883696,2,2,3,1,2,0,0,1,0
ORD_8847892055,2,2,3,1,2,0,0,1,0
ORD_8847984143,2,2,3,1,2,0,0,1,0
ORD_8848084412,2,2,3,1,2,0,0,1,0
ORD_8849026636,2,2,3,1,2,0,0,1,0
ORD_8853901249,2,2,3,1,2,0,0,1,0
ORD_8854130992,2,2,3,1,2,0,0,1,0
ORD_8857143250,2,2,3,1,2,0,0,1,0
ORD_8858351467,2,2,3,1,2,0,0,1,0
ORD_8859363229,2,2,3,1,2,0,0,1,0
ORD_8859393281,2,2,3,1,2,0,0,1,0
ORD_8859490312,2,2,3,1,2,0,0,1,0
ORD_8860583622,2,2,3,1,2,0,0,1,0
ORD_8861075979,2,2,3,1,2,0,0,1,0
ORD_8862711669,2,2,3,1,2,0,0,1,0
ORD_8863884577,2,2,3,1,2,0,0,1,0
ORD_8864443594,2,2,3,1,2,0,0,1,0
ORD_8864789100,2,2,3,1,2,0,0,1,0
ORD_8865037287,2,2,3,1,2,0,0,1,0
ORD_8865253117,2,2,3,1,2,0,0,1,0
ORD_8865894850,2,2,3,1,2,0,0,1,0
ORD_8866021339,2,2,3,1,2,0,0,1,0
ORD_8867378581,2,2,3,1,2,0,0,1,0
ORD_8868179594,2,2,3,1,2,0,0,1,0
ORD_8869639518,2,2,3,1,2,0,0,1,0
ORD_8871739493,2,2,3,1,2,0,0,1,0
ORD_8872349009,2,2,3,1,2,0,0,1,0
ORD_8872870530,2,2,3,1,2,0,0,1,0
ORD_8873322056,2,2,3,1,2,0,0,1,0
ORD_8874010484,2,2,3,1,2,0,0,1,0
ORD_8875632929,2,2,3,1,2,0,0,1,0
ORD_8880717402,2,2,3,1,2,0,0,1,0
ORD_8880740257,2,2,3,1,2,0,0,1,0
ORD_8881263444,2,2,3,1,2,0,0,1,0
ORD_8881265084,2,2,3,1,2,0,0,1,0
ORD_8882097410,2,2,3,1,2,0,0,1,0
ORD_8883759039,2,2,3,1,2,0,0,1,0
ORD_8886531418,2,2,3,1,2,0,0,1,0
ORD_8887115699,2,2,3,1,2,0,0,1,0
ORD_8887334171,2,2,3,1,2,0,0,1,0
ORD_8887444492,2,2,3,1,2,0,0,1,0
ORD_8887707803,2,2,3,1,2,0,0,1,0
ORD_8890088770,2,2,3,1,2,0,0,1,0
ORD_8890157857,2,2,3,1,2,0,0,1,0
ORD_8890491649,2,2,3,1,2,0,0,1,0
ORD_8890698837,2,2,3,1,2,0,0,1,0
ORD_8893210079,2,2,3,1,2,0,0,1,0
ORD_8893527884,2,2,3,1,2,0,0,1,0
ORD_8893672545,2,2,3,1,2,0,0,1,0
ORD_8894606328,2,2,3,1,2,0,0,1,0
ORD_8894931176,2,2,3,1,2,0,0,1,0
ORD_8895199188,2,2,3,1,2,0,0,1,0
ORD_8896379051,2,2,3,1,2,0,0,1,0
ORD_8899089770,2,2,3,1,2,0,0,1,0
ORD_8899363335,2,2,3,1,2,0,0,1,0
ORD_8899472039,2,2,3,1,2,0,0,1,0
ORD_8899825901,2,2,3,1,2,0,0,1,0
ORD_8901015107,2,2,3,1,2,0,0,1,0
ORD_8901652327,2,2,3,1,2,0,0,1,0
ORD_8901867158,2,2,3,1,2,0,0,1,0
ORD_8902138134,2,2,3,1,2,0,0,1,0
ORD_8902232926,2,2,3,1,2,0,0,1,0
ORD_8902687589,2,2,3,1,2,0,0,1,0
ORD_8903128458,2,2,3,1,2,0,0,1,0
ORD_8903568194,2,2,3,1,2,0,0,1,0
ORD_8905625108,2,2,3,1,2,0,0,1,0
ORD_8906209670,2,2,3,1,2,0,0,1,0
ORD_8906249679,2,2,3,1,2,0,0,1,0
ORD_8906686927,2,2,3,1,2,0,0,1,0
ORD_8906755819,2,2,3,1,2,0,0,1,0
ORD_8907862277,2,2,3,1,2,0,0,1,0
ORD_8908051307,2,2,3,1,2,0,0,1,0
ORD_8910092320,2,2,3,1,2,0,0,1,0
ORD_8912620172,2,2,3,1,2,0,0,1,0
ORD_8913167526,2,2,3,1,2,0,0,1,0
ORD_8913197580,2,2,3,1,2,0,0,1,0
ORD_8913339506,2,2,3,1,2,0,0,1,0
ORD_8913538224,2,2,3,1,2,0,0,1,0
ORD_8914943838,2,2,3,1,2,0,0,1,0
ORD_8917836915,2,2,3,1,2,0,0,1,0
ORD_8918220352,2,2,3,1,2,0,0,1,0
ORD_8918353613,2,2,3,1,2,0,0,1,0
ORD_8919143171,2,2,3,1,2,0,0,1,0
ORD_8919831096,2,2,3,1,2,0,0,1,0
ORD_8921048468,2,2,3,1,2,0,0,1,0
ORD_8921653206,2,2,3,1,2,0,0,1,0
ORD_8922621624,2,2,3,1,2,0,0,1,0
ORD_8922806358,2,2,3,1,2,0,0,1,0
ORD_8924259261,2,2,3,1,2,0,0,1,0
ORD_8924604408,2,2,3,1,2,0,0,1,0
ORD_8925087490,2,2,3,1,2,0,0,1,0
ORD_8925561525,2,2,3,1,2,0,0,1,0
ORD_8925975100,2,2,3,1,2,0,0,1,0
ORD_8927471539,2,2,3,1,2,0,0,1,0
ORD_8927944361,2,2,3,1,2,0,0,1,0
ORD_8928558640,2,2,3,1,2,0,0,1,0
ORD_8928770385,2,2,3,1,2,0,0,1,0
ORD_8932365230,2,2,3,1,2,0,0,1,0
ORD_8932989384,2,2,3,1,2,0,0,1,0
ORD_8935092360,2,2,3,1,2,0,0,1,0
ORD_8935820487,2,2,3,1,2,0,0,1,0
ORD_8937203170,2,2,3,1,2,0,0,1,0
ORD_8938250414,2,2,3,1,2,0,0,1,0
ORD_8938450835,2,2,3,1,2,0,0,1,0
ORD_8940478383,2,2,3,1,2,0,0,1,0
ORD_8942135110,2,2,3,1,2,0,0,1,0
ORD_8942683535,2,2,3,1,2,0,0,1,0
ORD_8943940865,2,2,3,1,2,0,0,1,0
ORD_8946481181,2,2,3,1,2,0,0,1,0
ORD_8947860857,2,2,3,1,2,0,0,1,0
ORD_8948215533,2,2,3,1,2,0,0,1,0
ORD_8949004861,2,2,3,1,2,0,0,1,0
ORD_8949438769,2,2,3,1,2,0,0,1,0
ORD_8952230235,2,2,3,1,2,0,0,1,0
ORD_8954228153,2,2,3,1,2,0,0,1,0
ORD_8954928749,2,2,3,1,2,0,0,1,0
ORD_8956860001,2,2,3,1,2,0,0,1,0
ORD_8957950378,2,2,3,1,2,0,0,1,0
ORD_8958836194,2,2,3,1,2,0,0,1,0
ORD_8958855142,2,2,3,1,2,0,0,1,0
ORD_8958932620,2,2,3,1,2,0,0,1,0
ORD_8958951871,2,2,3,1,2,0,0,1,0
ORD_8960236906,2,2,3,1,2,0,0,1,0
ORD_8960299281,2,2,3,1,2,0,0,1,0
ORD_8960317106,2,2,3,1,2,0,0,1,0
ORD_8960948947,2,2,3,1,2,0,0,1,0
ORD_8963425156,2,2,3,1,2,0,0,1,0
ORD_8963829206,2,2,3,1,2,0,0,1,0
ORD_8964664705,2,2,3,1,2,0,0,1,0
ORD_8966086809,2,2,3,1,2,0,0,1,0
ORD_8966478465,2,2,3,1,2,0,0,1,0
ORD_8966493505,2,2,3,1,2,0,0,1,0
ORD_8966629155,2,2,3,1,2,0,0,1,0
ORD_8968358554,2,2,3,1,2,0,0,1,0
ORD_8968980184,2,2,3,1,2,0,0,1,0
ORD_8969940942,2,2,3,1,2,0,0,1,0
ORD_8971638109,2,2,3,1,2,0,0,1,0
ORD_8972397143,2,2,3,1,2,0,0,1,0
ORD_8972756271,2,2,3,1,2,0,0,1,0
ORD_8972770565,2,2,3,1,2,0,0,1,0
ORD_8972856794,2,2,3,1,2,0,0,1,0
ORD_8973894248,2,2,3,1,2,0,0,1,0
ORD_8974744908,2,2,3,1,2,0,0,1,0
ORD_8975922489,2,2,3,1,2,0,0,1,0
ORD_8976294757,2,2,3,1,2,0,0,1,0
ORD_8977234701,2,2,3,1,2,0,0,1,0
ORD_8977261778,2,2,3,1,2,0,0,1,0
ORD_8978141046,2,2,3,1,2,0,0,1,0
ORD_8979659247,2,2,3,1,2,0,0,1,0
ORD_8981281962,2,2,3,1,2,0,0,1,0
ORD_8982341140,2,2,3,1,2,0,0,1,0
ORD_8983329191,2,2,3,1,2,0,0,1,0
ORD_8983708272,2,2,3,1,2,0,0,1,0
ORD_8984587913,2,2,3,1,2,0,0,1,0
ORD_8984919240,2,2,3,1,2,0,0,1,0
ORD_8985823422,2,2,3,1,2,0,0,1,0
ORD_8985866242,2,2,3,1,2,0,0,1,0
ORD_8986676530,2,2,3,1,2,0,0,1,0
ORD_8987274030,2,2,3,1,2,0,0,1,0
ORD_8988369020,2,2,3,1,2,0,0,1,0
ORD_8988670486,2,2,3,1,2,0,0,1,0
ORD_8988802938,2,2,3,1,2,0,0,1,0
ORD_8990142412,2,2,3,1,2,0,0,1,0
ORD_8991085166,2,2,3,1,2,0,0,1,0
ORD_8992142682,2,2,3,1,2,0,0,1,0
ORD_8992462923,2,2,3,1,2,0,0,1,0
ORD_8992648821,2,2,3,1,2,0,0,1,0
ORD_8992854654,2,2,3,1,2,0,0,1,0
ORD_8993801412,2,2,3,1,2,0,0,1,0
ORD_8995255054,2,2,3,1,2,0,0,1,0
ORD_8996223333,2,2,3,1,2,0,0,1,0
ORD_8996896051,2,2,3,1,2,0,0,1,0
ORD_8997161949,2,2,3,1,2,0,0,1,0
ORD_8998866489,2,2,3,1,2,0,0,1,0
ORD_8999444185,2,2,3,1,2,0,0,1,0
ORD_9000110914,2,2,3,1,2,0,0,1,0
ORD_9000137683,2,2,3,1,2,0,0,1,0
ORD_9001027457,2,2,3,1,2,0,0,1,0
ORD_9001820522,2,2,3,1,2,0,0,1,0
ORD_9001994344,2,2,3,1,2,0,0,1,0
ORD_9002071564,2,2,3,1,2,0,0,1,0
ORD_9002279586,2,2,3,1,2,0,0,1,0
ORD_9003042399,2,2,3,1,2,0,0,1,0
ORD_9003066316,2,2,3,1,2,0,0,1,0
ORD_9003904101,2,2,3,1,2,0,0,1,0
ORD_9004171586,2,2,3,1,2,0,0,1,0
ORD_9006879356,2,2,3,1,2,0,0,1,0
ORD_9007482528,2,2,3,1,2,0,0,1,0
ORD_9007943266,2,2,3,1,2,0,0,1,0
ORD_9008328747,2,2,3,1,2,0,0,1,0
ORD_9008931950,2,2,3,1,2,0,0,1,0
ORD_9009646653,2,2,3,1,2,0,0,1,0
ORD_9010104966,2,2,3,1,2,0,0,1,0
ORD_9011263945,2,2,3,1,2,0,0,1,0
ORD_9011437072,2,2,3,1,2,0,0,1,0
ORD_9011748310,2,2,3,1,2,0,0,1,0
