case_id,avg_gap_to_next_min,max_gap_to_next_min
ORD_7594539832,0.0,0.0
ORD_7596738330,0.0,0.0
ORD_7597691107,0.0,0.0
ORD_7598072427,0.0,0.0
ORD_7601622339,0.0,0.0
ORD_7604180681,0.0,0.0
ORD_7604375368,0.0,0.0
ORD_7605210589,0.0,0.0
ORD_7605650425,0.0,0.0
ORD_7606826990,0.0,0.0
ORD_7608492261,0.0,0.0
ORD_7610166551,0.0,0.0
ORD_7610599658,0.0,0.0
ORD_7610653471,0.0,0.0
ORD_7612370104,0.0,0.0
ORD_7612868749,0.0,0.0
ORD_7615318895,0.0,0.0
ORD_7615456891,0.0,0.0
ORD_7615668937,0.0,0.0
ORD_7616344547,0.0,0.0
ORD_7617500603,0.0,0.0
ORD_7617651072,0.0,0.0
ORD_7618890758,0.0,0.0
ORD_7619061610,0.0,0.0
ORD_7619517860,0.0,0.0
ORD_7619603962,0.0,0.0
ORD_7619794193,0.0,0.0
ORD_7619940291,0.0,0.0
ORD_7620311166,0.0,0.0
ORD_7620959432,0.0,0.0
ORD_7622689344,0.0,0.0
ORD_7624310279,0.0,0.0
ORD_7624512468,0.0,0.0
ORD_7625194609,0.0,0.0
ORD_7625202502,0.0,0.0
ORD_7625577904,0.0,0.0
ORD_7625595616,0.0,0.0
ORD_7628703863,0.0,0.0
ORD_7629531484,0.0,0.0
ORD_7629650993,0.0,0.0
ORD_7629652963,0.0,0.0
ORD_7630581197,0.0,0.0
ORD_7631484604,0.0,0.0
ORD_7632360376,0.0,0.0
ORD_7632788812,0.0,0.0
ORD_7632998392,0.0,0.0
ORD_7633523600,0.0,0.0
ORD_7633673789,0.0,0.0
ORD_7633702238,0.0,0.0
ORD_7635059805,0.0,0.0
ORD_7636272391,0.0,0.0
ORD_7636342077,0.0,0.0
ORD_7637513319,0.0,0.0
ORD_7638512306,0.0,0.0
ORD_7638912551,0.0,0.0
ORD_7639577288,0.0,0.0
ORD_7639642462,0.0,0.0
ORD_7640724700,0.0,0.0
ORD_7641383999,0.0,0.0
ORD_7641505094,0.0,0.0
ORD_7642148389,0.0,0.0
ORD_7642246482,0.0,0.0
ORD_7642605425,0.0,0.0
ORD_7643368224,0.0,0.0
ORD_7643730926,0.0,0.0
ORD_7644580140,0.0,0.0
ORD_7644950701,0.0,0.0
ORD_7646907957,0.0,0.0
ORD_7647573924,0.0,0.0
ORD_7651941509,0.0,0.0
ORD_7652494953,0.0,0.0
ORD_7652724360,0.0,0.0
ORD_7652875655,0.0,0.0
ORD_7654151811,0.0,0.0
ORD_7654593118,0.0,0.0
ORD_7656099134,0.0,0.0
ORD_7656283830,0.0,0.0
ORD_7656353339,0.0,0.0
ORD_7656449730,0.0,0.0
ORD_7657573762,0.0,0.0
ORD_7657946797,0.0,0.0
ORD_7660192894,0.0,0.0
ORD_7661070255,0.0,0.0
ORD_7662148560,0.0,0.0
ORD_7663553619,0.0,0.0
ORD_7664996779,0.0,0.0
ORD_7665928334,0.0,0.0
ORD_7666882525,0.0,0.0
ORD_7666989101,0.0,0.0
ORD_7667423944,0.0,0.0
ORD_7667700329,0.0,0.0
ORD_7667897583,0.0,0.0
ORD_7667997982,0.0,0.0
ORD_7668771033,0.0,0.0
ORD_7669110572,0.0,0.0
ORD_7669400139,0.0,0.0
ORD_7670959410,0.0,0.0
ORD_7673795262,0.0,0.0
ORD_7677356710,0.0,0.0
ORD_7679392570,0.0,0.0
ORD_7679781032,0.0,0.0
ORD_7681206493,0.0,0.0
ORD_7682295463,0.0,0.0
ORD_7682446487,0.0,0.0
ORD_7683069732,0.0,0.0
ORD_7684101803,0.0,0.0
ORD_7684517921,0.0,0.0
ORD_7685565036,0.0,0.0
ORD_7685652088,0.0,0.0
ORD_7685857274,0.0,0.0
ORD_7687356923,0.0,0.0
ORD_7688617356,0.0,0.0
ORD_7689199182,0.0,0.0
ORD_7689456591,0.0,0.0
ORD_7689508261,0.0,0.0
ORD_7690651450,0.0,0.0
ORD_7692296058,0.0,0.0
ORD_7692331448,0.0,0.0
ORD_7693089080,0.0,0.0
ORD_7694688028,0.0,0.0
ORD_7695630151,0.0,0.0
ORD_7696145620,0.0,0.0
ORD_7696382232,0.0,0.0
ORD_7698252568,0.0,0.0
ORD_7698558904,0.0,0.0
ORD_7698692557,0.0,0.0
ORD_7699043164,0.0,0.0
ORD_7699537159,0.0,0.0
ORD_7700052116,0.0,0.0
ORD_7702173376,0.0,0.0
ORD_7702539630,0.0,0.0
ORD_7702563494,0.0,0.0
ORD_7703155071,0.0,0.0
ORD_7704301556,0.0,0.0
ORD_7704899021,0.0,0.0
ORD_7709412139,0.0,0.0
ORD_7709507772,0.0,0.0
ORD_7709971585,0.0,0.0
ORD_7710590835,0.0,0.0
ORD_7711065044,0.0,0.0
ORD_7711190439,0.0,0.0
ORD_7715366387,0.0,0.0
ORD_7715753433,0.0,0.0
ORD_7716075434,0.0,0.0
ORD_7716261301,0.0,0.0
ORD_7717869461,0.0,0.0
ORD_7719107818,0.0,0.0
ORD_7719142767,0.0,0.0
ORD_7719538774,0.0,0.0
ORD_7720320287,0.0,0.0
ORD_7721436299,0.0,0.0
ORD_7722019017,0.0,0.0
ORD_7722739447,0.0,0.0
ORD_7722857147,0.0,0.0
ORD_7723644350,0.0,0.0
ORD_7723774296,0.0,0.0
ORD_7724777499,0.0,0.0
ORD_7725380357,0.0,0.0
ORD_7725609627,0.0,0.0
ORD_7725984964,0.0,0.0
ORD_7726018936,0.0,0.0
ORD_7726648090,0.0,0.0
ORD_7726858572,0.0,0.0
ORD_7727231034,0.0,0.0
ORD_7728274544,0.0,0.0
ORD_7728451405,0.0,0.0
ORD_7730033296,0.0,0.0
ORD_7731353114,0.0,0.0
ORD_7733916878,0.0,0.0
ORD_7734276398,0.0,0.0
ORD_7734374967,0.0,0.0
ORD_7735566699,0.0,0.0
ORD_7736511989,0.0,0.0
ORD_7737077256,0.0,0.0
ORD_7737903265,0.0,0.0
ORD_7738000570,0.0,0.0
ORD_7738976543,0.0,0.0
ORD_7739270661,0.0,0.0
ORD_7739330487,0.0,0.0
ORD_7739663744,0.0,0.0
ORD_7740892218,0.0,0.0
ORD_7741428854,0.0,0.0
ORD_7742167685,0.0,0.0
ORD_7742278522,0.0,0.0
ORD_7742652413,0.0,0.0
ORD_7742918975,0.0,0.0
ORD_7744502398,0.0,0.0
ORD_7746233685,0.0,0.0
ORD_7747062961,0.0,0.0
ORD_7748177307,0.0,0.0
ORD_7748602045,0.0,0.0
ORD_7751117867,0.0,0.0
ORD_7751614625,0.0,0.0
ORD_7752779094,0.0,0.0
ORD_7754697660,0.0,0.0
ORD_7755211022,0.0,0.0
ORD_7755338442,0.0,0.0
ORD_7758279716,0.0,0.0
ORD_7761630042,0.0,0.0
ORD_7762014731,0.0,0.0
ORD_7762288677,0.0,0.0
ORD_7762563123,0.0,0.0
ORD_7763048553,0.0,0.0
ORD_7763154143,0.0,0.0
ORD_7764517641,0.0,0.0
ORD_7766212711,0.0,0.0
ORD_7766640528,0.0,0.0
ORD_7767712509,0.0,0.0
ORD_7769371825,0.0,0.0
ORD_7771193553,0.0,0.0
ORD_7771275448,0.0,0.0
ORD_7771725016,0.0,0.0
ORD_7772116674,0.0,0.0
ORD_7772454025,0.0,0.0
ORD_7773329345,0.0,0.0
ORD_7776329064,0.0,0.0
ORD_7776641399,0.0,0.0
ORD_7776799994,0.0,0.0
ORD_7776885489,0.0,0.0
ORD_7777108199,0.0,0.0
ORD_7777993831,0.0,0.0
ORD_7778331472,0.0,0.0
ORD_7778442796,0.0,0.0
ORD_7778810855,0.0,0.0
ORD_7779107637,0.0,0.0
ORD_7780345906,0.0,0.0
ORD_7780467275,0.0,0.0
ORD_7780571860,0.0,0.0
ORD_7780632385,0.0,0.0
ORD_7780945137,0.0,0.0
ORD_7782886917,0.0,0.0
ORD_7786121195,0.0,0.0
ORD_7786754429,0.0,0.0
ORD_7786949665,0.0,0.0
ORD_7787466522,0.0,0.0
ORD_7787898675,0.0,0.0
ORD_7788854439,0.0,0.0
ORD_7789054294,0.0,0.0
ORD_7789189474,0.0,0.0
ORD_7790644034,0.0,0.0
ORD_7790711257,0.0,0.0
ORD_7790840596,0.0,0.0
ORD_7790953869,0.0,0.0
ORD_7791807273,0.0,0.0
ORD_7791984154,0.0,0.0
ORD_7792950005,0.0,0.0
ORD_7794011193,0.0,0.0
ORD_7794214790,0.0,0.0
ORD_7794293491,0.0,0.0
ORD_7794705512,0.0,0.0
ORD_7795502134,0.0,0.0
ORD_7796437357,0.0,0.0
ORD_7798470743,0.0,0.0
ORD_7799196524,0.0,0.0
ORD_7799245166,0.0,0.0
ORD_7799849240,0.0,0.0
ORD_7800144184,0.0,0.0
ORD_7800461654,0.0,0.0
ORD_7801315248,0.0,0.0
ORD_7802022935,0.0,0.0
ORD_7802313399,0.0,0.0
ORD_7803351922,0.0,0.0
ORD_7804513919,0.0,0.0
ORD_7806598207,0.0,0.0
ORD_7806834086,0.0,0.0
ORD_7807256580,0.0,0.0
ORD_7808939510,0.0,0.0
ORD_7810385744,0.0,0.0
ORD_7810390110,0.0,0.0
ORD_7811300731,0.0,0.0
ORD_7811476091,0.0,0.0
ORD_7812264400,0.0,0.0
ORD_7814630615,0.0,0.0
ORD_7815394117,0.0,0.0
ORD_7817713410,0.0,0.0
ORD_7820252257,0.0,0.0
ORD_7820536750,0.0,0.0
ORD_7821272532,0.0,0.0
ORD_7821529019,0.0,0.0
ORD_7821634496,0.0,0.0
ORD_7821892348,0.0,0.0
ORD_7822472795,0.0,0.0
ORD_7823178261,0.0,0.0
ORD_7825574905,0.0,0.0
ORD_7828398688,0.0,0.0
ORD_7828494351,0.0,0.0
ORD_7829801726,0.0,0.0
ORD_7830490257,0.0,0.0
ORD_7831422617,0.0,0.0
ORD_7833342982,0.0,0.0
ORD_7833582818,0.0,0.0
ORD_7837320330,0.0,0.0
ORD_7838474389,0.0,0.0
ORD_7838478345,0.0,0.0
ORD_7838519467,0.0,0.0
ORD_7838906412,0.0,0.0
ORD_7838983830,0.0,0.0
ORD_7839366302,0.0,0.0
ORD_7839593728,0.0,0.0
ORD_7840155770,0.0,0.0
ORD_7840246864,0.0,0.0
ORD_7840544104,0.0,0.0
ORD_7841418653,0.0,0.0
ORD_7842063711,0.0,0.0
ORD_7842432480,0.0,0.0
ORD_7843182409,0.0,0.0
ORD_7843725322,0.0,0.0
ORD_7844515136,0.0,0.0
ORD_7844827318,0.0,0.0
ORD_7845766768,0.0,0.0
ORD_7845946363,0.0,0.0
ORD_7850831113,0.0,0.0
ORD_7852606157,0.0,0.0
ORD_7852689213,0.0,0.0
ORD_7853806661,0.0,0.0
ORD_7855180597,0.0,0.0
ORD_7856968977,0.0,0.0
ORD_7857528607,0.0,0.0
ORD_7857934488,0.0,0.0
ORD_7858807036,0.0,0.0
ORD_7858853530,0.0,0.0
ORD_7858979665,0.0,0.0
ORD_7859744874,0.0,0.0
ORD_7860152271,0.0,0.0
ORD_7860319820,0.0,0.0
ORD_7860765778,0.0,0.0
ORD_7861939348,0.0,0.0
ORD_7868730543,0.0,0.0
ORD_7868992690,0.0,0.0
ORD_7872368893,0.0,0.0
ORD_7874419991,0.0,0.0
ORD_7875491880,0.0,0.0
ORD_7875890750,0.0,0.0
ORD_7876523215,0.0,0.0
ORD_7877443660,0.0,0.0
ORD_7878846400,0.0,0.0
ORD_7878919786,0.0,0.0
ORD_7879038708,0.0,0.0
ORD_7879593234,0.0,0.0
ORD_7882678655,0.0,0.0
ORD_7883128144,0.0,0.0
ORD_7887300935,0.0,0.0
ORD_7887691718,0.0,0.0
ORD_7888281681,0.0,0.0
ORD_7889184622,0.0,0.0
ORD_7889228657,0.0,0.0
ORD_7889849758,0.0,0.0
ORD_7890403327,0.0,0.0
ORD_7894056220,0.0,0.0
ORD_7894668404,0.0,0.0
ORD_7895284470,0.0,0.0
ORD_7896005328,0.0,0.0
ORD_7896071995,0.0,0.0
ORD_7897566119,0.0,0.0
ORD_7897957554,0.0,0.0
ORD_7900328884,0.0,0.0
ORD_7900818444,0.0,0.0
ORD_7904752872,0.0,0.0
ORD_7905134057,0.0,0.0
ORD_7905297411,0.0,0.0
ORD_7905947820,0.0,0.0
ORD_7906041321,0.0,0.0
ORD_7906348481,0.0,0.0
ORD_7906973429,0.0,0.0
ORD_7907141317,0.0,0.0
ORD_7907426517,0.0,0.0
ORD_7908215660,0.0,0.0
ORD_7908444009,0.0,0.0
ORD_7910004399,0.0,0.0
ORD_7910985546,0.0,0.0
ORD_7910985611,0.0,0.0
ORD_7912147163,0.0,0.0
ORD_7912226011,0.0,0.0
ORD_7913311742,0.0,0.0
ORD_7913325361,0.0,0.0
ORD_7913550123,0.0,0.0
ORD_7914413416,0.0,0.0
ORD_7915800734,0.0,0.0
ORD_7916292495,0.0,0.0
ORD_7916475537,0.0,0.0
ORD_7916776945,0.0,0.0
ORD_7918049305,0.0,0.0
ORD_7918151915,0.0,0.0
ORD_7918859509,0.0,0.0
ORD_7920480228,0.0,0.0
ORD_7921286403,0.0,0.0
ORD_7922263697,0.0,0.0
ORD_7922834374,0.0,0.0
ORD_7923139027,0.0,0.0
ORD_7923311428,0.0,0.0
ORD_7926428283,0.0,0.0
ORD_7928177472,0.0,0.0
ORD_7930116650,0.0,0.0
ORD_7930301463,0.0,0.0
ORD_7931911189,0.0,0.0
ORD_7932534675,0.0,0.0
ORD_7932947592,0.0,0.0
ORD_7933339992,0.0,0.0
ORD_7933565771,0.0,0.0
ORD_7934946022,0.0,0.0
ORD_7935163671,0.0,0.0
ORD_7935372629,0.0,0.0
ORD_7936274352,0.0,0.0
ORD_7937053239,0.0,0.0
ORD_7937387883,0.0,0.0
ORD_7939145761,0.0,0.0
ORD_7940541118,0.0,0.0
ORD_7941235247,0.0,0.0
ORD_7942767313,0.0,0.0
ORD_7943160725,0.0,0.0
ORD_7943942638,0.0,0.0
ORD_7944132736,0.0,0.0
ORD_7944250951,0.0,0.0
ORD_7944996694,0.0,0.0
ORD_7945363230,0.0,0.0
ORD_7947869529,0.0,0.0
ORD_7948705670,0.0,0.0
ORD_7949931507,0.0,0.0
ORD_7950279112,0.0,0.0
ORD_7950726050,0.0,0.0
ORD_7953269757,0.0,0.0
ORD_7956904357,0.0,0.0
ORD_7961474013,0.0,0.0
ORD_7962738386,0.0,0.0
ORD_7963437200,0.0,0.0
ORD_7963783136,0.0,0.0
ORD_7964379823,0.0,0.0
ORD_7964500307,0.0,0.0
ORD_7966219247,0.0,0.0
ORD_7968191508,0.0,0.0
ORD_7969304730,0.0,0.0
ORD_7969669486,0.0,0.0
ORD_7970572442,0.0,0.0
ORD_7970730243,0.0,0.0
ORD_7970942032,0.0,0.0
ORD_7971121275,0.0,0.0
ORD_7973177287,0.0,0.0
ORD_7973447095,0.0,0.0
ORD_7974704613,0.0,0.0
ORD_7975077569,0.0,0.0
ORD_7975644564,0.0,0.0
ORD_7976325699,0.0,0.0
ORD_7977000625,0.0,0.0
ORD_7977773689,0.0,0.0
ORD_7978256146,0.0,0.0
ORD_7979146869,0.0,0.0
ORD_7983354699,0.0,0.0
ORD_7983901341,0.0,0.0
ORD_7983964975,0.0,0.0
ORD_7985012243,0.0,0.0
ORD_7985262264,0.0,0.0
ORD_7985394199,0.0,0.0
ORD_7985452255,0.0,0.0
ORD_7986404663,0.0,0.0
ORD_7987565569,0.0,0.0
ORD_7988550099,0.0,0.0
ORD_7991129740,0.0,0.0
ORD_7992029425,0.0,0.0
ORD_7992115669,0.0,0.0
ORD_7992345685,0.0,0.0
ORD_7992693459,0.0,0.0
ORD_7993827788,0.0,0.0
ORD_7994667288,0.0,0.0
ORD_7995813554,0.0,0.0
ORD_7995885609,0.0,0.0
ORD_7995982183,0.0,0.0
ORD_7997704550,0.0,0.0
ORD_7997901341,0.0,0.0
ORD_7998694170,0.0,0.0
ORD_7998727497,0.0,0.0
ORD_8000079631,0.0,0.0
ORD_8002031856,0.0,0.0
ORD_8002138902,0.0,0.0
ORD_8002847602,0.0,0.0
ORD_8004495510,0.0,0.0
ORD_8006620653,0.0,0.0
ORD_8006808634,0.0,0.0
ORD_8007592658,0.0,0.0
ORD_8008621300,0.0,0.0
ORD_8011056135,0.0,0.0
ORD_8011883459,0.0,0.0
ORD_8011941487,0.0,0.0
ORD_8012186296,0.0,0.0
ORD_8013150629,0.0,0.0
ORD_8014081262,0.0,0.0
ORD_8014266786,0.0,0.0
ORD_8015793147,0.0,0.0
ORD_8016089581,0.0,0.0
ORD_8016718075,0.0,0.0
ORD_8016995791,0.0,0.0
ORD_8017273611,0.0,0.0
ORD_8019035123,0.0,0.0
ORD_8019173484,0.0,0.0
ORD_8021613208,0.0,0.0
ORD_8022693043,0.0,0.0
ORD_8023962843,0.0,0.0
ORD_8026397067,0.0,0.0
ORD_8028519931,0.0,0.0
ORD_8029068527,0.0,0.0
ORD_8030526590,0.0,0.0
ORD_8033861266,0.0,0.0
ORD_8034021967,0.0,0.0
ORD_8036591157,0.0,0.0
ORD_8036856292,0.0,0.0
ORD_8036953434,0.0,0.0
ORD_8036984312,0.0,0.0
ORD_8037113151,0.0,0.0
ORD_8038240588,0.0,0.0
ORD_8038498908,0.0,0.0
ORD_8039509755,0.0,0.0
ORD_8039719552,0.0,0.0
ORD_8039797648,0.0,0.0
ORD_8040318340,0.0,0.0
ORD_8040498726,0.0,0.0
ORD_8041821035,0.0,0.0
ORD_8043118681,0.0,0.0
ORD_8043755729,0.0,0.0
ORD_8044376589,0.0,0.0
ORD_8044852698,0.0,0.0
ORD_8045916602,0.0,0.0
ORD_8045964189,0.0,0.0
ORD_8047511662,0.0,0.0
ORD_8047870400,0.0,0.0
ORD_8048663239,0.0,0.0
ORD_8048765640,0.0,0.0
ORD_8049093505,0.0,0.0
ORD_8049130193,0.0,0.0
ORD_8050132740,0.0,0.0
ORD_8050429106,0.0,0.0
ORD_8051697892,0.0,0.0
ORD_8052279715,0.0,0.0
ORD_8052932325,0.0,0.0
ORD_8053091382,0.0,0.0
ORD_8054150109,0.0,0.0
ORD_8054204540,0.0,0.0
ORD_8055136693,0.0,0.0
ORD_8056243976,0.0,0.0
ORD_8056701475,0.0,0.0
ORD_8057095614,0.0,0.0
ORD_8057905756,0.0,0.0
ORD_8058725001,0.0,0.0
ORD_8062138442,0.0,0.0
ORD_8062159227,0.0,0.0
ORD_8063130918,0.0,0.0
ORD_8064039088,0.0,0.0
ORD_8064325254,0.0,0.0
ORD_8065206341,0.0,0.0
ORD_8065721780,0.0,0.0
ORD_8066052555,0.0,0.0
ORD_8066611061,0.0,0.0
ORD_8067228204,0.0,0.0
ORD_8067331870,0.0,0.0
ORD_8067522288,0.0,0.0
ORD_8069031297,0.0,0.0
ORD_8069134403,0.0,0.0
ORD_8069544517,0.0,0.0
ORD_8069598129,0.0,0.0
ORD_8070471306,0.0,0.0
ORD_8071749865,0.0,0.0
ORD_8072603961,0.0,0.0
ORD_8072851257,0.0,0.0
ORD_8072947719,0.0,0.0
ORD_8073012568,0.0,0.0
ORD_8073247433,0.0,0.0
ORD_8073269271,0.0,0.0
ORD_8075952080,0.0,0.0
ORD_8076331778,0.0,0.0
ORD_8077266628,0.0,0.0
ORD_8078682080,0.0,0.0
ORD_8079379473,0.0,0.0
ORD_8080211764,0.0,0.0
ORD_8080226793,0.0,0.0
ORD_8080608051,0.0,0.0
ORD_8080859369,0.0,0.0
ORD_8081784130,0.0,0.0
ORD_8082565469,0.0,0.0
ORD_8084878849,0.0,0.0
ORD_8084969820,0.0,0.0
ORD_8089262269,0.0,0.0
ORD_8089498562,0.0,0.0
ORD_8090128415,0.0,0.0
ORD_8090934469,0.0,0.0
ORD_8092742536,0.0,0.0
ORD_8093260581,0.0,0.0
ORD_8093408765,0.0,0.0
ORD_8094411769,0.0,0.0
ORD_8095846822,0.0,0.0
ORD_8096604190,0.0,0.0
ORD_8096714899,0.0,0.0
ORD_8097153930,0.0,0.0
ORD_8099280764,0.0,0.0
ORD_8100034289,0.0,0.0
ORD_8100344578,0.0,0.0
ORD_8100525000,0.0,0.0
ORD_8101257291,0.0,0.0
ORD_8102117599,0.0,0.0
ORD_8102199533,0.0,0.0
ORD_8102224156,0.0,0.0
ORD_8102427398,0.0,0.0
ORD_8103007946,0.0,0.0
ORD_8104170877,0.0,0.0
ORD_8104257885,0.0,0.0
ORD_8105253735,0.0,0.0
ORD_8105684748,0.0,0.0
ORD_8106015362,0.0,0.0
ORD_8106257804,0.0,0.0
ORD_8107364178,0.0,0.0
ORD_8107638310,0.0,0.0
ORD_8107712617,0.0,0.0
ORD_8108512723,0.0,0.0
ORD_8108695770,0.0,0.0
ORD_8111482437,0.0,0.0
ORD_8117647307,0.0,0.0
ORD_8119669358,0.0,0.0
ORD_8120115593,0.0,0.0
ORD_8121421776,0.0,0.0
ORD_8121547056,0.0,0.0
ORD_8122027288,0.0,0.0
ORD_8124597671,0.0,0.0
ORD_8124904460,0.0,0.0
ORD_8128348603,0.0,0.0
ORD_8129096490,0.0,0.0
ORD_8129383916,0.0,0.0
ORD_8129434977,0.0,0.0
ORD_8130053918,0.0,0.0
ORD_8131268342,0.0,0.0
ORD_8131311342,0.0,0.0
ORD_8132604919,0.0,0.0
ORD_8132828274,0.0,0.0
ORD_8133211104,0.0,0.0
ORD_8134207288,0.0,0.0
ORD_8134881733,0.0,0.0
ORD_8134917703,0.0,0.0
ORD_8134930314,0.0,0.0
ORD_8135937652,0.0,0.0
ORD_8136005104,0.0,0.0
ORD_8136392472,0.0,0.0
ORD_8136717639,0.0,0.0
ORD_8136720856,0.0,0.0
ORD_8137000328,0.0,0.0
ORD_8137268505,0.0,0.0
ORD_8138219839,0.0,0.0
ORD_8139778731,0.0,0.0
ORD_8140668872,0.0,0.0
ORD_8140811909,0.0,0.0
ORD_8141138175,0.0,0.0
ORD_8142434981,0.0,0.0
ORD_8142436224,0.0,0.0
ORD_8142840968,0.0,0.0
ORD_8143049030,0.0,0.0
ORD_8143548817,0.0,0.0
ORD_8143623420,0.0,0.0
ORD_8144222320,0.0,0.0
ORD_8145193952,0.0,0.0
ORD_8146498428,0.0,0.0
ORD_8147828248,0.0,0.0
ORD_8148655577,0.0,0.0
ORD_8149734047,0.0,0.0
ORD_8151104389,0.0,0.0
ORD_8151831711,0.0,0.0
ORD_8152959244,0.0,0.0
ORD_8155031283,0.0,0.0
ORD_8155473099,0.0,0.0
ORD_8156133227,0.0,0.0
ORD_8158806541,0.0,0.0
ORD_8159005499,0.0,0.0
ORD_8160173238,0.0,0.0
ORD_8162062410,0.0,0.0
ORD_8162372270,0.0,0.0
ORD_8164106479,0.0,0.0
ORD_8164157086,0.0,0.0
ORD_8165414403,0.0,0.0
ORD_8165903661,0.0,0.0
ORD_8166437580,0.0,0.0
ORD_8167446967,0.0,0.0
ORD_8169157145,0.0,0.0
ORD_8169796443,0.0,0.0
ORD_8171047797,0.0,0.0
ORD_8174514969,0.0,0.0
ORD_8175255302,0.0,0.0
ORD_8175313612,0.0,0.0
ORD_8175885462,0.0,0.0
ORD_8177213855,0.0,0.0
ORD_8178080118,0.0,0.0
ORD_8178218713,0.0,0.0
ORD_8178706325,0.0,0.0
ORD_8179064871,0.0,0.0
ORD_8179635433,0.0,0.0
ORD_8179759259,0.0,0.0
ORD_8179836583,0.0,0.0
ORD_8180122260,0.0,0.0
ORD_8180350237,0.0,0.0
ORD_8183576190,0.0,0.0
ORD_8185618763,0.0,0.0
ORD_8187255134,0.0,0.0
ORD_8188319475,0.0,0.0
ORD_8188744280,0.0,0.0
ORD_8188814020,0.0,0.0
ORD_8189682909,0.0,0.0
ORD_8190676565,0.0,0.0
ORD_8191681438,0.0,0.0
ORD_8192066060,0.0,0.0
ORD_8192599065,0.0,0.0
ORD_8194406752,0.0,0.0
ORD_8194448120,0.0,0.0
ORD_8194486764,0.0,0.0
ORD_8194894348,0.0,0.0
ORD_8195350619,0.0,0.0
ORD_8195477603,0.0,0.0
ORD_8196529912,0.0,0.0
ORD_8196614535,0.0,0.0
ORD_8198227253,0.0,0.0
ORD_8200185055,0.0,0.0
ORD_8200548143,0.0,0.0
ORD_8201891739,0.0,0.0
ORD_8201975810,0.0,0.0
ORD_8202598142,0.0,0.0
ORD_8204896917,0.0,0.0
ORD_8204940831,0.0,0.0
ORD_8207135482,0.0,0.0
ORD_8207366071,0.0,0.0
ORD_8208512006,0.0,0.0
ORD_8209076565,0.0,0.0
ORD_8209424399,0.0,0.0
ORD_8212964949,0.0,0.0
ORD_8213099984,0.0,0.0
ORD_8214584473,0.0,0.0
ORD_8215502401,0.0,0.0
ORD_8215522731,0.0,0.0
ORD_8216137612,0.0,0.0
ORD_8216804044,0.0,0.0
ORD_8217243222,0.0,0.0
ORD_8217449710,0.0,0.0
ORD_8218078701,0.0,0.0
ORD_8218189020,0.0,0.0
ORD_8218565949,0.0,0.0
ORD_8219693238,0.0,0.0
ORD_8220769730,0.0,0.0
ORD_8221282925,0.0,0.0
ORD_8222077356,0.0,0.0
ORD_8222456623,0.0,0.0
ORD_8223268516,0.0,0.0
ORD_8225190901,0.0,0.0
ORD_8225881183,0.0,0.0
ORD_8225886018,0.0,0.0
ORD_8225997957,0.0,0.0
ORD_8226044207,0.0,0.0
ORD_8227546388,0.0,0.0
ORD_8228542944,0.0,0.0
ORD_8230163613,0.0,0.0
ORD_8230259544,0.0,0.0
ORD_8231753705,0.0,0.0
ORD_8231793286,0.0,0.0
ORD_8232559456,0.0,0.0
ORD_8233619351,0.0,0.0
ORD_8233683763,0.0,0.0
ORD_8234556098,0.0,0.0
ORD_8235172531,0.0,0.0
ORD_8235457115,0.0,0.0
ORD_8235877320,0.0,0.0
ORD_8236128167,0.0,0.0
ORD_8236522593,0.0,0.0
ORD_8238554797,0.0,0.0
ORD_8239597300,0.0,0.0
ORD_8239692094,0.0,0.0
ORD_8239711739,0.0,0.0
ORD_8240021958,0.0,0.0
ORD_8242213395,0.0,0.0
ORD_8242570049,0.0,0.0
ORD_8242629128,0.0,0.0
ORD_8244087668,0.0,0.0
ORD_8244343767,0.0,0.0
ORD_8244748077,0.0,0.0
ORD_8245481504,0.0,0.0
ORD_8245662546,0.0,0.0
ORD_8247173876,0.0,0.0
ORD_8247877976,0.0,0.0
ORD_8248617665,0.0,0.0
ORD_8250207091,0.0,0.0
ORD_8251126965,0.0,0.0
ORD_8251590004,0.0,0.0
ORD_8251871503,0.0,0.0
ORD_8252426645,0.0,0.0
ORD_8252991914,0.0,0.0
ORD_8253474441,0.0,0.0
ORD_8255029308,0.0,0.0
ORD_8257022717,0.0,0.0
ORD_8257244894,0.0,0.0
ORD_8257265461,0.0,0.0
ORD_8259956225,0.0,0.0
ORD_8260777680,0.0,0.0
ORD_8261478483,0.0,0.0
ORD_8262926490,0.0,0.0
ORD_8263074613,0.0,0.0
ORD_8264314790,0.0,0.0
ORD_8264496443,0.0,0.0
ORD_8265273724,0.0,0.0
ORD_8265921659,0.0,0.0
ORD_8265952759,0.0,0.0
ORD_8266108831,0.0,0.0
ORD_8267968704,0.0,0.0
ORD_8268043730,0.0,0.0
ORD_8270947009,0.0,0.0
ORD_8272250620,0.0,0.0
ORD_8273973564,0.0,0.0
ORD_8274351021,0.0,0.0
ORD_8274821796,0.0,0.0
ORD_8275052381,0.0,0.0
ORD_8275074522,0.0,0.0
ORD_8275600565,0.0,0.0
ORD_8276251292,0.0,0.0
ORD_8276822885,0.0,0.0
ORD_8277364722,0.0,0.0
ORD_8281271843,0.0,0.0
ORD_8281552930,0.0,0.0
ORD_8283164469,0.0,0.0
ORD_8283409045,0.0,0.0
ORD_8283426572,0.0,0.0
ORD_8285226064,0.0,0.0
ORD_8285240780,0.0,0.0
ORD_8285927372,0.0,0.0
