process_code,case_id,risk_score,anomaly_score,overall_severity,top_step_name,top_step_duration_min,top_step_p95,top_step_deviation_p95,top_step_zscore,top_step_severity,validation_warnings
IMPORT_CUSTOMS_CLEARANCE,ORD_3576831253,64.0,0.431557,ELEVATED,STEP_014_PORT_GATE_OUT,10.0,19.383,0.516,0.146,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_9911000074,8.0,0.386378,NORMAL,STEP_016_CUSTOMS_CLOSEOUT,37.717,48.433,0.779,1.066,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_8992142682,71.0,0.439464,CRITICAL,STEP_014_PORT_GATE_OUT,31.117,19.383,1.605,4.118,CRITICAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_3682793870,24.0,0.400193,NORMAL,STEP_010_PAYMENT_CONFIRMED,335.717,441.608,0.76,0.978,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_7766212711,7.0,0.385759,NORMAL,STEP_005_RISK_CHANNELING,34.183,49.154,0.695,0.772,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_6367464426,85.0,0.464701,BOTTLENECK,STEP_014_PORT_GATE_OUT,23.95,19.383,1.236,2.77,BOTTLENECK,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_7983964975,35.0,0.407008,NORMAL,STEP_016_CUSTOMS_CLOSEOUT,49.183,48.433,1.015,1.897,WATCHLIST,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_7359022051,75.0,0.445228,CRITICAL,STEP_010_PAYMENT_CONFIRMED,988.2,441.608,2.238,6.062,CRITICAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_0144996844,20.0,0.397235,NORMAL,STEP_009_DUTY_TAX_INVOICE_ISSUED,460.2,452.238,1.018,1.898,WATCHLIST,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_9693251126,31.0,0.404359,NORMAL,STEP_005_RISK_CHANNELING,45.55,49.154,0.927,1.58,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_0801252353,81.0,0.455069,BOTTLENECK,STEP_005_RISK_CHANNELING,60.0,49.154,1.221,2.606,BOTTLENECK,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_5836268246,95.0,0.501905,BOTTLENECK,STEP_009_DUTY_TAX_INVOICE_ISSUED,578.867,452.238,1.28,2.804,BOTTLENECK,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_2766888091,22.0,0.398353,NORMAL,STEP_011_CLEARANCE_APPROVED,541.317,589.067,0.919,1.604,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_5190865660,33.0,0.405793,NORMAL,STEP_003_HS_CLASSIFICATION,47.283,48.308,0.979,1.677,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_0947525812,59.0,0.425967,BOTTLENECK,STEP_015_HANDOFF_TO_CARRIER,56.817,49.275,1.153,2.482,BOTTLENECK,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_8550961287,7.0,0.385846,NORMAL,STEP_006_DOCUMENT_INSPECTION,832.133,1016.933,0.818,1.292,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_1501747850,73.0,0.442044,BOTTLENECK,STEP_013_CARGO_RELEASED,760.033,611.192,1.244,2.776,BOTTLENECK,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_5452500853,30.0,0.404023,BOTTLENECK,STEP_003_HS_CLASSIFICATION,67.767,48.308,1.403,3.118,BOTTLENECK,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_0237834277,58.0,0.42535,NORMAL,STEP_007_PHYSICAL_INSPECTION_COMPLETE,910.717,1018.504,0.894,1.598,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_2706218343,69.0,0.437167,BOTTLENECK,STEP_013_CARGO_RELEASED,864.367,611.192,1.414,3.384,BOTTLENECK,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_9726832810,13.0,0.390714,NORMAL,STEP_015_HANDOFF_TO_CARRIER,37.483,49.275,0.761,1.057,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_6136765460,99.0,0.583382,BOTTLENECK,STEP_007_PHYSICAL_INSPECTION_COMPLETE,1440.0,1018.504,1.414,3.529,BOTTLENECK,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_9524456461,58.0,0.425053,NORMAL,STEP_004_SUBMIT_DECLARATION,46.183,50.083,0.922,1.631,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_0064833823,34.0,0.406445,NORMAL,STEP_001_DOC_RECEIVED,42.75,47.446,0.901,1.517,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_4506477817,66.0,0.432937,ELEVATED,STEP_007_PHYSICAL_INSPECTION_COMPLETE,1021.4,1018.504,1.003,2.002,WATCHLIST,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_3848661762,40.0,0.411086,NORMAL,STEP_014_PORT_GATE_OUT,13.8,19.383,0.712,0.86,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_1215994972,53.0,0.420668,CRITICAL,STEP_005_RISK_CHANNELING,76.45,49.154,1.555,3.775,CRITICAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_7159674244,32.0,0.405117,NORMAL,STEP_016_CUSTOMS_CLOSEOUT,54.2,48.433,1.119,2.26,WATCHLIST,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_5139696221,73.0,0.441785,ELEVATED,STEP_016_CUSTOMS_CLOSEOUT,50.267,48.433,1.038,1.975,WATCHLIST,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_9021537036,11.0,0.389786,NORMAL,STEP_011_CLEARANCE_APPROVED,359.917,589.067,0.611,0.498,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_2075750457,12.0,0.390594,NORMAL,STEP_001_DOC_RECEIVED,42.433,47.446,0.894,1.492,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_9295157112,4.0,0.382369,NORMAL,STEP_002_DOC_VALIDATION,23.233,30.15,0.771,1.004,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_8966478465,92.0,0.485317,BOTTLENECK,STEP_008_LAB_TEST_COMPLETE,1424.483,1034.217,1.377,3.496,BOTTLENECK,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_2639386264,99.0,0.575054,CRITICAL,STEP_010_PAYMENT_CONFIRMED,1069.667,441.608,2.422,6.697,CRITICAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_6122528234,16.0,0.393715,NORMAL,STEP_009_DUTY_TAX_INVOICE_ISSUED,458.517,452.238,1.014,1.885,WATCHLIST,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_3969017380,37.0,0.408809,NORMAL,STEP_011_CLEARANCE_APPROVED,513.017,589.067,0.871,1.431,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_7723644350,7.0,0.385097,NORMAL,STEP_012_RELEASE_ORDER_ISSUED,455.05,593.958,0.766,1.039,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_4407476912,54.0,0.421613,BOTTLENECK,STEP_011_CLEARANCE_APPROVED,876.517,589.067,1.488,3.647,BOTTLENECK,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_6648021158,8.0,0.386024,NORMAL,STEP_006_DOCUMENT_INSPECTION,782.267,1016.933,0.769,1.111,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_4928473614,63.0,0.430774,ELEVATED,STEP_008_LAB_TEST_COMPLETE,1124.533,1034.217,1.087,2.4,WATCHLIST,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_8108695770,73.0,0.441547,BOTTLENECK,STEP_007_PHYSICAL_INSPECTION_COMPLETE,1285.667,1018.504,1.262,2.966,BOTTLENECK,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_6609545703,49.0,0.417718,BOTTLENECK,STEP_016_CUSTOMS_CLOSEOUT,60.417,48.433,1.247,2.711,BOTTLENECK,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_2062209333,75.0,0.445134,ELEVATED,STEP_004_SUBMIT_DECLARATION,55.65,50.083,1.111,2.309,WATCHLIST,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_2465882332,98.0,0.531809,CRITICAL,STEP_010_PAYMENT_CONFIRMED,693.333,441.608,1.57,3.765,CRITICAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_8525936108,37.0,0.409032,NORMAL,STEP_010_PAYMENT_CONFIRMED,377.65,441.608,0.855,1.305,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_0044545562,87.0,0.471161,BOTTLENECK,STEP_012_RELEASE_ORDER_ISSUED,727.35,593.958,1.225,2.652,BOTTLENECK,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_1009518306,98.0,0.541431,CRITICAL,STEP_007_PHYSICAL_INSPECTION_COMPLETE,1969.967,1018.504,1.934,5.462,CRITICAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_5676536578,32.0,0.405036,NORMAL,STEP_010_PAYMENT_CONFIRMED,225.517,441.608,0.511,0.12,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_0832090400,52.0,0.419847,NORMAL,STEP_008_LAB_TEST_COMPLETE,1119.75,1034.217,1.083,2.382,WATCHLIST,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_0309813601,48.0,0.416294,NORMAL,STEP_010_PAYMENT_CONFIRMED,495.583,441.608,1.122,2.224,WATCHLIST,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_3842716499,78.0,0.449883,BOTTLENECK,STEP_006_DOCUMENT_INSPECTION,1440.0,1016.933,1.416,3.497,BOTTLENECK,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_4562677166,17.0,0.394528,NORMAL,STEP_016_CUSTOMS_CLOSEOUT,44.383,48.433,0.916,1.549,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_1745227438,92.0,0.485109,BOTTLENECK,STEP_007_PHYSICAL_INSPECTION_COMPLETE,1302.517,1018.504,1.279,3.027,BOTTLENECK,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_5767065113,5.0,0.383813,NORMAL,STEP_003_HS_CLASSIFICATION,28.55,48.308,0.591,0.359,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_8217243222,45.0,0.414512,NORMAL,STEP_003_HS_CLASSIFICATION,51.133,48.308,1.058,1.948,WATCHLIST,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_4720288332,29.0,0.403234,NORMAL,STEP_010_PAYMENT_CONFIRMED,314.867,441.608,0.713,0.816,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_2037164725,34.0,0.40659,NORMAL,STEP_016_CUSTOMS_CLOSEOUT,42.983,48.433,0.887,1.448,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_1977776814,84.0,0.462196,BOTTLENECK,STEP_007_PHYSICAL_INSPECTION_COMPLETE,1440.0,1018.504,1.414,3.529,BOTTLENECK,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_6239871421,60.0,0.427102,ELEVATED,STEP_005_RISK_CHANNELING,50.133,49.154,1.02,1.905,WATCHLIST,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_4637642457,51.0,0.419107,NORMAL,STEP_004_SUBMIT_DECLARATION,47.367,50.083,0.946,1.716,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_7689508261,73.0,0.442319,CRITICAL,STEP_002_DOC_VALIDATION,91.467,30.15,3.034,8.613,CRITICAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_1822729403,93.0,0.492778,BOTTLENECK,STEP_008_LAB_TEST_COMPLETE,1401.067,1034.217,1.355,3.411,BOTTLENECK,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_0257004828,97.0,0.521337,CRITICAL,STEP_011_CLEARANCE_APPROVED,1111.35,589.067,1.887,5.079,CRITICAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_6254325664,93.0,0.490278,CRITICAL,STEP_009_DUTY_TAX_INVOICE_ISSUED,786.483,452.238,1.739,4.388,CRITICAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_6343647681,25.0,0.400642,NORMAL,STEP_002_DOC_VALIDATION,23.6,30.15,0.783,1.045,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_9345142729,8.0,0.386292,NORMAL,STEP_004_SUBMIT_DECLARATION,32.617,50.083,0.651,0.66,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_0948578429,10.0,0.388388,NORMAL,STEP_004_SUBMIT_DECLARATION,47.9,50.083,0.956,1.754,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_7704899021,45.0,0.414251,NORMAL,STEP_012_RELEASE_ORDER_ISSUED,536.2,593.958,0.903,1.52,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_9851310435,19.0,0.39653,NORMAL,STEP_010_PAYMENT_CONFIRMED,493.0,441.608,1.116,2.204,WATCHLIST,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_5277225601,91.0,0.484933,WATCHLIST,STEP_006_DOCUMENT_INSPECTION,1086.35,1016.933,1.068,2.214,WATCHLIST,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_9699603108,91.0,0.484115,BOTTLENECK,STEP_006_DOCUMENT_INSPECTION,1440.0,1016.933,1.416,3.497,BOTTLENECK,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_8701729928,94.0,0.500616,BOTTLENECK,STEP_007_PHYSICAL_INSPECTION_COMPLETE,1440.0,1018.504,1.414,3.529,BOTTLENECK,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_8552918380,61.0,0.428444,ELEVATED,STEP_010_PAYMENT_CONFIRMED,410.217,441.608,0.929,1.559,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_8814099574,14.0,0.392056,NORMAL,STEP_004_SUBMIT_DECLARATION,41.25,50.083,0.824,1.278,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_7447291463,30.0,0.403802,NORMAL,STEP_011_CLEARANCE_APPROVED,416.483,589.067,0.707,0.843,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_2870073308,27.0,0.402076,BOTTLENECK,STEP_011_CLEARANCE_APPROVED,731.4,589.067,1.242,2.763,BOTTLENECK,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_7134583930,94.0,0.500194,BOTTLENECK,STEP_006_DOCUMENT_INSPECTION,1294.25,1016.933,1.273,2.968,BOTTLENECK,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_8228542944,40.0,0.41081,NORMAL,STEP_015_HANDOFF_TO_CARRIER,52.167,49.275,1.059,2.139,WATCHLIST,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_1956747227,50.0,0.418017,CRITICAL,STEP_003_HS_CLASSIFICATION,81.133,48.308,1.679,4.058,CRITICAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_3835618064,38.0,0.409487,NORMAL,STEP_002_DOC_VALIDATION,29.65,30.15,0.983,1.72,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_5065417414,29.0,0.403225,NORMAL,STEP_013_CARGO_RELEASED,646.317,611.192,1.057,2.114,WATCHLIST,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_2060129026,25.0,0.400349,NORMAL,STEP_011_CLEARANCE_APPROVED,471.7,589.067,0.801,1.179,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_5295862333,49.0,0.417078,NORMAL,STEP_011_CLEARANCE_APPROVED,631.3,589.067,1.072,2.152,WATCHLIST,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_0742557251,50.0,0.418473,BOTTLENECK,STEP_004_SUBMIT_DECLARATION,65.667,50.083,1.311,3.027,BOTTLENECK,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_8868179594,50.0,0.41857,NORMAL,STEP_005_RISK_CHANNELING,41.6,49.154,0.846,1.299,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_1775594793,60.0,0.427445,ELEVATED,STEP_009_DUTY_TAX_INVOICE_ISSUED,461.817,452.238,1.021,1.91,WATCHLIST,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_2904034627,73.0,0.441844,ELEVATED,STEP_011_CLEARANCE_APPROVED,656.717,589.067,1.115,2.307,WATCHLIST,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_5736534662,87.0,0.471603,BOTTLENECK,STEP_007_PHYSICAL_INSPECTION_COMPLETE,1271.35,1018.504,1.248,2.914,BOTTLENECK,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_5802211375,76.0,0.447251,BOTTLENECK,STEP_003_HS_CLASSIFICATION,66.083,48.308,1.368,2.999,BOTTLENECK,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_4054060963,15.0,0.393244,NORMAL,STEP_007_PHYSICAL_INSPECTION_COMPLETE,735.05,1018.504,0.722,0.958,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_4684139694,30.0,0.403703,NORMAL,STEP_007_PHYSICAL_INSPECTION_COMPLETE,947.867,1018.504,0.931,1.734,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_3009512774,80.0,0.453102,BOTTLENECK,STEP_004_SUBMIT_DECLARATION,73.633,50.083,1.47,3.597,BOTTLENECK,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_8949004861,61.0,0.42754,BOTTLENECK,STEP_002_DOC_VALIDATION,37.667,30.15,1.249,2.614,BOTTLENECK,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_8567256328,14.0,0.392461,NORMAL,STEP_003_HS_CLASSIFICATION,46.983,48.308,0.973,1.656,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_9707586068,36.0,0.408431,NORMAL,STEP_015_HANDOFF_TO_CARRIER,51.567,49.275,1.047,2.095,WATCHLIST,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_1607575662,78.0,0.450268,BOTTLENECK,STEP_006_DOCUMENT_INSPECTION,1440.0,1016.933,1.416,3.497,BOTTLENECK,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_7382427168,31.0,0.404937,NORMAL,STEP_003_HS_CLASSIFICATION,51.3,48.308,1.062,1.959,WATCHLIST,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_7496178167,75.0,0.445079,ELEVATED,STEP_002_DOC_VALIDATION,32.967,30.15,1.093,2.089,WATCHLIST,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_1732029607,16.0,0.393775,NORMAL,STEP_002_DOC_VALIDATION,28.95,30.15,0.96,1.642,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_8039509755,37.0,0.408975,NORMAL,STEP_008_LAB_TEST_COMPLETE,1060.917,1034.217,1.026,2.167,WATCHLIST,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_9629549437,53.0,0.421013,NORMAL,STEP_008_LAB_TEST_COMPLETE,984.033,1034.217,0.951,1.886,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_0578245206,71.0,0.439486,ELEVATED,STEP_008_LAB_TEST_COMPLETE,1058.733,1034.217,1.024,2.159,WATCHLIST,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_7633673789,43.0,0.412875,NORMAL,STEP_007_PHYSICAL_INSPECTION_COMPLETE,907.817,1018.504,0.891,1.588,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_0663926520,24.0,0.400213,NORMAL,STEP_015_HANDOFF_TO_CARRIER,48.4,49.275,0.982,1.862,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_3360486793,7.0,0.385275,NORMAL,STEP_006_DOCUMENT_INSPECTION,901.6,1016.933,0.887,1.544,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_4911753707,10.0,0.388315,NORMAL,STEP_011_CLEARANCE_APPROVED,495.783,589.067,0.842,1.326,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_0798415042,63.0,0.429687,ELEVATED,STEP_006_DOCUMENT_INSPECTION,1101.733,1016.933,1.083,2.27,WATCHLIST,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_1722748199,92.0,0.489437,BOTTLENECK,STEP_004_SUBMIT_DECLARATION,71.7,50.083,1.432,3.459,BOTTLENECK,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_7575597389,20.0,0.397528,NORMAL,STEP_013_CARGO_RELEASED,535.8,611.192,0.877,1.47,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_1204692570,68.0,0.43567,BOTTLENECK,STEP_008_LAB_TEST_COMPLETE,1303.817,1034.217,1.261,3.055,BOTTLENECK,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_7534486887,10.0,0.388605,NORMAL,STEP_001_DOC_RECEIVED,35.433,47.446,0.747,0.959,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_2074128503,19.0,0.39622,NORMAL,STEP_002_DOC_VALIDATION,23.217,30.15,0.77,1.002,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_5035741961,7.0,0.385883,NORMAL,STEP_011_CLEARANCE_APPROVED,415.817,589.067,0.706,0.839,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_0265081514,34.0,0.406687,NORMAL,STEP_016_CUSTOMS_CLOSEOUT,46.9,48.433,0.968,1.732,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_0411058901,40.0,0.411159,NORMAL,STEP_016_CUSTOMS_CLOSEOUT,55.517,48.433,1.146,2.356,WATCHLIST,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_4171059228,23.0,0.399612,NORMAL,STEP_013_CARGO_RELEASED,402.883,611.192,0.659,0.696,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_5482915455,91.0,0.482802,BOTTLENECK,STEP_007_PHYSICAL_INSPECTION_COMPLETE,1267.2,1018.504,1.244,2.899,BOTTLENECK,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_4210793510,57.0,0.424517,NORMAL,STEP_015_HANDOFF_TO_CARRIER,54.317,49.275,1.102,2.298,WATCHLIST,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_0775909791,24.0,0.400107,NORMAL,STEP_004_SUBMIT_DECLARATION,41.283,50.083,0.824,1.28,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_6803264693,86.0,0.466675,CRITICAL,STEP_005_RISK_CHANNELING,77.267,49.154,1.572,3.833,CRITICAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_9165629994,10.0,0.38848,NORMAL,STEP_013_CARGO_RELEASED,481.233,611.192,0.787,1.152,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_9011748310,63.0,0.430192,BOTTLENECK,STEP_001_DOC_RECEIVED,68.467,47.446,1.443,3.478,BOTTLENECK,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_8611934248,64.0,0.431212,BOTTLENECK,STEP_006_DOCUMENT_INSPECTION,1271.067,1016.933,1.25,2.884,BOTTLENECK,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_2489557637,90.0,0.479126,BOTTLENECK,STEP_004_SUBMIT_DECLARATION,68.933,50.083,1.376,3.261,BOTTLENECK,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_3797638018,72.0,0.441201,BOTTLENECK,STEP_013_CARGO_RELEASED,721.317,611.192,1.18,2.55,BOTTLENECK,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_7352700308,5.0,0.383125,NORMAL,STEP_013_CARGO_RELEASED,533.2,611.192,0.872,1.455,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_5245768476,38.0,0.409191,NORMAL,STEP_008_LAB_TEST_COMPLETE,447.167,1034.217,0.432,-0.076,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_9393167388,85.0,0.464063,BOTTLENECK,STEP_012_RELEASE_ORDER_ISSUED,816.25,593.958,1.374,3.178,BOTTLENECK,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_6353127961,44.0,0.413395,BOTTLENECK,STEP_010_PAYMENT_CONFIRMED,548.833,441.608,1.243,2.639,BOTTLENECK,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_9617091192,6.0,0.384201,NORMAL,STEP_004_SUBMIT_DECLARATION,32.483,50.083,0.649,0.65,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_8052279715,40.0,0.411456,NORMAL,STEP_015_HANDOFF_TO_CARRIER,39.683,49.275,0.805,1.219,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_4117922492,51.0,0.419702,NORMAL,STEP_006_DOCUMENT_INSPECTION,926.117,1016.933,0.911,1.633,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_6015548930,0.0,0.363951,NORMAL,STEP_011_CLEARANCE_APPROVED,334.5,589.067,0.568,0.343,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_8607201268,84.0,0.461955,CRITICAL,STEP_011_CLEARANCE_APPROVED,998.85,589.067,1.696,4.393,CRITICAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_7975077569,76.0,0.447385,BOTTLENECK,STEP_003_HS_CLASSIFICATION,61.583,48.308,1.275,2.683,BOTTLENECK,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_0115924810,72.0,0.440029,CRITICAL,STEP_016_CUSTOMS_CLOSEOUT,78.867,48.433,1.628,4.048,CRITICAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_4001677025,90.0,0.478807,CRITICAL,STEP_013_CARGO_RELEASED,1285.967,611.192,2.104,5.839,CRITICAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_5086761620,79.0,0.451073,BOTTLENECK,STEP_004_SUBMIT_DECLARATION,59.767,50.083,1.193,2.604,BOTTLENECK,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_7454745799,61.0,0.427563,ELEVATED,STEP_009_DUTY_TAX_INVOICE_ISSUED,499.183,452.238,1.104,2.196,WATCHLIST,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_5128824081,12.0,0.390011,NORMAL,STEP_011_CLEARANCE_APPROVED,457.667,589.067,0.777,1.094,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_5428704427,70.0,0.438015,CRITICAL,STEP_005_RISK_CHANNELING,106.017,49.154,2.157,5.875,CRITICAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_2823867965,2.0,0.378979,NORMAL,STEP_002_DOC_VALIDATION,22.917,30.15,0.76,0.969,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_2813512161,78.0,0.450348,ELEVATED,STEP_009_DUTY_TAX_INVOICE_ISSUED,384.767,452.238,0.851,1.322,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_7034206117,79.0,0.451082,BOTTLENECK,STEP_005_RISK_CHANNELING,67.583,49.154,1.375,3.145,BOTTLENECK,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_0410542198,41.0,0.411517,NORMAL,STEP_001_DOC_RECEIVED,43.517,47.446,0.917,1.575,NORMAL,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_0849035155,98.0,0.533525,BOTTLENECK,STEP_008_LAB_TEST_COMPLETE,1440.0,1034.217,1.392,3.553,BOTTLENECK,[]
IMPORT_CUSTOMS_CLEARANCE,ORD_7358867396,58.0,0.42501,BOTTLENECK,STEP_002_DOC_VALIDATION,43.917,30.15,1.457,3.31,BOTTLENECK,[]
