case_id,doc_review_touch_count,declaration_touch_count,recheck_touch_count,duty_payment_touch_count,multiple_doc_reviews_flag,multiple_declarations_flag,multiple_rechecks_flag
ORD_4240359101,4,1,0,2,1,0,0
ORD_4241931915,4,1,0,2,1,0,0
ORD_4242527319,4,1,0,2,1,0,0
ORD_4243376041,4,1,0,2,1,0,0
ORD_4251147939,4,1,0,2,1,0,0
ORD_4252567469,4,1,0,2,1,0,0
ORD_4253939797,4,1,0,2,1,0,0
ORD_4255039848,4,1,0,2,1,0,0
ORD_4256388647,4,1,0,2,1,0,0
ORD_4257610041,4,1,0,2,1,0,0
ORD_4260381188,4,1,0,2,1,0,0
ORD_4261212807,4,1,0,2,1,0,0
ORD_4264597480,4,1,0,2,1,0,0
ORD_4265916349,4,1,0,2,1,0,0
ORD_4267036314,4,1,0,2,1,0,0
ORD_4270897898,4,1,0,2,1,0,0
ORD_4277770537,4,1,0,2,1,0,0
ORD_4278338249,4,1,0,2,1,0,0
ORD_4280834429,4,1,0,2,1,0,0
ORD_4284702670,4,1,0,2,1,0,0
ORD_4286167421,4,1,0,2,1,0,0
ORD_4287119339,4,1,0,2,1,0,0
ORD_4287572785,4,1,0,2,1,0,0
ORD_4292072847,4,1,0,2,1,0,0
ORD_4295978098,4,1,0,2,1,0,0
ORD_4297798887,4,1,0,2,1,0,0
ORD_4299437014,4,1,0,2,1,0,0
ORD_4302013460,4,1,0,2,1,0,0
ORD_4302600016,4,1,0,2,1,0,0
ORD_4302702399,4,1,0,2,1,0,0
ORD_4305466412,4,1,0,2,1,0,0
ORD_4306951426,4,1,0,2,1,0,0
ORD_4308917198,4,1,0,2,1,0,0
ORD_4310347031,4,1,0,2,1,0,0
ORD_4312917740,4,1,0,2,1,0,0
ORD_4314218772,4,1,0,2,1,0,0
ORD_4315212807,4,1,0,2,1,0,0
ORD_4316180590,4,1,0,2,1,0,0
ORD_4320847694,4,1,0,2,1,0,0
ORD_4323693531,4,1,0,2,1,0,0
ORD_4323913140,4,1,0,2,1,0,0
ORD_4324761961,4,1,0,2,1,0,0
ORD_4324880945,4,1,0,2,1,0,0
ORD_4327749508,4,1,0,2,1,0,0
ORD_4328242310,4,1,0,2,1,0,0
ORD_4328863772,4,1,0,2,1,0,0
ORD_4328899992,4,1,0,2,1,0,0
ORD_4331994145,4,1,0,2,1,0,0
ORD_4339542425,4,1,0,2,1,0,0
ORD_4341698505,4,1,0,2,1,0,0
ORD_4343255180,4,1,0,2,1,0,0
ORD_4343568344,4,1,0,2,1,0,0
ORD_4346882528,4,1,0,2,1,0,0
ORD_4348824078,4,1,0,2,1,0,0
ORD_4353230119,4,1,0,2,1,0,0
ORD_4360867454,4,1,0,2,1,0,0
ORD_4361560000,4,1,0,2,1,0,0
ORD_4367054910,4,1,0,2,1,0,0
ORD_4370410762,4,1,0,2,1,0,0
ORD_4371903358,4,1,0,2,1,0,0
ORD_4376107089,4,1,0,2,1,0,0
ORD_4380835048,4,1,0,2,1,0,0
ORD_4380984240,4,1,0,2,1,0,0
ORD_4381333112,4,1,0,2,1,0,0
ORD_4386543543,4,1,0,2,1,0,0
ORD_4386806251,4,1,0,2,1,0,0
ORD_4388133163,4,1,0,2,1,0,0
ORD_4398145908,4,1,0,2,1,0,0
ORD_4399774767,4,1,0,2,1,0,0
ORD_4400671643,4,1,0,2,1,0,0
ORD_4402915533,4,1,0,2,1,0,0
ORD_4403516181,4,1,0,2,1,0,0
ORD_4403637119,4,1,0,2,1,0,0
ORD_4403763298,4,1,0,2,1,0,0
ORD_4404765227,4,1,0,2,1,0,0
ORD_4405510591,4,1,0,2,1,0,0
ORD_4407476912,4,1,0,2,1,0,0
ORD_4410004086,4,1,0,2,1,0,0
ORD_4411859434,4,1,0,2,1,0,0
ORD_4412791099,4,1,0,2,1,0,0
ORD_4416025641,4,1,0,2,1,0,0
ORD_4419082491,4,1,0,2,1,0,0
ORD_4428655591,4,1,0,2,1,0,0
ORD_4429756837,4,1,0,2,1,0,0
ORD_4434903116,4,1,0,2,1,0,0
ORD_4439147837,4,1,0,2,1,0,0
ORD_4440737382,4,1,0,2,1,0,0
ORD_4440760358,4,1,0,2,1,0,0
ORD_4446773357,4,1,0,2,1,0,0
ORD_4451126376,4,1,0,2,1,0,0
ORD_4455351340,4,1,0,2,1,0,0
ORD_4457775583,4,1,0,2,1,0,0
ORD_4466116361,4,1,0,2,1,0,0
ORD_4469901509,4,1,0,2,1,0,0
ORD_4471001500,4,1,0,2,1,0,0
ORD_4472788102,4,1,0,2,1,0,0
ORD_4473446325,4,1,0,2,1,0,0
ORD_4475834252,4,1,0,2,1,0,0
ORD_4481186930,4,1,0,2,1,0,0
ORD_4482305723,4,1,0,2,1,0,0
ORD_4483859174,4,1,0,2,1,0,0
ORD_4488549030,4,1,0,2,1,0,0
ORD_4492086528,4,1,0,2,1,0,0
ORD_4493104861,4,1,0,2,1,0,0
ORD_4493531484,4,1,0,2,1,0,0
ORD_4494211043,4,1,0,2,1,0,0
ORD_4497200878,4,1,0,2,1,0,0
ORD_4498913993,4,1,0,2,1,0,0
ORD_4499172983,4,1,0,2,1,0,0
ORD_4500707974,4,1,0,2,1,0,0
ORD_4500870648,4,1,0,2,1,0,0
ORD_4502284000,4,1,0,2,1,0,0
ORD_4502860757,4,1,0,2,1,0,0
ORD_4502889796,4,1,0,2,1,0,0
ORD_4503477143,4,1,0,2,1,0,0
ORD_4505156717,4,1,0,2,1,0,0
ORD_4506477817,4,1,0,2,1,0,0
ORD_4507494646,4,1,0,2,1,0,0
ORD_4508028857,4,1,0,2,1,0,0
ORD_4509300226,4,1,0,2,1,0,0
ORD_4511875526,4,1,0,2,1,0,0
ORD_4513055709,4,1,0,2,1,0,0
ORD_4513430039,4,1,0,2,1,0,0
ORD_4514327810,4,1,0,2,1,0,0
ORD_4519832274,4,1,0,2,1,0,0
ORD_4524351594,4,1,0,2,1,0,0
ORD_4524745136,4,1,0,2,1,0,0
ORD_4527495762,4,1,0,2,1,0,0
ORD_4529097339,4,1,0,2,1,0,0
ORD_4531657052,4,1,0,2,1,0,0
ORD_4531999823,4,1,0,2,1,0,0
ORD_4534828467,4,1,0,2,1,0,0
ORD_4538384062,4,1,0,2,1,0,0
ORD_4538508616,4,1,0,2,1,0,0
ORD_4541650439,4,1,0,2,1,0,0
ORD_4546371431,4,1,0,2,1,0,0
ORD_4546740398,4,1,0,2,1,0,0
ORD_4547965529,4,1,0,2,1,0,0
ORD_4549013122,4,1,0,2,1,0,0
ORD_4550972807,4,1,0,2,1,0,0
ORD_4552107212,4,1,0,2,1,0,0
ORD_4553058972,4,1,0,2,1,0,0
ORD_4562677166,4,1,0,2,1,0,0
ORD_4565591741,4,1,0,2,1,0,0
ORD_4569133264,4,1,0,2,1,0,0
ORD_4571349992,4,1,0,2,1,0,0
ORD_4571841018,4,1,0,2,1,0,0
ORD_4572504425,4,1,0,2,1,0,0
ORD_4574675763,4,1,0,2,1,0,0
ORD_4575563735,4,1,0,2,1,0,0
ORD_4583263568,4,1,0,2,1,0,0
ORD_4587228481,4,1,0,2,1,0,0
ORD_4587855928,4,1,0,2,1,0,0
ORD_4589471060,4,1,0,2,1,0,0
ORD_4591912031,4,1,0,2,1,0,0
ORD_4592480149,4,1,0,2,1,0,0
ORD_4598926780,4,1,0,2,1,0,0
ORD_4601720727,4,1,0,2,1,0,0
ORD_4602437250,4,1,0,2,1,0,0
ORD_4602893366,4,1,0,2,1,0,0
ORD_4603940556,4,1,0,2,1,0,0
ORD_4604768359,4,1,0,2,1,0,0
ORD_4605010757,4,1,0,2,1,0,0
ORD_4605505497,4,1,0,2,1,0,0
ORD_4607483196,4,1,0,2,1,0,0
ORD_4607819812,4,1,0,2,1,0,0
ORD_4612181008,4,1,0,2,1,0,0
ORD_4616085276,4,1,0,2,1,0,0
ORD_4617941712,4,1,0,2,1,0,0
ORD_4620566705,4,1,0,2,1,0,0
ORD_4621060323,4,1,0,2,1,0,0
ORD_4621215808,4,1,0,2,1,0,0
ORD_4622151675,4,1,0,2,1,0,0
ORD_4622385492,4,1,0,2,1,0,0
ORD_4622618519,4,1,0,2,1,0,0
ORD_4623174220,4,1,0,2,1,0,0
ORD_4628995430,4,1,0,2,1,0,0
ORD_4630060257,4,1,0,2,1,0,0
ORD_4630170157,4,1,0,2,1,0,0
ORD_4631133974,4,1,0,2,1,0,0
ORD_4631926057,4,1,0,2,1,0,0
ORD_4637642457,4,1,0,2,1,0,0
ORD_4638632196,4,1,0,2,1,0,0
ORD_4641761181,4,1,0,2,1,0,0
ORD_4642758404,4,1,0,2,1,0,0
ORD_4643780790,4,1,0,2,1,0,0
ORD_4647415016,4,1,0,2,1,0,0
ORD_4649670241,4,1,0,2,1,0,0
ORD_4651318866,4,1,0,2,1,0,0
ORD_4654919424,4,1,0,2,1,0,0
ORD_4655198908,4,1,0,2,1,0,0
ORD_4658920220,4,1,0,2,1,0,0
ORD_4661085169,4,1,0,2,1,0,0
ORD_4664375075,4,1,0,2,1,0,0
ORD_4665922135,4,1,0,2,1,0,0
ORD_4666811464,4,1,0,2,1,0,0
ORD_4667702876,4,1,0,2,1,0,0
ORD_4670058817,4,1,0,2,1,0,0
ORD_4671392900,4,1,0,2,1,0,0
ORD_4672467506,4,1,0,2,1,0,0
ORD_4673287633,4,1,0,2,1,0,0
ORD_4677170321,4,1,0,2,1,0,0
ORD_4677221044,4,1,0,2,1,0,0
ORD_4677749638,4,1,0,2,1,0,0
ORD_4678625434,4,1,0,2,1,0,0
ORD_4684139694,4,1,0,2,1,0,0
ORD_4689938180,4,1,0,2,1,0,0
ORD_4691114899,4,1,0,2,1,0,0
ORD_4693337427,4,1,0,2,1,0,0
ORD_4705877410,4,1,0,2,1,0,0
ORD_4706102507,4,1,0,2,1,0,0
ORD_4708199734,4,1,0,2,1,0,0
ORD_4710187273,4,1,0,2,1,0,0
ORD_4712261896,4,1,0,2,1,0,0
ORD_4715444350,4,1,0,2,1,0,0
ORD_4718111299,4,1,0,2,1,0,0
ORD_4720288332,4,1,0,2,1,0,0
ORD_4720682056,4,1,0,2,1,0,0
ORD_4721442969,4,1,0,2,1,0,0
ORD_4721638229,4,1,0,2,1,0,0
ORD_4723693096,4,1,0,2,1,0,0
ORD_4725021426,4,1,0,2,1,0,0
ORD_4733365003,4,1,0,2,1,0,0
ORD_4735855783,4,1,0,2,1,0,0
ORD_4738123643,4,1,0,2,1,0,0
ORD_4749146459,4,1,0,2,1,0,0
ORD_4754016184,4,1,0,2,1,0,0
ORD_4754300098,4,1,0,2,1,0,0
ORD_4754348957,4,1,0,2,1,0,0
ORD_4759762179,4,1,0,2,1,0,0
ORD_4761891198,4,1,0,2,1,0,0
ORD_4764525910,4,1,0,2,1,0,0
ORD_4765074816,4,1,0,2,1,0,0
ORD_4765275422,4,1,0,2,1,0,0
ORD_4765308488,4,1,0,2,1,0,0
ORD_4765660452,4,1,0,2,1,0,0
ORD_4772440940,4,1,0,2,1,0,0
ORD_4777399534,4,1,0,2,1,0,0
ORD_4779264505,4,1,0,2,1,0,0
ORD_4781700584,4,1,0,2,1,0,0
ORD_4782417574,4,1,0,2,1,0,0
ORD_4787775685,4,1,0,2,1,0,0
ORD_4788576187,4,1,0,2,1,0,0
ORD_4791445354,4,1,0,2,1,0,0
ORD_4792250921,4,1,0,2,1,0,0
ORD_4793127066,4,1,0,2,1,0,0
ORD_4796798763,4,1,0,2,1,0,0
ORD_4801017282,4,1,0,2,1,0,0
ORD_4803183073,4,1,0,2,1,0,0
ORD_4806503770,4,1,0,2,1,0,0
ORD_4807339270,4,1,0,2,1,0,0
ORD_4808379551,4,1,0,2,1,0,0
ORD_4814045284,4,1,0,2,1,0,0
ORD_4820221970,4,1,0,2,1,0,0
ORD_4822298808,4,1,0,2,1,0,0
ORD_4824521421,4,1,0,2,1,0,0
ORD_4831061984,4,1,0,2,1,0,0
ORD_4832058189,4,1,0,2,1,0,0
ORD_4841013874,4,1,0,2,1,0,0
ORD_4845900839,4,1,0,2,1,0,0
ORD_4848909918,4,1,0,2,1,0,0
ORD_4848984857,4,1,0,2,1,0,0
ORD_4849758737,4,1,0,2,1,0,0
ORD_4850989622,4,1,0,2,1,0,0
ORD_4851935398,4,1,0,2,1,0,0
ORD_4853711712,4,1,0,2,1,0,0
ORD_4855085708,4,1,0,2,1,0,0
ORD_4859700387,4,1,0,2,1,0,0
ORD_4859762931,4,1,0,2,1,0,0
ORD_4863176263,4,1,0,2,1,0,0
ORD_4864225633,4,1,0,2,1,0,0
ORD_4864293189,4,1,0,2,1,0,0
ORD_4865481238,4,1,0,2,1,0,0
ORD_4866482740,4,1,0,2,1,0,0
ORD_4872433610,4,1,0,2,1,0,0
ORD_4873296618,4,1,0,2,1,0,0
ORD_4879890117,4,1,0,2,1,0,0
ORD_4881051247,4,1,0,2,1,0,0
ORD_4882225230,4,1,0,2,1,0,0
ORD_4882358587,4,1,0,2,1,0,0
ORD_4882410195,4,1,0,2,1,0,0
ORD_4883461311,4,1,0,2,1,0,0
ORD_4889031852,4,1,0,2,1,0,0
ORD_4892456486,4,1,0,2,1,0,0
ORD_4893748848,4,1,0,2,1,0,0
ORD_4894198284,4,1,0,2,1,0,0
ORD_4895356057,4,1,0,2,1,0,0
ORD_4901423204,4,1,0,2,1,0,0
ORD_4905955218,4,1,0,2,1,0,0
ORD_4907567549,4,1,0,2,1,0,0
ORD_4907909381,4,1,0,2,1,0,0
ORD_4909277209,4,1,0,2,1,0,0
ORD_4909737994,4,1,0,2,1,0,0
ORD_4910543030,4,1,0,2,1,0,0
ORD_4911753707,4,1,0,2,1,0,0
ORD_4914504312,4,1,0,2,1,0,0
ORD_4916199121,4,1,0,2,1,0,0
ORD_4917279985,4,1,0,2,1,0,0
ORD_4917712533,4,1,0,2,1,0,0
ORD_4919696402,4,1,0,2,1,0,0
ORD_4923661698,4,1,0,2,1,0,0
ORD_4925158853,4,1,0,2,1,0,0
ORD_4925344652,4,1,0,2,1,0,0
ORD_4928187054,4,1,0,2,1,0,0
ORD_4928473614,4,1,0,2,1,0,0
ORD_4933017141,4,1,0,2,1,0,0
ORD_4933999204,4,1,0,2,1,0,0
ORD_4936473225,4,1,0,2,1,0,0
ORD_4938655229,4,1,0,2,1,0,0
ORD_4939056090,4,1,0,2,1,0,0
ORD_4946437703,4,1,0,2,1,0,0
ORD_4953501887,4,1,0,2,1,0,0
ORD_4957162515,4,1,0,2,1,0,0
ORD_4957574948,4,1,0,2,1,0,0
ORD_4958652473,4,1,0,2,1,0,0
ORD_4961540757,4,1,0,2,1,0,0
ORD_4963161689,4,1,0,2,1,0,0
ORD_4967098300,4,1,0,2,1,0,0
ORD_4968895074,4,1,0,2,1,0,0
ORD_4971633640,4,1,0,2,1,0,0
ORD_4971653892,4,1,0,2,1,0,0
ORD_4971924128,4,1,0,2,1,0,0
ORD_4973662953,4,1,0,2,1,0,0
ORD_4979584329,4,1,0,2,1,0,0
ORD_4983394762,4,1,0,2,1,0,0
ORD_4992826633,4,1,0,2,1,0,0
ORD_4993275934,4,1,0,2,1,0,0
ORD_4993373226,4,1,0,2,1,0,0
ORD_5003054769,4,1,0,2,1,0,0
ORD_5004026357,4,1,0,2,1,0,0
ORD_5004939462,4,1,0,2,1,0,0
ORD_5006784215,4,1,0,2,1,0,0
ORD_5006826333,4,1,0,2,1,0,0
ORD_5009953500,4,1,0,2,1,0,0
ORD_5012046058,4,1,0,2,1,0,0
ORD_5013863508,4,1,0,2,1,0,0
ORD_5016972720,4,1,0,2,1,0,0
ORD_5017233160,4,1,0,2,1,0,0
ORD_5019180355,4,1,0,2,1,0,0
ORD_5025721517,4,1,0,2,1,0,0
ORD_5027555938,4,1,0,2,1,0,0
ORD_5027724059,4,1,0,2,1,0,0
ORD_5027996011,4,1,0,2,1,0,0
ORD_5028365543,4,1,0,2,1,0,0
ORD_5029212711,4,1,0,2,1,0,0
ORD_5031563635,4,1,0,2,1,0,0
ORD_5032412495,4,1,0,2,1,0,0
ORD_5033856746,4,1,0,2,1,0,0
ORD_5035616427,4,1,0,2,1,0,0
ORD_5035741961,4,1,0,2,1,0,0
ORD_5037339179,4,1,0,2,1,0,0
ORD_5038438291,4,1,0,2,1,0,0
ORD_5038788218,4,1,0,2,1,0,0
ORD_5043180819,4,1,0,2,1,0,0
ORD_5048801478,4,1,0,2,1,0,0
ORD_5053336281,4,1,0,2,1,0,0
ORD_5056106041,4,1,0,2,1,0,0
ORD_5057423699,4,1,0,2,1,0,0
ORD_5058766734,4,1,0,2,1,0,0
ORD_5059475750,4,1,0,2,1,0,0
ORD_5060873257,4,1,0,2,1,0,0
ORD_5060938191,4,1,0,2,1,0,0
ORD_5064290197,4,1,0,2,1,0,0
ORD_5065417414,4,1,0,2,1,0,0
ORD_5066797322,4,1,0,2,1,0,0
ORD_5069995999,4,1,0,2,1,0,0
ORD_5075658956,4,1,0,2,1,0,0
ORD_5076518525,4,1,0,2,1,0,0
ORD_5081208156,4,1,0,2,1,0,0
ORD_5082415054,4,1,0,2,1,0,0
ORD_5082839624,4,1,0,2,1,0,0
ORD_5084706842,4,1,0,2,1,0,0
ORD_5085011775,4,1,0,2,1,0,0
ORD_5086021800,4,1,0,2,1,0,0
ORD_5086392220,4,1,0,2,1,0,0
ORD_5086761620,4,1,0,2,1,0,0
ORD_5093697289,4,1,0,2,1,0,0
ORD_5094898352,4,1,0,2,1,0,0
ORD_5095023086,4,1,0,2,1,0,0
ORD_5095884676,4,1,0,2,1,0,0
ORD_5097070568,4,1,0,2,1,0,0
ORD_5101621569,4,1,0,2,1,0,0
ORD_5112173766,4,1,0,2,1,0,0
ORD_5112892747,4,1,0,2,1,0,0
ORD_5115044902,4,1,0,2,1,0,0
ORD_5119437647,4,1,0,2,1,0,0
ORD_5120034712,4,1,0,2,1,0,0
ORD_5120522970,4,1,0,2,1,0,0
ORD_5122485707,4,1,0,2,1,0,0
ORD_5127847021,4,1,0,2,1,0,0
ORD_5128824081,4,1,0,2,1,0,0
ORD_5130922547,4,1,0,2,1,0,0
ORD_5133796626,4,1,0,2,1,0,0
ORD_5133805898,4,1,0,2,1,0,0
ORD_5139696221,4,1,0,2,1,0,0
ORD_5140029218,4,1,0,2,1,0,0
ORD_5140195604,4,1,0,2,1,0,0
ORD_5141548777,4,1,0,2,1,0,0
ORD_5148030230,4,1,0,2,1,0,0
ORD_5149353020,4,1,0,2,1,0,0
ORD_5152796442,4,1,0,2,1,0,0
ORD_5155855075,4,1,0,2,1,0,0
ORD_5156912562,4,1,0,2,1,0,0
ORD_5159749830,4,1,0,2,1,0,0
ORD_5163039504,4,1,0,2,1,0,0
ORD_5169128350,4,1,0,2,1,0,0
ORD_5172282683,4,1,0,2,1,0,0
ORD_5173448165,4,1,0,2,1,0,0
ORD_5179654831,4,1,0,2,1,0,0
ORD_5180777730,4,1,0,2,1,0,0
ORD_5181056787,4,1,0,2,1,0,0
ORD_5181085924,4,1,0,2,1,0,0
ORD_5183542106,4,1,0,2,1,0,0
ORD_5186981247,4,1,0,2,1,0,0
ORD_5190865660,4,1,0,2,1,0,0
ORD_5192873677,4,1,0,2,1,0,0
ORD_5194538651,4,1,0,2,1,0,0
ORD_5200136191,4,1,0,2,1,0,0
ORD_5201248608,4,1,0,2,1,0,0
ORD_5204229644,4,1,0,2,1,0,0
ORD_5205904108,4,1,0,2,1,0,0
ORD_5208467138,4,1,0,2,1,0,0
ORD_5209266324,4,1,0,2,1,0,0
ORD_5209750818,4,1,0,2,1,0,0
ORD_5215810834,4,1,0,2,1,0,0
ORD_5224484908,4,1,0,2,1,0,0
ORD_5225158150,4,1,0,2,1,0,0
ORD_5225392603,4,1,0,2,1,0,0
ORD_5225826046,4,1,0,2,1,0,0
ORD_5227734817,4,1,0,2,1,0,0
ORD_5228937191,4,1,0,2,1,0,0
ORD_5244044835,4,1,0,2,1,0,0
ORD_5245768476,4,1,0,2,1,0,0
ORD_5246042184,4,1,0,2,1,0,0
ORD_5249351501,4,1,0,2,1,0,0
ORD_5256635656,4,1,0,2,1,0,0
ORD_5257722919,4,1,0,2,1,0,0
ORD_5258993836,4,1,0,2,1,0,0
ORD_5260980321,4,1,0,2,1,0,0
ORD_5263982448,4,1,0,2,1,0,0
ORD_5265917137,4,1,0,2,1,0,0
ORD_5266503545,4,1,0,2,1,0,0
ORD_5269475440,4,1,0,2,1,0,0
ORD_5269946124,4,1,0,2,1,0,0
ORD_5271049964,4,1,0,2,1,0,0
ORD_5272134355,4,1,0,2,1,0,0
ORD_5272725912,4,1,0,2,1,0,0
ORD_5273208964,4,1,0,2,1,0,0
ORD_5277225601,4,1,0,2,1,0,0
ORD_5278374439,4,1,0,2,1,0,0
ORD_5278414752,4,1,0,2,1,0,0
ORD_5279231524,4,1,0,2,1,0,0
ORD_5281348717,4,1,0,2,1,0,0
ORD_5281672023,4,1,0,2,1,0,0
ORD_5283892687,4,1,0,2,1,0,0
ORD_5284195706,4,1,0,2,1,0,0
ORD_5287374232,4,1,0,2,1,0,0
ORD_5288531007,4,1,0,2,1,0,0
ORD_5289871785,4,1,0,2,1,0,0
ORD_5292219610,4,1,0,2,1,0,0
ORD_5295862333,4,1,0,2,1,0,0
ORD_5296818279,4,1,0,2,1,0,0
ORD_5300710599,4,1,0,2,1,0,0
ORD_5301955366,4,1,0,2,1,0,0
ORD_5303721132,4,1,0,2,1,0,0
ORD_5305089679,4,1,0,2,1,0,0
ORD_5312150327,4,1,0,2,1,0,0
ORD_5314268732,4,1,0,2,1,0,0
ORD_5315118231,4,1,0,2,1,0,0
ORD_5316102090,4,1,0,2,1,0,0
ORD_5317879265,4,1,0,2,1,0,0
ORD_5319357114,4,1,0,2,1,0,0
ORD_5319560612,4,1,0,2,1,0,0
ORD_5322026785,4,1,0,2,1,0,0
ORD_5324490475,4,1,0,2,1,0,0
ORD_5324813133,4,1,0,2,1,0,0
ORD_5325845349,4,1,0,2,1,0,0
ORD_5331961631,4,1,0,2,1,0,0
ORD_5332387503,4,1,0,2,1,0,0
ORD_5333258638,4,1,0,2,1,0,0
ORD_5335032781,4,1,0,2,1,0,0
ORD_5336608537,4,1,0,2,1,0,0
ORD_5349494470,4,1,0,2,1,0,0
ORD_5351313241,4,1,0,2,1,0,0
ORD_5353184116,4,1,0,2,1,0,0
ORD_5354729254,4,1,0,2,1,0,0
ORD_5354890009,4,1,0,2,1,0,0
ORD_5358167994,4,1,0,2,1,0,0
ORD_5359139360,4,1,0,2,1,0,0
ORD_5359338295,4,1,0,2,1,0,0
ORD_5367722557,4,1,0,2,1,0,0
ORD_5367965575,4,1,0,2,1,0,0
ORD_5372833253,4,1,0,2,1,0,0
ORD_5377408980,4,1,0,2,1,0,0
ORD_5377980539,4,1,0,2,1,0,0
ORD_5378804264,4,1,0,2,1,0,0
ORD_5379460259,4,1,0,2,1,0,0
ORD_5380910662,4,1,0,2,1,0,0
ORD_5382285581,4,1,0,2,1,0,0
ORD_5382642130,4,1,0,2,1,0,0
ORD_5384322247,4,1,0,2,1,0,0
ORD_5385540044,4,1,0,2,1,0,0
ORD_5395494738,4,1,0,2,1,0,0
ORD_5400319569,4,1,0,2,1,0,0
ORD_5400530179,4,1,0,2,1,0,0
ORD_5400703500,4,1,0,2,1,0,0
ORD_5401463279,4,1,0,2,1,0,0
ORD_5401581168,4,1,0,2,1,0,0
ORD_5401786297,4,1,0,2,1,0,0
ORD_5405344821,4,1,0,2,1,0,0
ORD_5407635258,4,1,0,2,1,0,0
ORD_5409376679,4,1,0,2,1,0,0
ORD_5409930545,4,1,0,2,1,0,0
ORD_5416602002,4,1,0,2,1,0,0
ORD_5416880688,4,1,0,2,1,0,0
ORD_5419698590,4,1,0,2,1,0,0
ORD_5420854372,4,1,0,2,1,0,0
ORD_5421331762,4,1,0,2,1,0,0
ORD_5423424704,4,1,0,2,1,0,0
ORD_5427692355,4,1,0,2,1,0,0
ORD_5428704427,4,1,0,2,1,0,0
ORD_5428896665,4,1,0,2,1,0,0
ORD_5431600969,4,1,0,2,1,0,0
ORD_5432720823,4,1,0,2,1,0,0
ORD_5432837817,4,1,0,2,1,0,0
ORD_5434545968,4,1,0,2,1,0,0
ORD_5437017237,4,1,0,2,1,0,0
ORD_5438830408,4,1,0,2,1,0,0
ORD_5439259833,4,1,0,2,1,0,0
ORD_5441525308,4,1,0,2,1,0,0
ORD_5442534704,4,1,0,2,1,0,0
ORD_5443189348,4,1,0,2,1,0,0
ORD_5444702624,4,1,0,2,1,0,0
ORD_5451132922,4,1,0,2,1,0,0
ORD_5451716927,4,1,0,2,1,0,0
ORD_5452500853,4,1,0,2,1,0,0
ORD_5452779396,4,1,0,2,1,0,0
ORD_5453397125,4,1,0,2,1,0,0
ORD_5454647147,4,1,0,2,1,0,0
ORD_5456162887,4,1,0,2,1,0,0
ORD_5459907333,4,1,0,2,1,0,0
ORD_5463492588,4,1,0,2,1,0,0
ORD_5464142774,4,1,0,2,1,0,0
ORD_5467862488,4,1,0,2,1,0,0
ORD_5468088002,4,1,0,2,1,0,0
ORD_5473180099,4,1,0,2,1,0,0
ORD_5473263314,4,1,0,2,1,0,0
ORD_5480323769,4,1,0,2,1,0,0
ORD_5482915455,4,1,0,2,1,0,0
ORD_5498005334,4,1,0,2,1,0,0
ORD_5499431923,4,1,0,2,1,0,0
ORD_5500015035,4,1,0,2,1,0,0
ORD_5506396867,4,1,0,2,1,0,0
ORD_5506401688,4,1,0,2,1,0,0
ORD_5512904962,4,1,0,2,1,0,0
ORD_5517721198,4,1,0,2,1,0,0
ORD_5518303166,4,1,0,2,1,0,0
ORD_5520222267,4,1,0,2,1,0,0
ORD_5524831557,4,1,0,2,1,0,0
ORD_5525377907,4,1,0,2,1,0,0
ORD_5527154857,4,1,0,2,1,0,0
ORD_5535884953,4,1,0,2,1,0,0
ORD_5537054843,4,1,0,2,1,0,0
ORD_5539446973,4,1,0,2,1,0,0
ORD_5543138885,4,1,0,2,1,0,0
ORD_5549557490,4,1,0,2,1,0,0
ORD_5551073476,4,1,0,2,1,0,0
ORD_5558323338,4,1,0,2,1,0,0
ORD_5559280892,4,1,0,2,1,0,0
ORD_5559725295,4,1,0,2,1,0,0
ORD_5565538480,4,1,0,2,1,0,0
ORD_5572770344,4,1,0,2,1,0,0
ORD_5574234854,4,1,0,2,1,0,0
ORD_5575712465,4,1,0,2,1,0,0
ORD_5575773948,4,1,0,2,1,0,0
ORD_5578002906,4,1,0,2,1,0,0
ORD_5581318153,4,1,0,2,1,0,0
ORD_5583132722,4,1,0,2,1,0,0
ORD_5585310223,4,1,0,2,1,0,0
ORD_5585996946,4,1,0,2,1,0,0
ORD_5587940981,4,1,0,2,1,0,0
ORD_5587979098,4,1,0,2,1,0,0
ORD_5588828263,4,1,0,2,1,0,0
ORD_5590149081,4,1,0,2,1,0,0
ORD_5590364586,4,1,0,2,1,0,0
ORD_5590385136,4,1,0,2,1,0,0
ORD_5591524520,4,1,0,2,1,0,0
ORD_5596969132,4,1,0,2,1,0,0
ORD_5598017830,4,1,0,2,1,0,0
ORD_5599867855,4,1,0,2,1,0,0
ORD_5601441036,4,1,0,2,1,0,0
ORD_5603017308,4,1,0,2,1,0,0
ORD_5605959552,4,1,0,2,1,0,0
ORD_5607668920,4,1,0,2,1,0,0
ORD_5609311210,4,1,0,2,1,0,0
ORD_5610313027,4,1,0,2,1,0,0
ORD_5615418618,4,1,0,2,1,0,0
ORD_5615923241,4,1,0,2,1,0,0
ORD_5616140339,4,1,0,2,1,0,0
ORD_5617557275,4,1,0,2,1,0,0
ORD_5618075663,4,1,0,2,1,0,0
ORD_5619889796,4,1,0,2,1,0,0
ORD_5622663267,4,1,0,2,1,0,0
ORD_5627902766,4,1,0,2,1,0,0
ORD_5628153222,4,1,0,2,1,0,0
