case_id,event_count,unique_step_count,cycle_time_min,has_declaration,has_release,has_handover,has_inspection,has_hold,has_recheck,missing_declaration_flag,missing_release_flag,missing_handover_flag,direct_release_flag,exam_branch_flag,amendment_branch_flag,path_complexity_index
ORD_8225881183,16,16,3621.85,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8227546388,16,16,3711.016666666667,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8228542944,16,16,2800.85,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8230163613,16,16,2070.0666666666666,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8231793286,16,16,2668.8166666666666,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8234556098,16,16,3648.3,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8235172531,16,16,3944.25,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8235457115,16,16,2636.616666666667,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8244087668,16,16,2899.8166666666666,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8245481504,16,16,2382.5,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8247173876,16,16,3016.266666666667,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8255029308,16,16,3459.15,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8257244894,16,16,2022.8666666666666,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8257265461,16,16,2564.1,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8262926490,16,16,2337.75,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8264496443,16,16,2273.983333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8266108831,16,16,1697.9666666666667,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8270947009,16,16,2993.15,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8272250620,16,16,3331.75,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8275052381,16,16,2857.016666666667,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8281552930,16,16,2272.9666666666667,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8283409045,16,16,2552.116666666667,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8283426572,16,16,2330.766666666667,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8285240780,16,16,4040.4166666666665,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8286108764,16,16,3892.35,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8287267750,16,16,2754.9666666666667,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8287306966,16,16,2664.9666666666667,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8292422328,16,16,2748.4666666666667,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8296784098,16,16,2244.7166666666667,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8297281839,16,16,2891.266666666667,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8297735073,16,16,1911.0666666666666,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8299007811,16,16,2430.05,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8301542689,16,16,2028.7,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8307088045,16,16,2461.616666666667,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8308615952,16,16,1844.9833333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8309115753,16,16,2846.983333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8311295858,16,16,2132.9,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8312326524,16,16,2942.983333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8322154494,16,16,2817.25,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8332810243,16,16,3129.35,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8337753785,16,16,4044.1833333333334,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8340835256,16,16,2741.5333333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8344197239,16,16,2385.2833333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8347422148,16,16,2319.3333333333335,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8347469539,16,16,2017.2833333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8347799340,16,16,2590.4,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8349773004,16,16,3331.4,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8352432964,16,16,3080.25,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8360040478,16,16,2636.2833333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8360194477,16,16,3470.0833333333335,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8360297910,16,16,3183.733333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8360987484,16,16,2486.45,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8366881169,16,16,1915.05,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8372376094,16,16,2956.1,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8372868071,16,16,2996.266666666667,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8377395484,16,16,2630.6666666666665,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8380670153,16,16,3328.8333333333335,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8396946984,16,16,2774.3166666666666,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8402835671,16,16,3168.866666666667,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8404658362,16,16,2971.3333333333335,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8408786706,16,16,2901.15,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8410975425,16,16,3349.75,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8413859439,16,16,2858.45,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8416961194,16,16,2488.366666666667,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8421666679,16,16,2961.5833333333335,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8425845166,16,16,3264.0333333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8432144471,16,16,2506.133333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8432690487,16,16,2684.9333333333334,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8432983830,16,16,3987.133333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8441253041,16,16,2665.6,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8444100130,16,16,2758.65,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8444232809,16,16,4211.8,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8452237344,16,16,2535.4333333333334,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8453389096,16,16,2859.0333333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8453624681,16,16,1911.95,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8454391896,16,16,2896.05,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8459976931,16,16,3179.3333333333335,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8460600736,16,16,1532.9833333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8461412661,16,16,2097.3166666666666,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8465177698,16,16,2480.733333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8467549741,16,16,2266.016666666667,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8467558744,16,16,2695.55,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8468972318,16,16,2915.25,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8468999867,16,16,2139.6,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8476029753,16,16,3204.5666666666666,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8477198972,16,16,2446.6666666666665,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8479977866,16,16,2421.5666666666666,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8481486552,16,16,2302.733333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8487786557,16,16,4607.35,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8490911777,16,16,3084.616666666667,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8491048984,16,16,2501.5666666666666,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8491133433,16,16,3210.3166666666666,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8495099322,16,16,3366.95,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8499693848,16,16,3256.95,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8499739640,16,16,2726.2,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8502733514,16,16,1835.9666666666667,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8503713574,16,16,2237.2833333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8509156174,16,16,2871.35,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8509694478,16,16,2921.2166666666667,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8512185792,16,16,2550.9333333333334,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8517724766,16,16,3093.0,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8518143305,16,16,2124.516666666667,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8518398691,16,16,3211.15,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8523160437,16,16,2331.15,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8524200964,16,16,2684.8,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8525913347,16,16,2783.233333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8525936108,16,16,3573.483333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8527347084,16,16,3744.5,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8528071712,16,16,3498.8333333333335,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8533395506,16,16,2470.2833333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8534270443,16,16,2976.366666666667,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8536669633,16,16,2274.45,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8537257318,16,16,2928.516666666667,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8537384563,16,16,3135.6833333333334,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8538995023,16,16,2691.8,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8540045763,16,16,2459.3333333333335,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8541063879,16,16,3133.4,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8541105676,16,16,2533.7833333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8541352637,16,16,2052.1833333333334,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8542104649,16,16,2155.4,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8544984141,16,16,4469.816666666667,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8545231227,16,16,2695.2166666666667,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8545940131,16,16,3400.2,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8547357173,16,16,2941.9166666666665,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8550410956,16,16,2687.1833333333334,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8550543254,16,16,2650.8333333333335,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8550961287,16,16,3095.5833333333335,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8551473383,16,16,3483.5333333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8552918380,16,16,2051.5666666666666,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8560130483,16,16,2799.733333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8562262719,16,16,2590.75,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8562696958,16,16,3473.516666666667,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8564324127,16,16,3076.15,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8565104931,16,16,2648.15,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8566367067,16,16,4189.616666666667,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8567256328,16,16,2526.4333333333334,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8568833139,16,16,1806.9666666666667,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8574222005,16,16,2768.85,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8574548325,16,16,2586.95,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8574691815,16,16,2387.6,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8581107891,16,16,2699.3166666666666,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8583169277,16,16,2369.6833333333334,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8591949716,16,16,2939.55,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8593026077,16,16,3524.6833333333334,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8594646007,16,16,2901.266666666667,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8600047262,16,16,2720.1666666666665,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8601203001,16,16,2629.2833333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8601792280,16,16,3065.2,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8603491038,16,16,2374.85,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8605551181,16,16,2840.45,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8607201268,16,16,3157.733333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8609471089,16,16,3152.383333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8609895595,16,16,3013.8333333333335,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8611934248,16,16,3368.7,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8614323179,16,16,2217.6,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8615274894,16,16,4136.85,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8619417425,16,16,2008.9,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8619831936,16,16,3427.6666666666665,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8632004106,16,16,2461.5833333333335,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8633785510,16,16,2697.5,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8636551567,16,16,2800.633333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8639704147,16,16,2325.9,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8645134412,16,16,2162.883333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8646403146,16,16,3677.15,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8646903377,16,16,3136.1833333333334,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8648936698,16,16,3495.733333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8651147961,16,16,2664.016666666667,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8653313753,16,16,1750.9333333333334,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8656198822,16,16,1775.6,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8657899918,16,16,4159.333333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8661282865,16,16,2351.383333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8668618272,16,16,3704.883333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8669304846,16,16,3317.1,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8670179439,16,16,3077.0666666666666,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8672034009,16,16,2828.0333333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8672428503,16,16,2704.9,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8672689656,16,16,3526.8,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8672912774,16,16,2945.733333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8676776692,16,16,4588.583333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8676965776,16,16,2937.05,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8677450104,16,16,2684.75,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8677899370,16,16,2590.733333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8678200664,16,16,2646.233333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8680496419,16,16,2641.4,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8683140213,16,16,2311.4166666666665,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8685312730,16,16,2561.25,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8686434675,16,16,2545.15,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8690672713,16,16,2393.7833333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8693091163,16,16,2455.983333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8698079110,16,16,2500.4,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8698968866,16,16,2388.633333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8699060916,16,16,3199.1833333333334,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8699481099,16,16,3310.25,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8700008484,16,16,3133.75,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8700926725,16,16,3757.95,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8701729928,16,16,3882.4,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8702100562,16,16,2991.0666666666666,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8703313709,16,16,2656.883333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8703850440,16,16,3183.2166666666667,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8710800229,16,16,2391.65,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8712757803,16,16,3023.2,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8713437372,16,16,2953.5,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8713769641,16,16,3325.9166666666665,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8713998799,16,16,2679.6666666666665,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8715724548,16,16,2874.5833333333335,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8715877569,16,16,2290.25,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8718542609,16,16,3380.233333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8719714707,16,16,2312.9,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8725079840,16,16,2564.5333333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8726605903,16,16,2762.2833333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8729542816,16,16,2771.616666666667,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8733814646,16,16,3758.9166666666665,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8741322603,16,16,3182.733333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8743243687,16,16,3135.766666666667,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8743398869,16,16,3348.266666666667,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8744617053,16,16,2481.5333333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8750420909,16,16,2447.616666666667,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8751048354,16,16,2404.7166666666667,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8753987150,16,16,2089.983333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8754020218,16,16,3448.4,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8755510702,16,16,4690.766666666666,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8760065334,16,16,2249.0333333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8763991868,16,16,2798.4166666666665,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8764783411,16,16,3977.383333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8765135465,16,16,2344.266666666667,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8765666802,16,16,2478.7833333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8772846074,16,16,3907.25,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8773197441,16,16,4477.566666666667,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8773450123,16,16,2911.35,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8773906274,16,16,3247.483333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8774684148,16,16,1915.8333333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8780428490,16,16,3211.8166666666666,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8782009856,16,16,3570.1833333333334,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8790667970,16,16,2992.983333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8791465847,16,16,2747.85,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8791884679,16,16,2695.35,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8792591640,16,16,2974.733333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8795435823,16,16,3076.0,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8799793876,16,16,3133.5333333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8800057947,16,16,2781.2,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8801400980,16,16,2578.516666666667,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8801696478,16,16,3087.05,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8801716516,16,16,2493.733333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8802615349,16,16,2392.3333333333335,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8805089113,16,16,1943.7,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8808155417,16,16,2538.8166666666666,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8814099574,16,16,2515.65,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8818554591,16,16,3573.9666666666667,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8821550966,16,16,2713.266666666667,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8834942112,16,16,2015.7833333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8837136670,16,16,3054.0833333333335,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8837399723,16,16,3428.0,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8837794781,16,16,2895.1,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8839757572,16,16,4078.266666666667,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8862711669,16,16,2745.45,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8863884577,16,16,2745.0833333333335,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8864443594,16,16,3841.0,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8864789100,16,16,1717.5833333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8865894850,16,16,2767.0333333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8868179594,16,16,1803.05,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8869639518,16,16,2608.7166666666667,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8872870530,16,16,1946.5166666666667,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8873322056,16,16,3864.233333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8875632929,16,16,3372.55,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8880717402,16,16,2766.9666666666667,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8880740257,16,16,1964.05,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8881263444,16,16,3952.5333333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8883759039,16,16,2754.2,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8886531418,16,16,2602.016666666667,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8887444492,16,16,1688.95,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8890088770,16,16,2316.2166666666667,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8893210079,16,16,3010.2,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8894931176,16,16,3626.616666666667,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8899089770,16,16,2446.75,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8899363335,16,16,2351.0666666666666,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8901652327,16,16,2821.05,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8902232926,16,16,2778.85,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8906209670,16,16,2827.233333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8907862277,16,16,2682.8166666666666,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8908051307,16,16,3329.1833333333334,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8913339506,16,16,2144.6833333333334,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8914943838,16,16,3439.266666666667,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8918220352,16,16,2961.5333333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8922806358,16,16,2676.7166666666667,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8924259261,16,16,2032.3666666666666,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8924604408,16,16,2869.4166666666665,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8925561525,16,16,3523.7833333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8932989384,16,16,2410.7166666666667,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8940478383,16,16,2359.95,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8949004861,16,16,2194.8333333333335,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8954928749,16,16,2682.7833333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8960236906,16,16,3761.4,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8964664705,16,16,4424.183333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8966478465,16,16,3737.6833333333334,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8966493505,16,16,3492.35,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8972856794,16,16,2485.016666666667,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8975922489,16,16,2235.3,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8977234701,16,16,3158.0333333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8983329191,16,16,2665.75,1,1,1,1,0,0,0,0,0,0,1,0,4
ORD_8985823422,16,16,3264.2833333333333,1,1,1,1,0,0,0,0,0,0,1,0,4
