case_id,distance_bucket,service_level,warehouse_code,hub_code,port_code,is_cross_border
ORD_7192533231,3,1,WH_HN_01,HUB_THU_DUC,CAI_MEP,1
ORD_1593945484,4,1,WH_DN_01,HUB_HA_NOI,,0
ORD_3963629400,1,1,WH_HCM_02,HUB_BINH_TAN,,0
ORD_7983354699,1,2,WH_HN_01,HUB_HA_NOI,DA_NANG,1
ORD_5672680206,2,2,WH_HCM_01,HUB_TAN_BINH,CAT_LAI,1
ORD_3460133304,4,1,WH_HCM_01,HUB_BINH_TAN,DA_NANG,1
ORD_5860676303,2,1,WH_HN_01,HUB_HA_NOI,,0
ORD_6879988487,1,1,WH_HN_01,HUB_THU_DUC,,0
ORD_5196245293,2,1,WH_HN_01,HUB_BINH_TAN,,0
ORD_6223892924,1,2,WH_HN_01,HUB_THU_DUC,CAT_LAI,1
ORD_0442992341,1,0,WH_HN_01,HUB_BINH_TAN,,0
ORD_3067531466,2,0,WH_DN_01,HUB_THU_DUC,,0
ORD_4502860757,3,1,WH_HCM_01,HUB_THU_DUC,DA_NANG,1
ORD_1840701173,2,0,WH_DN_01,HUB_TAN_BINH,CAI_MEP,1
ORD_6277042122,2,2,WH_HCM_02,HUB_THU_DUC,,0
ORD_6820629786,2,1,WH_HN_01,HUB_BINH_TAN,,0
ORD_4339542425,2,1,WH_DN_01,HUB_TAN_BINH,CAT_LAI,1
ORD_7913325361,4,1,WH_HN_01,HUB_HA_NOI,CAT_LAI,1
ORD_9523421628,4,2,WH_DN_01,HUB_THU_DUC,CAT_LAI,1
ORD_7401691869,1,1,WH_DN_01,HUB_HA_NOI,,0
ORD_6865715543,4,1,WH_DN_01,HUB_HA_NOI,,0
ORD_5967067463,1,1,WH_HN_01,HUB_HA_NOI,,0
ORD_0443719404,1,1,WH_HCM_01,HUB_HA_NOI,,0
ORD_2514454704,1,1,WH_DN_01,HUB_BINH_TAN,CAI_MEP,1
ORD_7078092251,2,2,WH_HCM_02,HUB_HA_NOI,,0
ORD_2936786532,3,2,WH_DN_01,HUB_BINH_TAN,,0
ORD_6339640937,1,2,WH_HCM_01,HUB_BINH_TAN,,0
ORD_8586059644,3,1,WH_HCM_02,HUB_THU_DUC,,0
ORD_8231753705,4,1,WH_HCM_01,HUB_THU_DUC,,0
ORD_2193617525,1,1,WH_HCM_01,HUB_BINH_TAN,,0
ORD_8527347084,2,1,WH_DN_01,HUB_TAN_BINH,HAI_PHONG,1
ORD_2710475976,4,0,WH_HN_01,HUB_TAN_BINH,,0
ORD_7083864100,2,2,WH_HN_01,HUB_BINH_TAN,,0
ORD_7642148389,1,0,WH_HCM_02,HUB_THU_DUC,,0
ORD_8896379051,3,0,WH_HCM_02,HUB_BINH_TAN,,0
ORD_3433633363,1,2,WH_HCM_02,HUB_HA_NOI,,0
ORD_6801457624,2,2,WH_HCM_01,HUB_HA_NOI,,0
ORD_6799062638,1,1,WH_HCM_02,HUB_THU_DUC,,0
ORD_3733832187,1,1,WH_HCM_01,HUB_BINH_TAN,,0
ORD_4610330617,4,1,WH_HCM_02,HUB_THU_DUC,,0
ORD_1963743323,1,0,WH_HCM_02,HUB_BINH_TAN,CAI_MEP,1
ORD_0793415818,4,1,WH_HN_01,HUB_THU_DUC,,0
ORD_4369857195,4,1,WH_HCM_01,HUB_BINH_TAN,,0
ORD_4364379190,1,2,WH_DN_01,HUB_THU_DUC,,0
ORD_9011437072,2,2,WH_DN_01,HUB_BINH_TAN,HAI_PHONG,1
ORD_0913234972,2,1,WH_HCM_01,HUB_HA_NOI,,0
ORD_7853806661,1,1,WH_DN_01,HUB_TAN_BINH,DA_NANG,1
ORD_7995885609,2,1,WH_HCM_02,HUB_HA_NOI,HAI_PHONG,1
ORD_7727231034,2,1,WH_DN_01,HUB_THU_DUC,,0
ORD_0033843843,3,1,WH_HN_01,HUB_TAN_BINH,DA_NANG,1
ORD_1401301410,3,1,WH_HCM_02,HUB_HA_NOI,,0
ORD_3971320433,4,1,WH_HCM_02,HUB_HA_NOI,HAI_PHONG,1
ORD_6208408306,2,0,WH_HCM_02,HUB_BINH_TAN,HAI_PHONG,1
ORD_8448669920,1,1,WH_DN_01,HUB_TAN_BINH,,0
ORD_0678356217,2,1,WH_HCM_01,HUB_THU_DUC,DA_NANG,1
ORD_2623715577,3,0,WH_HN_01,HUB_HA_NOI,CAT_LAI,1
ORD_7550836424,3,2,WH_DN_01,HUB_BINH_TAN,,0
ORD_1882119098,1,1,WH_DN_01,HUB_BINH_TAN,,0
ORD_7320082769,1,0,WH_HN_01,HUB_BINH_TAN,,0
ORD_7987565569,3,1,WH_HCM_01,HUB_THU_DUC,,0
ORD_9278223509,1,2,WH_DN_01,HUB_THU_DUC,,0
ORD_3773392207,1,1,WH_DN_01,HUB_HA_NOI,,0
ORD_4196615118,2,0,WH_DN_01,HUB_THU_DUC,CAT_LAI,1
ORD_9617981575,3,0,WH_HCM_02,HUB_BINH_TAN,CAT_LAI,1
ORD_1937215395,1,2,WH_DN_01,HUB_HA_NOI,,0
ORD_1845926480,4,0,WH_HCM_02,HUB_THU_DUC,,0
ORD_2259850231,1,2,WH_HCM_02,HUB_TAN_BINH,CAI_MEP,1
ORD_3659425665,2,1,WH_DN_01,HUB_THU_DUC,,0
ORD_6938063712,1,1,WH_HCM_02,HUB_THU_DUC,,0
ORD_3836642329,1,1,WH_HCM_01,HUB_BINH_TAN,,0
ORD_4755615367,1,1,WH_HCM_02,HUB_THU_DUC,,0
ORD_3947511610,1,1,WH_HCM_01,HUB_THU_DUC,,0
ORD_0244443707,1,2,WH_HCM_02,HUB_TAN_BINH,,0
ORD_6406248000,3,2,WH_HN_01,HUB_BINH_TAN,HAI_PHONG,1
ORD_0039272451,2,1,WH_HCM_01,HUB_THU_DUC,CAT_LAI,1
ORD_0560550009,1,1,WH_DN_01,HUB_HA_NOI,,0
ORD_1850611817,4,1,WH_HCM_02,HUB_THU_DUC,,0
ORD_8377395484,1,1,WH_HCM_02,HUB_TAN_BINH,HAI_PHONG,1
ORD_6630501942,1,1,WH_HCM_01,HUB_HA_NOI,,0
ORD_0454080526,2,1,WH_HN_01,HUB_BINH_TAN,,0
ORD_6549719580,2,1,WH_DN_01,HUB_THU_DUC,,0
ORD_2033861106,2,1,WH_HN_01,HUB_THU_DUC,DA_NANG,1
ORD_8351142764,2,1,WH_HN_01,HUB_BINH_TAN,,0
ORD_9003904101,2,1,WH_HCM_02,HUB_BINH_TAN,DA_NANG,1
ORD_7391588102,2,0,WH_HCM_01,HUB_TAN_BINH,DA_NANG,1
ORD_1756987858,3,1,WH_DN_01,HUB_THU_DUC,CAI_MEP,1
ORD_6065224396,2,1,WH_HCM_01,HUB_HA_NOI,,0
ORD_4794261183,2,2,WH_HN_01,HUB_TAN_BINH,,0
ORD_6060507145,1,2,WH_HN_01,HUB_HA_NOI,CAT_LAI,1
ORD_0156869042,1,1,WH_HCM_01,HUB_HA_NOI,HAI_PHONG,1
ORD_8509694478,3,2,WH_HCM_01,HUB_TAN_BINH,HAI_PHONG,1
ORD_2039882437,1,2,WH_HCM_01,HUB_THU_DUC,,0
ORD_5127847021,2,1,WH_HN_01,HUB_THU_DUC,DA_NANG,1
ORD_0273454677,1,1,WH_HCM_01,HUB_HA_NOI,,0
ORD_9202095962,2,2,WH_DN_01,HUB_HA_NOI,CAI_MEP,1
ORD_8105684748,4,1,WH_DN_01,HUB_BINH_TAN,,0
ORD_4754300098,2,2,WH_HCM_01,HUB_TAN_BINH,HAI_PHONG,1
ORD_8212964949,2,1,WH_HCM_01,HUB_THU_DUC,,0
ORD_3659422097,2,2,WH_HCM_02,HUB_THU_DUC,,0
ORD_1043605576,1,1,WH_DN_01,HUB_BINH_TAN,CAI_MEP,1
ORD_5464358981,2,0,WH_HCM_02,HUB_TAN_BINH,,0
ORD_2793121384,1,1,WH_HN_01,HUB_HA_NOI,,0
ORD_1436046784,3,2,WH_HCM_01,HUB_BINH_TAN,HAI_PHONG,1
ORD_7419799397,2,1,WH_HN_01,HUB_BINH_TAN,,0
ORD_5226948172,4,1,WH_HN_01,HUB_TAN_BINH,,0
ORD_6254027892,1,1,WH_DN_01,HUB_BINH_TAN,HAI_PHONG,1
ORD_3289216855,1,1,WH_HCM_01,HUB_HA_NOI,,0
ORD_2170388307,2,1,WH_DN_01,HUB_TAN_BINH,,0
ORD_8451833021,1,1,WH_HCM_02,HUB_THU_DUC,,0
ORD_9800411536,3,1,WH_HCM_02,HUB_TAN_BINH,CAI_MEP,1
ORD_6591732737,1,1,WH_DN_01,HUB_TAN_BINH,CAT_LAI,1
ORD_2208236247,1,1,WH_HCM_01,HUB_THU_DUC,CAI_MEP,1
ORD_1463658886,2,2,WH_HN_01,HUB_TAN_BINH,,0
ORD_6112974614,2,2,WH_HCM_02,HUB_TAN_BINH,,0
ORD_1021701941,4,1,WH_HCM_02,HUB_BINH_TAN,,0
ORD_8137000328,1,1,WH_HCM_02,HUB_HA_NOI,DA_NANG,1
ORD_1439823962,2,2,WH_DN_01,HUB_BINH_TAN,,0
ORD_6439041651,1,1,WH_HCM_02,HUB_THU_DUC,CAI_MEP,1
ORD_6337112930,2,1,WH_HN_01,HUB_BINH_TAN,HAI_PHONG,1
ORD_9303883695,3,2,WH_HCM_01,HUB_TAN_BINH,,0
ORD_9319948961,2,1,WH_HCM_01,HUB_THU_DUC,,0
ORD_6233027484,2,2,WH_HCM_02,HUB_THU_DUC,,0
ORD_6793503470,2,0,WH_HCM_01,HUB_THU_DUC,,0
ORD_5848309394,3,1,WH_HN_01,HUB_THU_DUC,,0
ORD_5420854372,1,1,WH_HCM_01,HUB_THU_DUC,CAT_LAI,1
ORD_5108662216,1,1,WH_DN_01,HUB_HA_NOI,,0
ORD_1352019680,2,1,WH_HCM_02,HUB_TAN_BINH,HAI_PHONG,1
ORD_3370858945,1,1,WH_HCM_01,HUB_HA_NOI,,0
ORD_3742839087,1,1,WH_HCM_01,HUB_HA_NOI,,0
ORD_1095021224,1,1,WH_HCM_01,HUB_TAN_BINH,,0
ORD_2694381045,1,1,WH_HCM_01,HUB_BINH_TAN,,0
ORD_3207115625,4,1,WH_HCM_02,HUB_TAN_BINH,,0
ORD_0305893367,3,0,WH_HCM_01,HUB_THU_DUC,,0
ORD_9574319812,2,1,WH_HN_01,HUB_HA_NOI,CAI_MEP,1
ORD_3709022353,2,1,WH_HCM_01,HUB_THU_DUC,HAI_PHONG,1
ORD_9503531456,2,1,WH_HN_01,HUB_TAN_BINH,CAI_MEP,1
ORD_4714227885,1,1,WH_DN_01,HUB_THU_DUC,,0
ORD_4049735744,2,1,WH_HCM_01,HUB_THU_DUC,,0
ORD_6067005507,1,1,WH_DN_01,HUB_HA_NOI,,0
ORD_1067893404,3,1,WH_HN_01,HUB_THU_DUC,,0
ORD_8902232926,1,1,WH_HN_01,HUB_HA_NOI,CAT_LAI,1
ORD_0946640731,3,2,WH_HCM_01,HUB_HA_NOI,DA_NANG,1
ORD_3238097573,1,1,WH_HCM_01,HUB_HA_NOI,,0
ORD_6946297741,2,1,WH_DN_01,HUB_HA_NOI,CAT_LAI,1
ORD_2784441446,4,2,WH_DN_01,HUB_THU_DUC,HAI_PHONG,1
ORD_6657982394,2,1,WH_HN_01,HUB_BINH_TAN,,0
ORD_2347826440,1,2,WH_HN_01,HUB_TAN_BINH,,0
ORD_6140372569,2,1,WH_HN_01,HUB_TAN_BINH,CAI_MEP,1
ORD_6786484260,1,1,WH_HCM_02,HUB_BINH_TAN,,0
ORD_0750669101,3,2,WH_HCM_02,HUB_TAN_BINH,CAT_LAI,1
ORD_0824189558,3,2,WH_HCM_02,HUB_HA_NOI,DA_NANG,1
ORD_6882546842,1,2,WH_HCM_02,HUB_TAN_BINH,,0
ORD_4219811050,1,1,WH_HCM_02,HUB_TAN_BINH,,0
ORD_8686434675,1,2,WH_HCM_01,HUB_THU_DUC,CAT_LAI,1
ORD_5535238026,1,1,WH_HCM_01,HUB_HA_NOI,,0
ORD_0918327194,2,2,WH_HN_01,HUB_TAN_BINH,CAI_MEP,1
ORD_6980966386,2,1,WH_HCM_02,HUB_BINH_TAN,,0
ORD_7585250303,2,1,WH_HCM_01,HUB_HA_NOI,DA_NANG,1
ORD_2327609978,1,1,WH_HCM_01,HUB_BINH_TAN,,0
ORD_2724119524,3,1,WH_HCM_01,HUB_HA_NOI,,0
ORD_6834562410,1,1,WH_HCM_01,HUB_BINH_TAN,CAI_MEP,1
ORD_0600265590,2,1,WH_DN_01,HUB_TAN_BINH,,0
ORD_2852374812,3,1,WH_HCM_01,HUB_HA_NOI,CAI_MEP,1
ORD_8700678948,3,1,WH_DN_01,HUB_HA_NOI,,0
ORD_0634343214,1,1,WH_HCM_01,HUB_HA_NOI,,0
ORD_0788734365,2,1,WH_HN_01,HUB_TAN_BINH,,0
ORD_3369773453,2,1,WH_HCM_01,HUB_HA_NOI,,0
ORD_3625053285,3,1,WH_HCM_02,HUB_BINH_TAN,,0
ORD_6582379068,1,2,WH_HN_01,HUB_BINH_TAN,,0
ORD_5052014819,1,1,WH_HCM_01,HUB_TAN_BINH,,0
ORD_8159005499,2,2,WH_DN_01,HUB_TAN_BINH,,0
ORD_5635560780,1,1,WH_HCM_01,HUB_THU_DUC,,0
ORD_3453774276,3,2,WH_HCM_02,HUB_HA_NOI,,0
ORD_7043017991,2,1,WH_HCM_01,HUB_BINH_TAN,,0
ORD_6033261144,2,1,WH_DN_01,HUB_BINH_TAN,,0
ORD_1622484140,2,2,WH_HCM_02,HUB_BINH_TAN,HAI_PHONG,1
ORD_0520288798,2,1,WH_HCM_01,HUB_BINH_TAN,,0
ORD_4710915299,2,1,WH_HCM_02,HUB_HA_NOI,,0
ORD_0861354983,1,1,WH_HN_01,HUB_HA_NOI,,0
ORD_2463885434,2,1,WH_DN_01,HUB_TAN_BINH,CAT_LAI,1
ORD_7460832203,2,1,WH_HN_01,HUB_HA_NOI,,0
ORD_8618062131,2,1,WH_HCM_01,HUB_TAN_BINH,,0
ORD_0766795544,1,1,WH_DN_01,HUB_THU_DUC,,0
ORD_4880426052,2,1,WH_DN_01,HUB_HA_NOI,,0
ORD_0846083915,1,2,WH_DN_01,HUB_TAN_BINH,CAT_LAI,1
ORD_2234606209,2,1,WH_HCM_01,HUB_THU_DUC,CAT_LAI,1
ORD_9644751273,1,1,WH_HCM_02,HUB_THU_DUC,,0
ORD_6253526287,3,1,WH_HN_01,HUB_BINH_TAN,,0
ORD_0207874536,1,1,WH_HCM_01,HUB_TAN_BINH,,0
ORD_6537877321,2,2,WH_HCM_02,HUB_TAN_BINH,HAI_PHONG,1
ORD_3604135675,1,2,WH_HCM_01,HUB_THU_DUC,DA_NANG,1
ORD_1236913804,1,1,WH_DN_01,HUB_HA_NOI,,0
ORD_6642570497,2,1,WH_DN_01,HUB_THU_DUC,,0
ORD_6128015011,1,1,WH_DN_01,HUB_THU_DUC,,0
ORD_4949485448,1,2,WH_DN_01,HUB_THU_DUC,,0
ORD_4295219999,3,0,WH_HCM_02,HUB_TAN_BINH,,0
ORD_3464020424,1,1,WH_HCM_02,HUB_TAN_BINH,DA_NANG,1
ORD_7180823571,3,1,WH_HN_01,HUB_TAN_BINH,CAI_MEP,1
ORD_8569821885,1,1,WH_HCM_02,HUB_HA_NOI,,0
ORD_6938331498,1,1,WH_DN_01,HUB_THU_DUC,CAI_MEP,1
ORD_9283589702,1,1,WH_HN_01,HUB_HA_NOI,,0
ORD_9160948780,4,2,WH_HN_01,HUB_HA_NOI,,0
ORD_0681517219,2,1,WH_HCM_01,HUB_TAN_BINH,,0
ORD_7838474389,4,1,WH_HCM_02,HUB_HA_NOI,CAI_MEP,1
ORD_5091036127,1,1,WH_HN_01,HUB_TAN_BINH,,0
ORD_2250964338,2,1,WH_HN_01,HUB_TAN_BINH,CAI_MEP,1
ORD_8890698837,2,2,WH_HCM_02,HUB_HA_NOI,,0
ORD_0629019624,2,2,WH_DN_01,HUB_TAN_BINH,HAI_PHONG,1
ORD_7439461596,3,1,WH_DN_01,HUB_TAN_BINH,HAI_PHONG,1
ORD_9443048995,2,1,WH_HCM_01,HUB_BINH_TAN,DA_NANG,1
ORD_3985911221,4,2,WH_DN_01,HUB_BINH_TAN,,0
ORD_7369707192,2,0,WH_HCM_01,HUB_TAN_BINH,,0
ORD_9875966855,2,1,WH_HN_01,HUB_TAN_BINH,DA_NANG,1
ORD_1632230990,1,1,WH_HCM_01,HUB_THU_DUC,HAI_PHONG,1
ORD_0191200220,1,1,WH_DN_01,HUB_TAN_BINH,,0
ORD_5066797322,1,0,WH_HN_01,HUB_HA_NOI,CAT_LAI,1
ORD_2839172854,1,0,WH_HCM_02,HUB_BINH_TAN,,0
ORD_0820137795,1,1,WH_HCM_02,HUB_THU_DUC,CAT_LAI,1
ORD_5354729254,1,1,WH_HN_01,HUB_HA_NOI,HAI_PHONG,1
ORD_4621215808,2,2,WH_HCM_02,HUB_THU_DUC,DA_NANG,1
ORD_0570937026,1,1,WH_DN_01,HUB_THU_DUC,DA_NANG,1
ORD_1575891596,1,2,WH_HN_01,HUB_HA_NOI,,0
ORD_6027242361,3,1,WH_HN_01,HUB_THU_DUC,,0
ORD_1749055888,4,1,WH_DN_01,HUB_HA_NOI,,0
ORD_2177927025,2,1,WH_HCM_01,HUB_HA_NOI,DA_NANG,1
ORD_0897298054,3,1,WH_HCM_02,HUB_BINH_TAN,,0
ORD_2549346870,2,1,WH_HCM_02,HUB_THU_DUC,,0
ORD_9852061106,4,1,WH_DN_01,HUB_THU_DUC,CAI_MEP,1
ORD_7737903265,1,1,WH_HCM_01,HUB_HA_NOI,,0
ORD_6804000659,3,0,WH_HN_01,HUB_BINH_TAN,,0
ORD_2332420515,2,1,WH_HCM_02,HUB_THU_DUC,,0
ORD_5329920847,1,2,WH_HN_01,HUB_THU_DUC,,0
ORD_3804224341,4,1,WH_HCM_01,HUB_TAN_BINH,,0
ORD_1954739263,1,1,WH_DN_01,HUB_TAN_BINH,DA_NANG,1
ORD_9043458939,2,1,WH_DN_01,HUB_HA_NOI,CAI_MEP,1
ORD_7806598207,4,1,WH_HCM_02,HUB_THU_DUC,,0
ORD_0892969629,4,2,WH_HN_01,HUB_HA_NOI,,0
ORD_6433320532,1,1,WH_HCM_01,HUB_THU_DUC,CAT_LAI,1
ORD_5852927316,4,1,WH_HCM_02,HUB_THU_DUC,DA_NANG,1
ORD_3207704690,1,1,WH_DN_01,HUB_BINH_TAN,,0
ORD_5416125543,1,1,WH_HCM_01,HUB_HA_NOI,,0
ORD_2702602424,2,2,WH_HCM_01,HUB_BINH_TAN,CAI_MEP,1
ORD_9818783280,3,2,WH_HCM_02,HUB_TAN_BINH,DA_NANG,1
ORD_6030095657,3,1,WH_DN_01,HUB_HA_NOI,,0
ORD_9785417316,1,1,WH_HCM_01,HUB_THU_DUC,HAI_PHONG,1
ORD_8579554146,3,0,WH_HCM_01,HUB_BINH_TAN,,0
ORD_8218189020,1,1,WH_DN_01,HUB_HA_NOI,CAI_MEP,1
ORD_7148225160,1,1,WH_DN_01,HUB_THU_DUC,CAI_MEP,1
ORD_3858426275,1,1,WH_DN_01,HUB_BINH_TAN,CAT_LAI,1
ORD_3764388379,2,2,WH_HCM_01,HUB_HA_NOI,,0
ORD_3006934288,3,2,WH_DN_01,HUB_HA_NOI,CAI_MEP,1
ORD_5666136643,1,1,WH_HCM_02,HUB_BINH_TAN,,0
ORD_3215186415,1,2,WH_HCM_02,HUB_THU_DUC,,0
ORD_0031939877,2,1,WH_HN_01,HUB_TAN_BINH,CAI_MEP,1
ORD_3759028246,1,1,WH_HN_01,HUB_THU_DUC,,0
ORD_4705650195,3,1,WH_HN_01,HUB_THU_DUC,,0
ORD_8744617053,4,0,WH_HN_01,HUB_HA_NOI,HAI_PHONG,1
ORD_5629939256,3,0,WH_HCM_02,HUB_TAN_BINH,,0
ORD_0624366052,1,1,WH_HN_01,HUB_THU_DUC,DA_NANG,1
ORD_1527029148,1,0,WH_HN_01,HUB_BINH_TAN,HAI_PHONG,1
ORD_1420456034,3,1,WH_HCM_02,HUB_HA_NOI,DA_NANG,1
ORD_1785251489,3,2,WH_HCM_02,HUB_THU_DUC,,0
ORD_7918049305,1,1,WH_HN_01,HUB_HA_NOI,,0
ORD_3840916215,1,1,WH_DN_01,HUB_TAN_BINH,,0
ORD_4403516181,2,2,WH_DN_01,HUB_TAN_BINH,CAT_LAI,1
ORD_6313580759,2,1,WH_HCM_02,HUB_BINH_TAN,,0
ORD_1647005038,2,1,WH_HN_01,HUB_THU_DUC,CAI_MEP,1
ORD_0166471536,2,1,WH_HCM_01,HUB_THU_DUC,,0
ORD_3862767378,1,2,WH_HCM_02,HUB_THU_DUC,CAI_MEP,1
ORD_7921286403,1,1,WH_HN_01,HUB_TAN_BINH,,0
ORD_9637569248,1,1,WH_DN_01,HUB_TAN_BINH,,0
ORD_7711190439,3,2,WH_HN_01,HUB_HA_NOI,DA_NANG,1
ORD_7378624264,3,2,WH_HCM_02,HUB_THU_DUC,,0
ORD_9737063360,3,1,WH_DN_01,HUB_THU_DUC,DA_NANG,1
ORD_7067128524,2,1,WH_HN_01,HUB_THU_DUC,,0
ORD_3072557104,1,1,WH_HCM_01,HUB_BINH_TAN,,0
ORD_3749238717,3,1,WH_HCM_01,HUB_TAN_BINH,,0
ORD_3982014959,4,1,WH_HCM_01,HUB_THU_DUC,,0
ORD_0685870280,3,2,WH_HCM_02,HUB_HA_NOI,CAT_LAI,1
ORD_7932534675,3,1,WH_HCM_02,HUB_BINH_TAN,,0
ORD_5272134355,1,1,WH_DN_01,HUB_HA_NOI,CAI_MEP,1
ORD_1568452469,1,2,WH_DN_01,HUB_HA_NOI,,0
ORD_5946982776,1,0,WH_HCM_02,HUB_TAN_BINH,,0
ORD_4801017282,3,0,WH_HCM_02,HUB_THU_DUC,HAI_PHONG,1
ORD_0910393309,1,1,WH_HN_01,HUB_BINH_TAN,,0
ORD_8957950378,2,1,WH_HCM_01,HUB_BINH_TAN,,0
ORD_0490081218,1,2,WH_HCM_01,HUB_TAN_BINH,,0
ORD_3932277626,1,1,WH_HCM_02,HUB_HA_NOI,CAI_MEP,1
ORD_2467991906,2,0,WH_HCM_02,HUB_THU_DUC,,0
ORD_6184850807,1,2,WH_HN_01,HUB_HA_NOI,,0
ORD_3271763834,2,1,WH_HN_01,HUB_BINH_TAN,,0
ORD_8043118681,2,1,WH_HN_01,HUB_HA_NOI,HAI_PHONG,1
ORD_0568796328,1,2,WH_HCM_01,HUB_BINH_TAN,,0
ORD_4623174220,2,0,WH_HCM_01,HUB_HA_NOI,DA_NANG,1
ORD_1421185007,1,2,WH_HCM_01,HUB_BINH_TAN,,0
ORD_5759343939,3,1,WH_HCM_02,HUB_THU_DUC,,0
ORD_6030718283,1,1,WH_HN_01,HUB_BINH_TAN,,0
ORD_7368099144,4,2,WH_HN_01,HUB_TAN_BINH,,0
ORD_6245381023,1,2,WH_DN_01,HUB_HA_NOI,,0
ORD_3885279425,3,1,WH_HCM_01,HUB_THU_DUC,,0
ORD_2917910424,1,2,WH_HN_01,HUB_THU_DUC,CAT_LAI,1
ORD_4305466412,1,2,WH_HN_01,HUB_THU_DUC,CAI_MEP,1
ORD_1357255228,1,1,WH_HCM_01,HUB_HA_NOI,,0
ORD_0623659995,3,1,WH_HN_01,HUB_HA_NOI,,0
ORD_3846736874,3,1,WH_HN_01,HUB_THU_DUC,,0
ORD_6057335557,1,2,WH_HCM_02,HUB_BINH_TAN,DA_NANG,1
ORD_2232373235,3,1,WH_HCM_02,HUB_BINH_TAN,HAI_PHONG,1
ORD_8663233872,1,1,WH_HCM_01,HUB_BINH_TAN,,0
ORD_1764094369,4,2,WH_HCM_02,HUB_HA_NOI,,0
ORD_5723851375,2,1,WH_HN_01,HUB_BINH_TAN,,0
ORD_5468088002,1,1,WH_DN_01,HUB_TAN_BINH,CAT_LAI,1
ORD_7276081135,3,1,WH_DN_01,HUB_TAN_BINH,DA_NANG,1
ORD_1656832433,2,1,WH_DN_01,HUB_THU_DUC,CAT_LAI,1
ORD_1200995671,1,1,WH_HN_01,HUB_BINH_TAN,,0
ORD_6401366463,2,1,WH_HCM_01,HUB_THU_DUC,CAT_LAI,1
ORD_0134657689,2,0,WH_HN_01,HUB_TAN_BINH,,0
ORD_1139960005,2,1,WH_DN_01,HUB_BINH_TAN,CAT_LAI,1
ORD_0452471575,4,1,WH_DN_01,HUB_TAN_BINH,HAI_PHONG,1
ORD_6179228429,1,0,WH_HCM_02,HUB_HA_NOI,,0
ORD_8871739493,4,0,WH_DN_01,HUB_THU_DUC,,0
ORD_8913167526,4,1,WH_HCM_01,HUB_BINH_TAN,,0
ORD_7102843660,1,2,WH_HN_01,HUB_HA_NOI,CAI_MEP,1
ORD_8834942112,2,2,WH_HCM_01,HUB_HA_NOI,CAT_LAI,1
ORD_9779383648,1,1,WH_HCM_01,HUB_THU_DUC,CAT_LAI,1
ORD_6750333451,4,1,WH_HN_01,HUB_BINH_TAN,,0
ORD_7195468246,1,2,WH_DN_01,HUB_BINH_TAN,,0
ORD_1715400495,2,2,WH_HCM_02,HUB_TAN_BINH,,0
ORD_3366149697,4,2,WH_HCM_02,HUB_THU_DUC,,0
ORD_9144117326,3,1,WH_HCM_02,HUB_THU_DUC,CAI_MEP,1
ORD_8251126965,3,1,WH_HCM_01,HUB_TAN_BINH,,0
ORD_4735855783,2,1,WH_HN_01,HUB_BINH_TAN,DA_NANG,1
ORD_6235749800,3,1,WH_HCM_01,HUB_TAN_BINH,,0
ORD_0265088318,2,1,WH_DN_01,HUB_BINH_TAN,,0
ORD_1045793842,2,1,WH_HN_01,HUB_THU_DUC,,0
ORD_8763991868,2,1,WH_HN_01,HUB_BINH_TAN,DA_NANG,1
ORD_1593101348,1,1,WH_HCM_02,HUB_BINH_TAN,,0
ORD_4518893909,1,1,WH_HCM_01,HUB_BINH_TAN,,0
ORD_1828973213,4,1,WH_HN_01,HUB_BINH_TAN,CAT_LAI,1
ORD_0507649663,3,1,WH_HN_01,HUB_BINH_TAN,,0
ORD_2460801357,2,1,WH_HCM_02,HUB_BINH_TAN,,0
ORD_5831021511,3,2,WH_HCM_01,HUB_THU_DUC,,0
ORD_7436821593,4,2,WH_HCM_02,HUB_THU_DUC,,0
ORD_6994068698,2,2,WH_HN_01,HUB_HA_NOI,,0
ORD_3283013441,2,1,WH_HN_01,HUB_THU_DUC,,0
ORD_8353438327,3,0,WH_HCM_01,HUB_TAN_BINH,,0
ORD_5263972319,4,1,WH_HCM_02,HUB_BINH_TAN,,0
ORD_1304419668,1,1,WH_HCM_01,HUB_TAN_BINH,CAI_MEP,1
ORD_5742156594,1,1,WH_DN_01,HUB_TAN_BINH,CAI_MEP,1
ORD_6180233094,3,1,WH_DN_01,HUB_TAN_BINH,DA_NANG,1
ORD_6640258703,1,2,WH_HN_01,HUB_HA_NOI,DA_NANG,1
ORD_8097153930,2,1,WH_DN_01,HUB_TAN_BINH,,0
ORD_7465730162,2,0,WH_HCM_02,HUB_THU_DUC,DA_NANG,1
ORD_3998396511,2,1,WH_DN_01,HUB_HA_NOI,CAI_MEP,1
ORD_8326993882,1,1,WH_HN_01,HUB_TAN_BINH,,0
ORD_3182694420,2,1,WH_HN_01,HUB_THU_DUC,,0
ORD_2157825625,2,1,WH_DN_01,HUB_THU_DUC,CAI_MEP,1
ORD_8839757572,2,1,WH_HCM_02,HUB_THU_DUC,CAI_MEP,1
ORD_9544415259,3,1,WH_DN_01,HUB_THU_DUC,CAT_LAI,1
ORD_1507679010,1,0,WH_DN_01,HUB_TAN_BINH,,0
ORD_0839958377,2,1,WH_HN_01,HUB_THU_DUC,CAI_MEP,1
ORD_3030845614,2,2,WH_DN_01,HUB_BINH_TAN,HAI_PHONG,1
