case_id,event_count,unique_step_count,has_assignment,has_pickup,has_load,has_linehaul,has_hub_depot,has_last_mile,has_delivered,has_return_flow,first_start,last_end,total_duration_min,cycle_time_min,missing_core_pickup_or_load,missing_linehaul,missing_delivery_end
ORD_9578712408,29,29,True,True,True,True,True,True,True,True,2025-05-12 11:49:18,2025-05-13 01:19:52,810.5666666666666,810.5666666666667,0,0,0
ORD_9580451676,29,29,True,True,True,True,True,True,True,True,2025-05-11 06:43:39,2025-05-11 20:05:42,802.0500000000001,802.05,0,0,0
ORD_9580601461,29,29,True,True,True,True,True,True,True,True,2025-06-07 20:44:31,2025-06-08 11:40:32,896.0166666666667,896.0166666666667,0,0,0
ORD_9580874510,29,29,True,True,True,True,True,True,True,True,2025-04-16 16:27:36,2025-04-17 04:02:08,694.5333333333333,694.5333333333333,0,0,0
ORD_9582656107,29,29,True,True,True,True,True,True,True,True,2025-05-07 09:52:57,2025-05-08 01:17:45,924.8,924.8,0,0,0
ORD_9583091413,29,29,True,True,True,True,True,True,True,True,2025-04-17 20:51:51,2025-04-18 09:07:47,735.9333333333333,735.9333333333333,0,0,0
ORD_9583945609,29,29,True,True,True,True,True,True,True,True,2025-04-26 23:50:44,2025-04-27 11:33:02,702.3,702.3,0,0,0
ORD_9584398755,29,29,True,True,True,True,True,True,True,True,2025-04-30 02:43:54,2025-04-30 15:36:27,772.55,772.55,0,0,0
ORD_9585880476,29,29,True,True,True,True,True,True,True,True,2025-04-10 19:37:09,2025-04-11 12:01:05,983.9333333333334,983.9333333333333,0,0,0
ORD_9586056541,29,29,True,True,True,True,True,True,True,True,2025-05-26 16:28:09,2025-05-27 05:39:19,791.1666666666666,791.1666666666666,0,0,0
ORD_9586548318,29,29,True,True,True,True,True,True,True,True,2025-06-05 20:53:52,2025-06-06 06:50:11,596.3166666666666,596.3166666666667,0,0,0
ORD_9587705724,29,29,True,True,True,True,True,True,True,True,2025-04-27 06:14:46,2025-04-27 18:40:35,745.8166666666667,745.8166666666667,0,0,0
ORD_9587942273,29,29,True,True,True,True,True,True,True,True,2025-04-09 09:53:30,2025-04-10 02:04:36,971.1,971.1,0,0,0
ORD_9588269139,29,29,True,True,True,True,True,True,True,True,2025-05-02 22:07:15,2025-05-03 16:05:50,1078.5833333333333,1078.5833333333333,0,0,0
ORD_9589420887,29,29,True,True,True,True,True,True,True,True,2025-05-17 01:34:57,2025-05-17 16:14:49,879.8666666666667,879.8666666666667,0,0,0
ORD_9590058651,29,29,True,True,True,True,True,True,True,True,2025-05-06 03:38:15,2025-05-07 01:34:02,1315.7833333333333,1315.7833333333333,0,0,0
ORD_9592335562,29,29,True,True,True,True,True,True,True,True,2025-06-03 01:06:46,2025-06-03 15:16:33,849.7833333333333,849.7833333333333,0,0,0
ORD_9592427444,29,29,True,True,True,True,True,True,True,True,2025-04-21 06:39:56,2025-04-21 15:59:25,559.4833333333333,559.4833333333333,0,0,0
ORD_9592896425,29,29,True,True,True,True,True,True,True,True,2025-05-14 08:54:59,2025-05-14 19:07:40,612.6833333333333,612.6833333333333,0,0,0
ORD_9593038408,29,29,True,True,True,True,True,True,True,True,2025-05-30 14:27:07,2025-05-31 04:23:50,836.7166666666667,836.7166666666667,0,0,0
ORD_9595096338,29,29,True,True,True,True,True,True,True,True,2025-06-20 17:35:15,2025-06-21 12:13:23,1118.1333333333332,1118.1333333333334,0,0,0
ORD_9595973764,29,29,True,True,True,True,True,True,True,True,2025-04-18 10:24:28,2025-04-18 21:18:59,654.5166666666667,654.5166666666667,0,0,0
ORD_9596259702,29,29,True,True,True,True,True,True,True,True,2025-04-26 21:29:23,2025-04-27 11:33:09,843.7666666666667,843.7666666666667,0,0,0
ORD_9596304320,29,29,True,True,True,True,True,True,True,True,2025-06-20 20:03:03,2025-06-21 05:25:18,562.25,562.25,0,0,0
ORD_9597519743,29,29,True,True,True,True,True,True,True,True,2025-06-10 23:34:35,2025-06-11 15:00:46,926.1833333333334,926.1833333333333,0,0,0
ORD_9598320769,29,29,True,True,True,True,True,True,True,True,2025-04-26 06:05:55,2025-04-26 19:50:04,824.15,824.15,0,0,0
ORD_9598994384,29,29,True,True,True,True,True,True,True,True,2025-05-24 22:07:20,2025-05-25 18:52:02,1244.7,1244.7,0,0,0
ORD_9599885624,29,29,True,True,True,True,True,True,True,True,2025-05-05 21:11:32,2025-05-06 10:50:23,818.85,818.85,0,0,0
ORD_9600164863,29,29,True,True,True,True,True,True,True,True,2025-04-24 15:08:36,2025-04-25 05:23:31,854.9166666666666,854.9166666666666,0,0,0
ORD_9600665928,29,29,True,True,True,True,True,True,True,True,2025-05-24 09:08:16,2025-05-25 01:21:59,973.7166666666667,973.7166666666667,0,0,0
ORD_9601351153,29,29,True,True,True,True,True,True,True,True,2025-04-10 16:43:04,2025-04-11 09:49:49,1026.75,1026.75,0,0,0
ORD_9601585914,29,29,True,True,True,True,True,True,True,True,2025-05-23 23:53:57,2025-05-24 09:18:00,564.05,564.05,0,0,0
ORD_9602211339,29,29,True,True,True,True,True,True,True,True,2025-06-27 10:02:17,2025-06-27 20:51:39,649.3666666666667,649.3666666666667,0,0,0
ORD_9603322140,29,29,True,True,True,True,True,True,True,True,2025-04-17 11:29:05,2025-04-17 21:39:18,610.2166666666667,610.2166666666667,0,0,0
ORD_9603380063,29,29,True,True,True,True,True,True,True,True,2025-04-20 22:01:40,2025-04-21 12:34:33,872.8833333333333,872.8833333333333,0,0,0
ORD_9603958324,29,29,True,True,True,True,True,True,True,True,2025-04-13 12:07:35,2025-04-14 06:21:42,1094.1166666666668,1094.1166666666666,0,0,0
ORD_9604400831,29,29,True,True,True,True,True,True,True,True,2025-04-19 14:30:45,2025-04-20 03:55:17,804.5333333333333,804.5333333333333,0,0,0
ORD_9605906303,29,29,True,True,True,True,True,True,True,True,2025-04-30 11:24:51,2025-05-01 02:46:57,922.1,922.1,0,0,0
ORD_9608254948,29,29,True,True,True,True,True,True,True,True,2025-06-15 17:35:26,2025-06-16 13:24:20,1188.9,1188.9,0,0,0
ORD_9608910811,29,29,True,True,True,True,True,True,True,True,2025-06-05 18:15:53,2025-06-06 12:59:46,1123.8833333333334,1123.8833333333334,0,0,0
ORD_9609457764,29,29,True,True,True,True,True,True,True,True,2025-06-22 07:18:26,2025-06-22 19:57:51,759.4166666666666,759.4166666666666,0,0,0
ORD_9609825867,29,29,True,True,True,True,True,True,True,True,2025-06-09 21:42:20,2025-06-10 11:26:16,823.9333333333334,823.9333333333333,0,0,0
ORD_9611168028,29,29,True,True,True,True,True,True,True,True,2025-06-16 13:07:07,2025-06-17 09:01:39,1194.5333333333333,1194.5333333333333,0,0,0
ORD_9614576340,29,29,True,True,True,True,True,True,True,True,2025-05-07 07:35:46,2025-05-07 20:55:12,799.4333333333334,799.4333333333333,0,0,0
ORD_9614949454,29,29,True,True,True,True,True,True,True,True,2025-05-14 12:25:08,2025-05-14 23:19:39,654.5166666666667,654.5166666666667,0,0,0
ORD_9616754921,29,29,True,True,True,True,True,True,True,True,2025-04-04 12:04:40,2025-04-05 03:28:34,923.9,923.9,0,0,0
ORD_9617091192,29,29,True,True,True,True,True,True,True,True,2025-06-06 09:00:46,2025-06-06 20:20:20,679.5666666666666,679.5666666666667,0,0,0
ORD_9617394367,29,29,True,True,True,True,True,True,True,True,2025-05-23 06:41:02,2025-05-23 19:26:49,765.7833333333333,765.7833333333333,0,0,0
ORD_9617598500,29,29,True,True,True,True,True,True,True,True,2025-04-21 01:34:21,2025-04-21 14:23:25,769.0666666666667,769.0666666666667,0,0,0
ORD_9617981575,29,29,True,True,True,True,True,True,True,True,2025-07-03 09:51:49,2025-07-03 23:00:37,788.8,788.8,0,0,0
ORD_9618992140,29,29,True,True,True,True,True,True,True,True,2025-06-03 01:22:07,2025-06-03 22:16:50,1254.7166666666667,1254.7166666666667,0,0,0
ORD_9619121819,29,29,True,True,True,True,True,True,True,True,2025-04-04 06:02:48,2025-04-04 18:55:24,772.6,772.6,0,0,0
ORD_9620506778,29,29,True,True,True,True,True,True,True,True,2025-04-07 12:52:10,2025-04-08 02:09:37,797.45,797.45,0,0,0
ORD_9620866078,29,29,True,True,True,True,True,True,True,True,2025-04-15 06:53:55,2025-04-15 21:16:12,862.2833333333334,862.2833333333333,0,0,0
ORD_9621799910,29,29,True,True,True,True,True,True,True,True,2025-05-08 19:30:31,2025-05-09 07:37:34,727.0500000000001,727.05,0,0,0
ORD_9622396132,29,29,True,True,True,True,True,True,True,True,2025-05-31 05:00:56,2025-05-31 17:34:01,753.0833333333334,753.0833333333334,0,0,0
ORD_9623040723,29,29,True,True,True,True,True,True,True,True,2025-04-12 19:56:47,2025-04-13 18:04:12,1327.4166666666667,1327.4166666666667,0,0,0
ORD_9624010907,29,29,True,True,True,True,True,True,True,True,2025-05-23 21:29:54,2025-05-24 09:01:49,691.9166666666666,691.9166666666666,0,0,0
ORD_9624318511,29,29,True,True,True,True,True,True,True,True,2025-05-20 21:42:05,2025-05-21 09:15:41,693.6,693.6,0,0,0
ORD_9625119086,29,29,True,True,True,True,True,True,True,True,2025-05-01 06:07:52,2025-05-01 16:49:09,641.2833333333333,641.2833333333333,0,0,0
ORD_9625456364,29,29,True,True,True,True,True,True,True,True,2025-06-04 05:25:46,2025-06-04 21:15:37,949.85,949.85,0,0,0
ORD_9627931859,29,29,True,True,True,True,True,True,True,True,2025-04-25 18:24:26,2025-04-26 07:01:39,757.2166666666667,757.2166666666667,0,0,0
ORD_9629376450,29,29,True,True,True,True,True,True,True,True,2025-04-15 08:11:05,2025-04-15 17:25:40,554.5833333333334,554.5833333333334,0,0,0
ORD_9629549437,29,29,True,True,True,True,True,True,True,True,2025-07-02 00:08:17,2025-07-02 20:21:24,1213.1166666666668,1213.1166666666666,0,0,0
ORD_9634905554,29,29,True,True,True,True,True,True,True,True,2025-04-19 00:44:58,2025-04-19 11:08:02,623.0666666666666,623.0666666666667,0,0,0
ORD_9635085337,29,29,True,True,True,True,True,True,True,True,2025-04-05 00:47:23,2025-04-05 14:26:04,818.6833333333333,818.6833333333333,0,0,0
ORD_9635875229,29,29,True,True,True,True,True,True,True,True,2025-06-10 12:08:43,2025-06-10 22:55:43,647.0,647.0,0,0,0
ORD_9636329772,29,29,True,True,True,True,True,True,True,True,2025-04-29 20:42:01,2025-04-30 09:27:45,765.7333333333333,765.7333333333333,0,0,0
ORD_9636443375,29,29,True,True,True,True,True,True,True,True,2025-06-23 11:11:43,2025-06-24 01:15:37,843.9,843.9,0,0,0
ORD_9637569248,29,29,True,True,True,True,True,True,True,True,2025-05-25 17:44:21,2025-05-26 11:15:01,1050.6666666666667,1050.6666666666667,0,0,0
ORD_9637842236,29,29,True,True,True,True,True,True,True,True,2025-04-12 23:49:49,2025-04-13 10:56:01,666.2,666.2,0,0,0
ORD_9638839354,29,29,True,True,True,True,True,True,True,True,2025-06-09 13:39:09,2025-06-10 04:40:53,901.7333333333333,901.7333333333333,0,0,0
ORD_9638911453,29,29,True,True,True,True,True,True,True,True,2025-04-04 11:51:15,2025-04-05 01:35:49,824.5666666666667,824.5666666666667,0,0,0
ORD_9640398994,29,29,True,True,True,True,True,True,True,True,2025-05-28 16:30:53,2025-05-29 04:54:11,743.3,743.3,0,0,0
ORD_9640778719,29,29,True,True,True,True,True,True,True,True,2025-04-06 04:59:34,2025-04-06 17:40:52,761.3,761.3,0,0,0
ORD_9640947542,29,29,True,True,True,True,True,True,True,True,2025-04-05 10:49:35,2025-04-05 20:33:20,583.75,583.75,0,0,0
ORD_9641306312,29,29,True,True,True,True,True,True,True,True,2025-05-13 11:37:34,2025-05-14 00:22:58,765.4,765.4,0,0,0
ORD_9641397992,29,29,True,True,True,True,True,True,True,True,2025-06-30 19:31:50,2025-07-01 10:56:05,924.25,924.25,0,0,0
ORD_9642435373,29,29,True,True,True,True,True,True,True,True,2025-05-20 07:03:40,2025-05-20 16:34:44,571.0666666666667,571.0666666666667,0,0,0
ORD_9642506348,29,29,True,True,True,True,True,True,True,True,2025-05-10 07:44:46,2025-05-11 00:50:28,1025.7,1025.7,0,0,0
ORD_9644689446,29,29,True,True,True,True,True,True,True,True,2025-06-07 15:46:38,2025-06-08 04:44:30,777.8666666666667,777.8666666666667,0,0,0
ORD_9644751273,29,29,True,True,True,True,True,True,True,True,2025-06-26 04:32:15,2025-06-26 16:43:11,730.9333333333333,730.9333333333333,0,0,0
ORD_9646184179,29,29,True,True,True,True,True,True,True,True,2025-05-23 13:04:44,2025-05-24 03:27:31,862.7833333333333,862.7833333333333,0,0,0
ORD_9646186430,29,29,True,True,True,True,True,True,True,True,2025-05-24 21:39:19,2025-05-25 16:06:48,1107.4833333333333,1107.4833333333333,0,0,0
ORD_9646478245,29,29,True,True,True,True,True,True,True,True,2025-06-02 03:18:43,2025-06-02 16:14:17,775.5666666666667,775.5666666666667,0,0,0
ORD_9647157770,29,29,True,True,True,True,True,True,True,True,2025-05-10 06:15:19,2025-05-10 19:16:53,781.5666666666666,781.5666666666667,0,0,0
ORD_9647301983,29,29,True,True,True,True,True,True,True,True,2025-06-24 12:47:34,2025-06-25 02:50:45,843.1833333333334,843.1833333333333,0,0,0
ORD_9647797527,29,29,True,True,True,True,True,True,True,True,2025-05-25 10:38:38,2025-05-26 01:29:20,890.7,890.7,0,0,0
ORD_9648555831,29,29,True,True,True,True,True,True,True,True,2025-04-14 23:38:42,2025-04-15 08:18:49,520.1166666666667,520.1166666666667,0,0,0
ORD_9648946406,29,29,True,True,True,True,True,True,True,True,2025-06-01 23:59:17,2025-06-02 12:54:43,775.4333333333334,775.4333333333333,0,0,0
ORD_9650090367,29,29,True,True,True,True,True,True,True,True,2025-04-25 09:07:10,2025-04-26 01:04:04,956.9,956.9,0,0,0
ORD_9650464155,29,29,True,True,True,True,True,True,True,True,2025-04-21 00:16:49,2025-04-21 09:00:07,523.3,523.3,0,0,0
ORD_9650906570,29,29,True,True,True,True,True,True,True,True,2025-06-08 13:02:36,2025-06-09 07:28:56,1106.3333333333333,1106.3333333333333,0,0,0
ORD_9653033446,29,29,True,True,True,True,True,True,True,True,2025-06-22 17:00:09,2025-06-23 06:05:40,785.5166666666667,785.5166666666667,0,0,0
ORD_9654827825,29,29,True,True,True,True,True,True,True,True,2025-06-06 12:27:23,2025-06-06 23:53:48,686.4166666666666,686.4166666666666,0,0,0
ORD_9655002297,29,29,True,True,True,True,True,True,True,True,2025-04-22 07:51:29,2025-04-22 17:34:46,583.2833333333333,583.2833333333333,0,0,0
ORD_9655515232,29,29,True,True,True,True,True,True,True,True,2025-06-23 12:53:04,2025-06-24 03:11:37,858.5500000000001,858.55,0,0,0
ORD_9656120649,29,29,True,True,True,True,True,True,True,True,2025-05-14 21:19:48,2025-05-15 12:33:12,913.4,913.4,0,0,0
ORD_9656441365,29,29,True,True,True,True,True,True,True,True,2025-06-12 10:05:51,2025-06-12 22:23:10,737.3166666666667,737.3166666666667,0,0,0
ORD_9657850293,29,29,True,True,True,True,True,True,True,True,2025-06-18 09:50:11,2025-06-18 19:49:24,599.2166666666667,599.2166666666667,0,0,0
ORD_9659143993,29,29,True,True,True,True,True,True,True,True,2025-04-04 00:04:45,2025-04-04 09:57:47,593.0333333333333,593.0333333333333,0,0,0
ORD_9659502621,29,29,True,True,True,True,True,True,True,True,2025-06-16 04:35:06,2025-06-16 19:18:58,883.8666666666667,883.8666666666667,0,0,0
ORD_9660985021,29,29,True,True,True,True,True,True,True,True,2025-04-24 20:54:21,2025-04-25 09:46:06,771.75,771.75,0,0,0
ORD_9661589262,29,29,True,True,True,True,True,True,True,True,2025-06-24 13:26:51,2025-06-25 01:04:35,697.7333333333333,697.7333333333333,0,0,0
ORD_9662896861,29,29,True,True,True,True,True,True,True,True,2025-06-17 07:46:58,2025-06-17 18:52:20,665.3666666666667,665.3666666666667,0,0,0
ORD_9663182072,29,29,True,True,True,True,True,True,True,True,2025-06-16 11:56:30,2025-06-17 05:56:38,1080.1333333333334,1080.1333333333334,0,0,0
ORD_9664895502,29,29,True,True,True,True,True,True,True,True,2025-04-16 01:18:46,2025-04-16 14:36:32,797.7666666666667,797.7666666666667,0,0,0
ORD_9665117520,29,29,True,True,True,True,True,True,True,True,2025-04-25 17:03:26,2025-04-26 02:11:19,547.8833333333333,547.8833333333333,0,0,0
ORD_9667604218,29,29,True,True,True,True,True,True,True,True,2025-04-19 17:52:28,2025-04-20 10:03:37,971.15,971.15,0,0,0
ORD_9668031598,29,29,True,True,True,True,True,True,True,True,2025-05-16 17:17:40,2025-05-17 10:38:18,1040.6333333333332,1040.6333333333334,0,0,0
ORD_9668297948,29,29,True,True,True,True,True,True,True,True,2025-05-19 23:31:35,2025-05-20 14:11:44,880.15,880.15,0,0,0
ORD_9668747212,29,29,True,True,True,True,True,True,True,True,2025-04-11 05:59:47,2025-04-11 17:55:39,715.8666666666667,715.8666666666667,0,0,0
ORD_9668959823,29,29,True,True,True,True,True,True,True,True,2025-04-08 11:40:53,2025-04-09 02:40:11,899.3000000000001,899.3,0,0,0
ORD_9669128546,29,29,True,True,True,True,True,True,True,True,2025-05-23 08:48:42,2025-05-23 20:17:54,689.2,689.2,0,0,0
ORD_9669457844,29,29,True,True,True,True,True,True,True,True,2025-06-14 09:03:13,2025-06-15 02:48:56,1065.7166666666667,1065.7166666666667,0,0,0
ORD_9671132046,29,29,True,True,True,True,True,True,True,True,2025-06-05 03:34:15,2025-06-05 18:43:12,908.95,908.95,0,0,0
ORD_9671658765,29,29,True,True,True,True,True,True,True,True,2025-04-25 09:16:17,2025-04-25 23:28:59,852.7,852.7,0,0,0
ORD_9671671487,29,29,True,True,True,True,True,True,True,True,2025-06-18 22:48:34,2025-06-20 01:22:27,1593.8833333333334,1593.8833333333334,0,0,0
ORD_9671790918,29,29,True,True,True,True,True,True,True,True,2025-05-05 13:08:22,2025-05-06 02:27:55,799.55,799.55,0,0,0
ORD_9673558948,29,29,True,True,True,True,True,True,True,True,2025-05-25 23:30:21,2025-05-26 09:34:36,604.25,604.25,0,0,0
ORD_9674453930,29,29,True,True,True,True,True,True,True,True,2025-04-08 14:20:54,2025-04-09 06:37:42,976.8000000000001,976.8,0,0,0
ORD_9675970974,29,29,True,True,True,True,True,True,True,True,2025-05-01 20:37:05,2025-05-02 07:32:02,654.95,654.95,0,0,0
ORD_9677204833,29,29,True,True,True,True,True,True,True,True,2025-05-12 22:46:53,2025-05-13 14:40:17,953.4,953.4,0,0,0
ORD_9677693872,29,29,True,True,True,True,True,True,True,True,2025-06-22 23:14:50,2025-06-23 22:21:32,1386.7,1386.7,0,0,0
ORD_9677921925,29,29,True,True,True,True,True,True,True,True,2025-05-26 00:08:16,2025-05-26 19:31:15,1162.9833333333333,1162.9833333333333,0,0,0
ORD_9678523152,29,29,True,True,True,True,True,True,True,True,2025-05-05 00:04:41,2025-05-05 11:23:47,679.1,679.1,0,0,0
ORD_9679180157,29,29,True,True,True,True,True,True,True,True,2025-04-09 05:27:22,2025-04-09 18:36:22,789.0,789.0,0,0,0
ORD_9680127124,29,29,True,True,True,True,True,True,True,True,2025-06-15 12:46:13,2025-06-16 05:42:13,1016.0,1016.0,0,0,0
ORD_9680163515,29,29,True,True,True,True,True,True,True,True,2025-06-19 10:48:47,2025-06-20 01:09:39,860.8666666666667,860.8666666666667,0,0,0
ORD_9681422386,29,29,True,True,True,True,True,True,True,True,2025-06-02 23:45:25,2025-06-03 10:39:47,654.3666666666667,654.3666666666667,0,0,0
ORD_9681961717,29,29,True,True,True,True,True,True,True,True,2025-06-25 23:39:21,2025-06-26 09:00:44,561.3833333333333,561.3833333333333,0,0,0
ORD_9683337686,29,29,True,True,True,True,True,True,True,True,2025-06-24 14:11:27,2025-06-25 02:38:18,746.85,746.85,0,0,0
ORD_9684294833,29,29,True,True,True,True,True,True,True,True,2025-06-17 03:54:03,2025-06-17 16:18:10,744.1166666666667,744.1166666666667,0,0,0
ORD_9684637270,29,29,True,True,True,True,True,True,True,True,2025-05-28 06:27:14,2025-05-29 02:18:06,1190.8666666666666,1190.8666666666666,0,0,0
ORD_9685711376,29,29,True,True,True,True,True,True,True,True,2025-04-15 21:02:24,2025-04-16 11:43:04,880.6666666666666,880.6666666666666,0,0,0
ORD_9689255683,29,29,True,True,True,True,True,True,True,True,2025-06-27 20:50:18,2025-06-28 13:06:10,975.8666666666667,975.8666666666667,0,0,0
ORD_9690029117,29,29,True,True,True,True,True,True,True,True,2025-05-10 05:58:14,2025-05-10 17:58:23,720.15,720.15,0,0,0
ORD_9691584425,29,29,True,True,True,True,True,True,True,True,2025-04-05 20:28:36,2025-04-06 08:04:12,695.6,695.6,0,0,0
ORD_9691781506,29,29,True,True,True,True,True,True,True,True,2025-05-11 21:01:14,2025-05-12 09:26:29,745.25,745.25,0,0,0
ORD_9691967029,29,29,True,True,True,True,True,True,True,True,2025-07-02 02:31:20,2025-07-02 18:31:50,960.5,960.5,0,0,0
ORD_9692365807,29,29,True,True,True,True,True,True,True,True,2025-05-09 01:21:12,2025-05-09 23:24:04,1322.8666666666666,1322.8666666666666,0,0,0
ORD_9693251126,29,29,True,True,True,True,True,True,True,True,2025-06-07 15:40:42,2025-06-07 23:57:08,496.43333333333334,496.43333333333334,0,0,0
ORD_9694354841,29,29,True,True,True,True,True,True,True,True,2025-06-05 01:01:09,2025-06-05 14:22:32,801.3833333333333,801.3833333333333,0,0,0
ORD_9695698918,29,29,True,True,True,True,True,True,True,True,2025-05-08 17:41:38,2025-05-09 07:18:28,816.8333333333334,816.8333333333334,0,0,0
ORD_9696952460,29,29,True,True,True,True,True,True,True,True,2025-05-22 13:05:34,2025-05-22 22:13:41,548.1166666666667,548.1166666666667,0,0,0
ORD_9697180825,29,29,True,True,True,True,True,True,True,True,2025-04-16 06:24:23,2025-04-16 18:53:09,748.7666666666667,748.7666666666667,0,0,0
ORD_9697533798,29,29,True,True,True,True,True,True,True,True,2025-05-17 06:33:31,2025-05-17 21:34:27,900.9333333333334,900.9333333333333,0,0,0
ORD_9698104997,29,29,True,True,True,True,True,True,True,True,2025-05-07 07:16:10,2025-05-07 19:27:03,730.8833333333333,730.8833333333333,0,0,0
ORD_9699603108,29,29,True,True,True,True,True,True,True,True,2025-04-29 02:15:56,2025-04-29 15:22:00,786.0666666666667,786.0666666666667,0,0,0
ORD_9700159829,29,29,True,True,True,True,True,True,True,True,2025-05-19 02:14:24,2025-05-19 14:47:23,752.9833333333333,752.9833333333333,0,0,0
ORD_9700376661,29,29,True,True,True,True,True,True,True,True,2025-06-23 18:09:21,2025-06-24 13:20:53,1151.5333333333333,1151.5333333333333,0,0,0
ORD_9700901788,29,29,True,True,True,True,True,True,True,True,2025-05-19 17:19:16,2025-05-20 10:16:03,1016.7833333333333,1016.7833333333333,0,0,0
ORD_9701532868,29,29,True,True,True,True,True,True,True,True,2025-05-11 11:51:39,2025-05-11 23:38:08,706.4833333333333,706.4833333333333,0,0,0
ORD_9701542942,29,29,True,True,True,True,True,True,True,True,2025-05-17 19:43:14,2025-05-18 05:24:37,581.3833333333333,581.3833333333333,0,0,0
ORD_9702019527,29,29,True,True,True,True,True,True,True,True,2025-05-26 21:37:44,2025-05-27 15:36:49,1079.0833333333333,1079.0833333333333,0,0,0
ORD_9702334021,29,29,True,True,True,True,True,True,True,True,2025-04-07 23:18:19,2025-04-08 14:36:07,917.8,917.8,0,0,0
ORD_9703023444,29,29,True,True,True,True,True,True,True,True,2025-06-22 12:58:25,2025-06-22 23:41:34,643.15,643.15,0,0,0
ORD_9703532769,29,29,True,True,True,True,True,True,True,True,2025-04-03 11:03:16,2025-04-03 22:32:12,688.9333333333333,688.9333333333333,0,0,0
ORD_9703764182,29,29,True,True,True,True,True,True,True,True,2025-05-08 02:49:06,2025-05-08 14:05:30,676.4,676.4,0,0,0
ORD_9705185340,29,29,True,True,True,True,True,True,True,True,2025-06-18 07:03:50,2025-06-18 18:06:37,662.7833333333333,662.7833333333333,0,0,0
ORD_9705237725,29,29,True,True,True,True,True,True,True,True,2025-05-10 00:12:18,2025-05-10 10:57:21,645.05,645.05,0,0,0
ORD_9705638231,29,29,True,True,True,True,True,True,True,True,2025-05-02 10:31:34,2025-05-03 01:49:48,918.2333333333333,918.2333333333333,0,0,0
ORD_9707586068,29,29,True,True,True,True,True,True,True,True,2025-04-06 11:52:51,2025-04-06 20:51:34,538.7166666666667,538.7166666666667,0,0,0
ORD_9708269054,29,29,True,True,True,True,True,True,True,True,2025-04-16 11:05:54,2025-04-17 03:37:43,991.8166666666667,991.8166666666667,0,0,0
ORD_9708795806,29,29,True,True,True,True,True,True,True,True,2025-06-25 09:03:20,2025-06-25 21:34:07,750.7833333333333,750.7833333333333,0,0,0
ORD_9708880678,29,29,True,True,True,True,True,True,True,True,2025-05-08 09:29:10,2025-05-08 20:29:09,659.9833333333333,659.9833333333333,0,0,0
ORD_9711163711,29,29,True,True,True,True,True,True,True,True,2025-05-29 11:35:26,2025-05-30 07:08:33,1173.1166666666666,1173.1166666666666,0,0,0
ORD_9713247625,29,29,True,True,True,True,True,True,True,True,2025-06-20 17:47:09,2025-06-21 08:47:29,900.3333333333334,900.3333333333334,0,0,0
ORD_9713258908,29,29,True,True,True,True,True,True,True,True,2025-05-12 17:29:15,2025-05-13 05:00:30,691.25,691.25,0,0,0
ORD_9714180889,29,29,True,True,True,True,True,True,True,True,2025-05-29 22:48:48,2025-05-30 10:18:01,689.2166666666666,689.2166666666667,0,0,0
ORD_9714470353,29,29,True,True,True,True,True,True,True,True,2025-04-09 00:10:11,2025-04-09 17:40:48,1050.6166666666666,1050.6166666666666,0,0,0
ORD_9715330204,29,29,True,True,True,True,True,True,True,True,2025-06-13 02:53:44,2025-06-13 13:46:32,652.8,652.8,0,0,0
ORD_9715949103,29,29,True,True,True,True,True,True,True,True,2025-04-09 20:54:17,2025-04-10 11:22:45,868.4666666666667,868.4666666666667,0,0,0
ORD_9718308801,29,29,True,True,True,True,True,True,True,True,2025-06-17 06:36:10,2025-06-17 19:25:37,769.45,769.45,0,0,0
ORD_9718681647,29,29,True,True,True,True,True,True,True,True,2025-06-28 08:53:01,2025-06-28 21:19:25,746.4,746.4,0,0,0
ORD_9718904434,29,29,True,True,True,True,True,True,True,True,2025-04-29 18:45:50,2025-04-30 13:10:05,1104.25,1104.25,0,0,0
ORD_9718985867,29,29,True,True,True,True,True,True,True,True,2025-06-08 08:30:05,2025-06-08 19:32:55,662.8333333333334,662.8333333333334,0,0,0
ORD_9719583760,29,29,True,True,True,True,True,True,True,True,2025-06-22 19:24:29,2025-06-23 08:49:16,804.7833333333334,804.7833333333333,0,0,0
ORD_9720115153,29,29,True,True,True,True,True,True,True,True,2025-04-04 10:47:24,2025-04-04 22:39:46,712.3666666666667,712.3666666666667,0,0,0
ORD_9720825026,29,29,True,True,True,True,True,True,True,True,2025-05-05 15:31:06,2025-05-06 03:25:46,714.6666666666667,714.6666666666666,0,0,0
ORD_9721324263,29,29,True,True,True,True,True,True,True,True,2025-06-11 12:36:11,2025-06-11 21:42:58,546.7833333333333,546.7833333333333,0,0,0
ORD_9722006496,29,29,True,True,True,True,True,True,True,True,2025-06-15 00:01:30,2025-06-15 10:33:01,631.5166666666667,631.5166666666667,0,0,0
ORD_9722531091,29,29,True,True,True,True,True,True,True,True,2025-06-09 10:59:04,2025-06-10 01:29:29,870.4166666666666,870.4166666666666,0,0,0
ORD_9723428987,29,29,True,True,True,True,True,True,True,True,2025-06-11 04:40:58,2025-06-11 17:10:38,749.6666666666666,749.6666666666666,0,0,0
ORD_9724400868,29,29,True,True,True,True,True,True,True,True,2025-04-20 03:49:41,2025-04-20 16:47:05,777.4,777.4,0,0,0
ORD_9724757389,29,29,True,True,True,True,True,True,True,True,2025-05-19 00:59:08,2025-05-19 22:05:53,1266.75,1266.75,0,0,0
